,action_0,action_1,cumulative_reward
757,-0.94082046,-0.96960753,95.01836
758,-0.9408701,-0.47068578,95.01836
759,-0.94086033,0.7837648,95.01836
760,-0.9397692,0.99055094,95.01836
761,-0.9332538,0.9997557,95.01836
762,-0.9218418,0.99999404,95.01836
763,-0.9059871,1.0,95.01836
764,-0.88535565,1.0,95.01836
765,-0.85925555,1.0,95.01836
766,-0.8268125,1.0,95.01836
767,-0.78706735,1.0,95.01836
768,-0.7390668,1.0,95.01836
769,-0.6819707,1.0,95.01836
770,-0.6151812,1.0,95.01836
771,-0.5384836,1.0,95.01836
772,-0.45217615,1.0,95.01836
773,-0.35715723,1.0,95.01836
774,-0.25493932,1.0,95.01836
775,-0.14757206,1.0,95.01836
776,-0.037480265,1.0,95.01836
777,0.0727204,1.0,95.01836
778,0.17209293,1.0,95.01836
779,0.27492,1.0,95.01836
780,0.3741924,1.0,95.01836
781,0.46565226,1.0,95.01836
782,0.54788876,1.0,95.01836
783,0.62061477,1.0,95.01836
784,0.68405545,1.0,95.01836
785,0.7387187,1.0,95.01836
786,0.7852879,1.0,95.01836
787,0.82455176,1.0,95.01836
788,0.8573477,1.0,95.01836
789,0.8845135,1.0,95.01836
790,0.9068528,1.0,95.01836
791,0.9251081,1.0,95.01836
792,0.939947,1.0,95.01836
793,0.938739,1.0,95.01836
794,0.940242,0.9999992,95.01836
795,0.9401258,0.99997675,95.01836
796,0.94101775,0.9994264,95.01836
797,0.94086885,0.98539335,95.01836
798,0.9409314,0.703414,95.01836
799,0.9409089,-0.6029197,95.01836
800,0.9396786,-0.9811243,95.01836
801,0.9335395,-0.99949324,95.01836
802,0.9224132,-0.99998754,95.01836
803,0.9068107,-0.9999997,95.01836
804,0.8864441,-1.0,95.01836
805,0.86064154,-1.0,95.01836
806,0.8285381,-1.0,95.01836
807,0.7891778,-1.0,95.01836
808,0.741605,-1.0,95.01836
809,0.684971,-1.0,95.01836
810,0.61866313,-1.0,95.01836
811,0.5424448,-1.0,95.01836
812,0.45658642,-1.0,95.01836
813,0.36195654,-1.0,95.01836
814,0.26003906,-1.0,95.01836
815,0.15286133,-1.0,95.01836
816,0.04283522,-1.0,95.01836
817,-0.06745954,-1.0,95.01836
818,-0.1755075,-1.0,95.01836
819,-0.27906138,-1.0,95.01836
820,-0.37628493,-1.0,95.01836
821,-0.46583143,-1.0,95.01836
822,-0.5468543,-1.0,95.01836
823,-0.6189735,-1.0,95.01836
824,-0.68220955,-1.0,95.01836
825,-0.7369008,-1.0,95.01836
826,-0.78361726,-1.0,95.01836
827,-0.82307893,-1.0,95.01836
828,-0.85608286,-1.0,95.01836
829,-0.883447,-1.0,95.01836
830,-0.9059642,-1.0,95.01836
831,-0.9243743,-1.0,95.01836
832,-0.93934476,-1.0,95.01836
833,-0.93893814,-1.0,95.01836
834,-0.9400213,-0.99999976,95.01836
835,-0.9403531,-0.9999909,95.01836
836,-0.9408323,-0.99976367,95.01836
837,-0.9408079,-0.9940383,95.01836
838,-0.9408949,-0.8683364,95.01836
839,-0.9408976,0.23916651,95.01836
840,-0.94031876,0.9505233,95.01836
841,-0.9357701,0.9985136,95.01836
842,-0.9259306,0.99996376,95.01836
843,-0.91157264,0.99999905,95.01836
844,-0.8925792,1.0,95.01836
845,-0.8683599,1.0,95.01836
846,-0.838092,1.0,95.01836
847,-0.8008361,1.0,95.01836
848,-0.75562704,1.0,95.01836
849,-0.7015749,1.0,95.01836
850,-0.63798815,1.0,95.01836
851,-0.5645121,1.0,95.01836
852,-0.48126575,1.0,95.01836
853,-0.38894624,1.0,95.01836
854,-0.2888705,1.0,95.01836
855,-0.18292737,1.0,95.01836
856,-0.073441334,1.0,95.01836
857,0.037031632,1.0,95.01836
858,0.14593698,1.0,95.01836
859,0.25093576,1.0,95.01836
860,0.35006803,1.0,95.01836
861,0.44184688,1.0,95.01836
862,0.5252889,1.0,95.01836
863,0.5998902,1.0,95.01836
864,0.66556793,1.0,95.01836
865,0.72258085,1.0,95.01836
866,0.77144283,1.0,95.01836
867,0.8128398,1.0,95.01836
868,0.84755373,1.0,95.01836
869,0.8764017,1.0,95.01836
870,0.90018725,1.0,95.01836
871,0.9196666,1.0,95.01836
872,0.93552876,1.0,95.01836
873,0.94073534,1.0,95.01836
874,0.9391718,1.0,95.01836
875,0.9406139,0.9999963,95.01836
876,0.9413685,0.999907,95.01836
877,0.94111216,0.9975165,95.01836
878,0.94091785,0.9400768,95.01836
879,0.94086635,0.16029567,95.01836
880,0.9408465,-0.8858692,95.01836
881,0.93806356,-0.9959869,95.01836
882,0.9297318,-0.9999016,95.01836
883,0.9167835,-0.9999976,95.01836
884,0.89932656,-1.0,95.01836
885,0.8768759,-1.0,95.01836
886,0.8486642,-1.0,95.01836
887,0.8137777,-1.0,95.01836
888,0.7712487,-1.0,95.01836
889,0.7201498,-1.0,95.01836
890,0.6597103,-1.0,95.01836
891,0.5894498,-1.0,95.01836
892,0.5093203,-1.0,95.01836
893,0.41982314,-1.0,95.01836
894,0.32207504,-1.0,95.01836
895,0.21779054,-1.0,95.01836
896,0.109173186,-1.0,95.01836
897,-0.0012700759,-1.0,95.01836
898,-0.11095869,-1.0,95.01836
899,-0.21645813,-1.0,95.01836
900,-0.31608993,-1.0,95.01836
901,-0.4108035,-1.0,95.01836
902,-0.49772453,-1.0,95.01836
903,-0.57576936,-1.0,95.01836
904,-0.6446856,-1.0,95.01836
905,-0.7046793,-1.0,95.01836
906,-0.75624174,-1.0,95.01836
907,-0.80004907,-1.0,95.01836
908,-0.8368823,-1.0,95.01836
909,-0.86756665,-1.0,95.01836
910,-0.8929219,-1.0,95.01836
911,-0.91372746,-1.0,95.01836
912,-0.93069786,-1.0,95.01836
913,-0.9429062,-1.0,95.01836
914,-0.9383326,-1.0,95.01836
915,-0.9417757,-0.9999988,95.01836
916,-0.9407322,-0.99995875,95.01836
917,-0.94075197,-0.99889636,95.01836
918,-0.9409082,-0.97363687,95.01836
919,-0.9408399,-0.5190206,95.01836
920,-0.9408522,0.75748986,95.01836
921,-0.9384469,0.99053943,95.01836
922,-0.93083525,0.99975944,95.01836
923,-0.9184709,0.99999386,95.01836
924,-0.90159476,1.0,95.01836
925,-0.8797888,1.0,95.01836
926,-0.85231733,1.0,95.01836
927,-0.8182822,1.0,95.01836
928,-0.7767188,1.0,95.01836
929,-0.7266903,1.0,95.01836
930,-0.66740036,1.0,95.01836
931,-0.5983274,1.0,95.01836
932,-0.51936525,1.0,95.01836
933,-0.4309447,1.0,95.01836
934,-0.33410788,1.0,95.01836
935,-0.23050168,1.0,95.01836
936,-0.12227922,1.0,95.01836
937,-0.011922463,1.0,95.01836
938,0.09798529,1.0,95.01836
939,0.2049852,1.0,95.01836
940,0.30693355,1.0,95.01836
941,0.40212575,1.0,95.01836
942,0.4893556,1.0,95.01836
943,0.56791174,1.0,95.01836
944,0.63753355,1.0,95.01836
945,0.6983385,1.0,95.01836
946,0.75073874,1.0,95.01836
947,0.79535323,1.0,95.01836
948,0.8329303,1.0,95.01836
949,0.8642783,1.0,95.01836
950,0.89021176,1.0,95.01836
951,0.9115114,1.0,95.01836
952,0.9288976,1.0,95.01836
953,0.9425768,1.0,95.01836
954,0.9381239,1.0,95.01836
955,0.9415229,0.99999917,95.01836
956,0.94034237,0.999969,95.01836
957,0.940628,0.9991845,95.01836
958,0.9408672,0.9805348,95.01836
959,0.94090015,0.6246251,95.01836
960,0.94090986,-0.6826695,95.01836
961,0.93924975,-0.9861897,95.01836
962,0.932486,-0.99963963,95.01836
963,0.92084676,-0.99999106,95.01836
964,0.90472555,-0.9999998,95.01836
965,0.8837764,-1.0,95.01836
966,0.8572993,-1.0,95.01836
967,0.8244151,-1.0,95.01836
968,0.78416294,-1.0,95.01836
969,0.7355941,-1.0,95.01836
970,0.6778801,-1.0,95.01836
971,0.61044383,-1.0,95.01836
972,0.53310037,-1.0,95.01836
973,0.4461857,-1.0,95.01836
974,0.35063854,-1.0,95.01836
975,0.24801041,-1.0,95.01836
976,0.14038196,-1.0,95.01836
977,0.030195104,-1.0,95.01836
978,-0.07996558,-1.0,95.01836
979,-0.18760648,-1.0,95.01836
980,-0.290521,-1.0,95.01836
981,-0.38692632,-1.0,95.01836
982,-0.47553274,-1.0,95.01836
983,-0.5555492,-1.0,95.01836
984,-0.6266456,-1.0,95.01836
985,-0.68888307,-1.0,95.01836
986,-0.7426307,-1.0,95.01836
987,-0.78847957,-1.0,95.01836
988,-0.8271619,-1.0,95.01836
989,-0.85948014,-1.0,95.01836
990,-0.8862507,-1.0,95.01836
991,-0.9082626,-1.0,95.01836
992,-0.9262473,-1.0,95.01836
993,-0.9408638,-1.0,95.01836
994,-0.93847895,-1.0,95.01836
995,-0.9406231,-0.9999995,95.01836
996,-0.94019014,-0.9999853,95.01836
997,-0.94075567,-0.9996223,95.01836
998,-0.9408278,-0.99067456,95.01836
999,-0.9409374,-0.80235827,95.01836
