,action_0,action_1,cumulative_reward
712,-7.4984564e-07,0.0,-199.68008
713,-1.0673248e-06,0.0,-199.68008
714,-9.272626e-07,0.0,-199.68008
715,-1.1877128e-06,0.0,-199.68008
716,-1.3264798e-06,0.0,-199.68008
717,-1.7363636e-06,0.0,-199.68008
718,-1.8542778e-06,0.0,-199.68008
719,-2.0354637e-06,0.0,-199.68008
720,-2.5672489e-06,0.0,-199.68008
721,-2.2382592e-06,0.0,-199.68008
722,-2.6500493e-06,0.0,-199.68008
723,-3.0988595e-06,0.0,-199.68008
724,-3.0014926e-06,0.0,-199.68008
725,-3.4264085e-06,0.0,-199.68008
726,-3.3471733e-06,0.0,-199.68008
727,-2.8762588e-06,0.0,-199.68008
728,-2.7482747e-06,0.0,-199.68008
729,-3.1825184e-06,0.0,-199.68008
730,-3.3109245e-06,0.0,-199.68008
731,-3.7200953e-06,0.0,-199.68008
732,-3.3709657e-06,0.0,-199.68008
733,-2.9348303e-06,0.0,-199.68008
734,-1.961671e-06,0.0,-199.68008
735,-2.2609747e-06,0.0,-199.68008
736,-1.2594392e-06,0.0,-199.68008
737,-7.9484016e-07,0.0,-199.68008
738,-1.0255753e-06,0.0,-199.68008
739,-1.2953242e-06,0.0,-199.68008
740,-1.1937664e-06,0.0,-199.68008
741,-7.958879e-07,0.0,-199.68008
742,-1.1215743e-06,0.0,-199.68008
743,-8.362549e-07,0.0,-199.68008
744,-5.9041486e-07,0.0,-199.68008
745,-6.821647e-07,0.0,-199.68008
746,-1.1438096e-06,0.0,-199.68008
747,-1.1390366e-06,0.0,-199.68008
748,-9.585201e-07,0.0,-199.68008
749,-8.1160397e-07,0.0,-199.68008
750,-5.20653e-07,0.0,-199.68008
751,-1.1849188e-06,0.0,-199.68008
752,-1.1310622e-06,0.0,-199.68008
753,-7.5522985e-07,0.0,-199.68008
754,-1.29205e-06,0.0,-199.68008
755,-1.1146913e-06,0.0,-199.68008
756,-9.094365e-07,0.0,-199.68008
757,-1.3450772e-06,0.0,-199.68008
758,-1.3405661e-06,0.0,-199.68008
759,-1.0581425e-06,0.0,-199.68008
760,-7.2272087e-07,0.0,-199.68008
761,-1.4189136e-06,0.0,-199.68008
762,-1.2295786e-06,0.0,-199.68008
763,-1.0480435e-06,0.0,-199.68008
764,-1.6194681e-06,0.0,-199.68008
765,-1.860797e-06,0.0,-199.68008
766,-1.4327961e-06,0.0,-199.68008
767,-1.1822995e-06,0.0,-199.68008
768,-1.3808021e-06,0.0,-199.68008
769,-1.1926459e-06,0.0,-199.68008
770,-1.0739459e-06,0.0,-199.68008
771,-1.4655379e-06,0.0,-199.68008
772,-1.2129603e-06,0.0,-199.68008
773,-1.4974648e-06,0.0,-199.68008
774,-1.2633973e-06,0.0,-199.68008
775,-1.5110127e-06,0.0,-199.68008
776,-1.5108089e-06,0.0,-199.68008
777,-1.8477585e-06,0.0,-199.68008
778,-1.8331048e-06,0.0,-199.68008
779,-1.7884158e-06,0.0,-199.68008
780,-1.8202118e-06,0.0,-199.68008
781,-1.6549602e-06,0.0,-199.68008
782,-9.634241e-07,0.0,-199.68008
783,-1.4508696e-06,0.0,-199.68008
784,-1.621549e-06,0.0,-199.68008
785,-1.7096172e-06,0.0,-199.68008
786,-1.8779392e-06,0.0,-199.68008
787,-1.5801343e-06,0.0,-199.68008
788,-1.3910321e-06,0.0,-199.68008
789,-1.6845152e-06,0.0,-199.68008
790,-1.6304984e-06,0.0,-199.68008
791,-1.8629653e-06,0.0,-199.68008
792,-1.3523095e-06,0.0,-199.68008
793,-1.64019e-06,0.0,-199.68008
794,-1.673834e-06,0.0,-199.68008
795,-1.7971615e-06,0.0,-199.68008
796,-1.5857513e-06,0.0,-199.68008
797,-1.2603559e-06,0.0,-199.68008
798,-1.3279205e-06,0.0,-199.68008
799,-1.6481499e-06,0.0,-199.68008
800,-1.4652323e-06,0.0,-199.68008
801,-1.3458921e-06,0.0,-199.68008
802,-1.0850927e-06,0.0,-199.68008
803,-1.839886e-06,0.0,-199.68008
804,-1.7446582e-06,0.0,-199.68008
805,-1.9432919e-06,0.0,-199.68008
806,-1.7554266e-06,0.0,-199.68008
807,-1.5546539e-06,0.0,-199.68008
808,-1.9806466e-06,0.0,-199.68008
809,-1.5111582e-06,0.0,-199.68008
810,-1.959139e-06,0.0,-199.68008
811,-1.7195562e-06,0.0,-199.68008
812,-1.8259598e-06,0.0,-199.68008
813,-1.637789e-06,0.0,-199.68008
814,-1.409775e-06,0.0,-199.68008
815,-2.101835e-06,0.0,-199.68008
816,-1.7877319e-06,0.0,-199.68008
817,-1.9347062e-06,0.0,-199.68008
818,-1.3170647e-06,0.0,-199.68008
819,-1.2573146e-06,0.0,-199.68008
820,-1.6140111e-06,0.0,-199.68008
821,-1.547538e-06,0.0,-199.68008
822,-1.7508137e-06,0.0,-199.68008
823,-1.3818062e-06,0.0,-199.68008
824,-1.5120313e-06,0.0,-199.68008
825,-1.6283739e-06,0.0,-199.68008
826,-1.5408441e-06,0.0,-199.68008
827,-1.9059516e-06,0.0,-199.68008
828,-2.1743908e-06,0.0,-199.68008
829,-1.3657118e-06,0.0,-199.68008
830,-1.4797697e-06,0.0,-199.68008
831,-1.3598183e-06,0.0,-199.68008
832,-2.0590523e-06,0.0,-199.68008
833,-1.7381826e-06,0.0,-199.68008
834,-1.4422258e-06,0.0,-199.68008
835,-1.7509738e-06,0.0,-199.68008
836,-1.285196e-06,0.0,-199.68008
837,-1.6796985e-06,0.0,-199.68008
838,-2.0972657e-06,0.0,-199.68008
839,-1.7627026e-06,0.0,-199.68008
840,-1.8287392e-06,0.0,-199.68008
841,-1.6062259e-06,0.0,-199.68008
842,-1.165361e-06,0.0,-199.68008
843,-1.1482043e-06,0.0,-199.68008
844,-1.4029501e-06,0.0,-199.68008
845,-1.6525883e-06,0.0,-199.68008
846,-1.7471175e-06,0.0,-199.68008
847,-1.3420067e-06,0.0,-199.68008
848,-1.4099642e-06,0.0,-199.68008
849,-1.7376733e-06,0.0,-199.68008
850,-1.7748389e-06,0.0,-199.68008
851,-1.5331316e-06,0.0,-199.68008
852,-1.4648685e-06,0.0,-199.68008
853,-1.4568795e-06,0.0,-199.68008
854,-1.4974066e-06,0.0,-199.68008
855,-2.0701264e-06,0.0,-199.68008
856,-1.4170218e-06,0.0,-199.68008
857,-1.4873367e-06,0.0,-199.68008
858,-1.6651029e-06,0.0,-199.68008
859,-2.0254665e-06,0.0,-199.68008
860,-9.009382e-07,0.0,-199.68008
861,-4.6967762e-07,0.0,-199.68008
862,-8.305942e-07,0.0,-199.68008
863,-3.2247044e-07,0.0,-199.68008
864,-7.631461e-07,0.0,-199.68008
865,-7.0278475e-07,0.0,-199.68008
866,-1.0349468e-06,0.0,-199.68008
867,-1.0262884e-06,0.0,-199.68008
868,-1.708031e-06,0.0,-199.68008
869,-7.755734e-07,0.0,-199.68008
870,-1.2188684e-06,0.0,-199.68008
871,-1.6450067e-06,0.0,-199.68008
872,-9.392679e-07,0.0,-199.68008
873,-1.339693e-06,0.0,-199.68008
874,-7.2899275e-07,0.0,-199.68008
875,-1.2719393e-06,0.0,-199.68008
876,-1.0020594e-06,0.0,-199.68008
877,-1.600507e-06,0.0,-199.68008
878,-6.892951e-07,0.0,-199.68008
879,-5.860493e-07,0.0,-199.68008
880,-1.3612735e-06,0.0,-199.68008
881,-1.914581e-06,0.0,-199.68008
882,-1.5041442e-06,0.0,-199.68008
883,-1.5126861e-06,0.0,-199.68008
884,-1.3493554e-06,0.0,-199.68008
885,-1.407534e-06,0.0,-199.68008
886,-1.5412807e-06,0.0,-199.68008
887,-1.1807424e-06,0.0,-199.68008
888,-1.5202677e-06,0.0,-199.68008
889,-1.2554228e-06,0.0,-199.68008
890,-1.2952951e-06,0.0,-199.68008
891,-1.2116361e-06,0.0,-199.68008
892,-1.1470256e-06,0.0,-199.68008
893,-1.3200915e-06,0.0,-199.68008
894,-1.4657999e-06,0.0,-199.68008
895,-9.854266e-07,0.0,-199.68008
896,-1.0744989e-06,0.0,-199.68008
897,-1.2784149e-06,0.0,-199.68008
898,-1.3776007e-06,0.0,-199.68008
899,-1.0004151e-06,0.0,-199.68008
900,-1.0613294e-06,0.0,-199.68008
901,-1.2979872e-06,0.0,-199.68008
902,-1.5646219e-06,0.0,-199.68008
903,-1.6489648e-06,0.0,-199.68008
904,-1.0930962e-06,0.0,-199.68008
905,-1.1075463e-06,0.0,-199.68008
906,-1.2563978e-06,0.0,-199.68008
907,-1.3607496e-06,0.0,-199.68008
908,-1.4339312e-06,0.0,-199.68008
909,-1.2561359e-06,0.0,-199.68008
910,-1.4596881e-06,0.0,-199.68008
911,-1.2089149e-06,0.0,-199.68008
912,-1.1890224e-06,0.0,-199.68008
913,-8.144998e-07,0.0,-199.68008
914,-2.0829611e-07,0.0,-199.68008
915,-4.0735176e-07,0.0,-199.68008
916,1.14770955e-07,0.0,-199.68008
917,2.6843918e-07,0.0,-199.68008
918,5.6620047e-07,0.0,-199.68008
919,6.7657675e-07,0.0,-199.68008
920,5.7580473e-07,0.0,-199.68008
921,4.9544906e-07,0.0,-199.68008
922,-3.3382094e-08,0.0,-199.68008
923,-4.4965418e-07,0.0,-199.68008
924,-1.1901138e-06,0.0,-199.68008
925,-1.1305092e-06,0.0,-199.68008
926,-1.7822749e-06,0.0,-199.68008
927,-6.4047344e-07,0.0,-199.68008
928,-4.5259367e-07,0.0,-199.68008
929,-5.2868563e-07,0.0,-199.68008
930,-3.5506673e-07,0.0,-199.68008
931,-8.8890374e-07,0.0,-199.68008
932,-7.0068927e-07,0.0,-199.68008
933,-1.1901284e-06,0.0,-199.68008
934,-1.1934899e-06,0.0,-199.68008
935,-7.790659e-07,0.0,-199.68008
936,-1.2719102e-06,0.0,-199.68008
937,-1.4938123e-06,0.0,-199.68008
938,-1.1415832e-06,0.0,-199.68008
939,-8.1061444e-07,0.0,-199.68008
940,-8.10498e-07,0.0,-199.68008
941,-1.0174845e-06,0.0,-199.68008
942,-8.828356e-07,0.0,-199.68008
943,-1.301436e-06,0.0,-199.68008
944,-9.0454705e-07,0.0,-199.68008
945,-1.3362005e-06,0.0,-199.68008
946,-7.9654274e-07,0.0,-199.68008
947,-1.3886165e-06,0.0,-199.68008
948,-8.619536e-07,0.0,-199.68008
949,-9.359501e-07,0.0,-199.68008
950,-1.4125108e-06,0.0,-199.68008
951,-8.7782973e-07,0.0,-199.68008
952,-7.894414e-07,0.0,-199.68008
953,-1.2661039e-06,0.0,-199.68008
954,-8.703937e-07,0.0,-199.68008
955,-9.286596e-07,0.0,-199.68008
956,-1.0894437e-06,0.0,-199.68008
957,-1.0336807e-06,0.0,-199.68008
958,-9.2573464e-07,0.0,-199.68008
959,-1.0281801e-06,0.0,-199.68008
960,-9.4682036e-07,0.0,-199.68008
961,-9.749347e-07,0.0,-199.68008
962,-1.5057449e-06,0.0,-199.68008
963,-7.2209514e-07,0.0,-199.68008
964,-6.39222e-07,0.0,-199.68008
965,-5.4668635e-07,0.0,-199.68008
966,-1.0583171e-06,0.0,-199.68008
967,-8.8693923e-07,0.0,-199.68008
968,-9.1020775e-07,0.0,-199.68008
969,-6.518385e-07,0.0,-199.68008
970,-1.1868251e-06,0.0,-199.68008
971,-9.13642e-07,0.0,-199.68008
972,-9.890937e-07,0.0,-199.68008
973,-1.2502423e-06,0.0,-199.68008
974,-1.0339863e-06,0.0,-199.68008
975,-7.491035e-07,0.0,-199.68008
976,-7.2363764e-07,0.0,-199.68008
977,-9.0975664e-07,0.0,-199.68008
978,-1.0643707e-06,0.0,-199.68008
979,-1.1268276e-06,0.0,-199.68008
980,-9.459909e-07,0.0,-199.68008
981,-1.2052915e-06,0.0,-199.68008
982,-1.2016244e-06,0.0,-199.68008
983,-1.4442194e-06,0.0,-199.68008
984,-1.4185061e-06,0.0,-199.68008
985,-1.102555e-06,0.0,-199.68008
986,-1.2281962e-06,0.0,-199.68008
987,-1.192675e-06,0.0,-199.68008
988,-1.4176912e-06,0.0,-199.68008
989,-1.2268138e-06,0.0,-199.68008
990,-1.3386598e-06,0.0,-199.68008
991,-3.6213896e-07,0.0,-199.68008
992,-6.983464e-07,0.0,-199.68008
993,-6.8556983e-07,0.0,-199.68008
994,-2.9819785e-07,0.0,-199.68008
995,-2.1935557e-07,0.0,-199.68008
996,-8.530915e-07,0.0,-199.68008
997,-9.715441e-07,0.0,-199.68008
998,-1.02169e-06,0.0,-199.68008
999,-7.9500023e-07,0.0,-199.68008
