n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
2,4,0,3,4,2,4,1,5,2,4,6,0.5964912280701754,0.37,28,9,ga_chemical_2_competition_gaussian_wfn_12,12,_wfn,gaussian,chemical_2_competition
6,3,4,1,2,5,3,4,2,3,3,2,0.5614035087719298,0.38,24,14,ga_chemical_2_competition_gaussian_win_12,12,_win,gaussian,chemical_2_competition
2,4,0,3,4,2,4,1,5,2,4,6,0.5964912280701754,0.37,28,9,ga_chemical_2_competition_gaussian_wfn_bfn_12,12,_wfn_bfn,gaussian,chemical_2_competition
6,3,4,1,2,5,3,4,2,3,3,2,0.5614035087719298,0.38,24,14,ga_chemical_2_competition_gaussian_win_bfn_12,12,_win_bfn,gaussian,chemical_2_competition
2,4,0,3,4,2,4,1,5,2,4,6,0.5964912280701754,0.37,28,9,ga_chemical_2_competition_gaussian_wfn_bin_12,12,_wfn_bin,gaussian,chemical_2_competition
6,3,4,1,2,5,3,4,2,3,3,2,0.5614035087719298,0.38,24,14,ga_chemical_2_competition_gaussian_win_bin_12,12,_win_bin,gaussian,chemical_2_competition
2,7,5,2,1,5,6,6,1,3,1,4,0.5964912280701754,0.43,27,16,ga_chemical_2_competition_gaussian_12,12,,gaussian,chemical_2_competition
5,3,2,1,1,4,5,5,4,1,2,3,0.47368421052631576,0.36,25,11,ga_chemical_2_competition_adam_wfn_13,13,_wfn,adam,chemical_2_competition
5,2,5,1,3,4,4,3,3,2,4,6,0.6140350877192983,0.42,29,13,ga_chemical_2_competition_adam_win_13,13,_win,adam,chemical_2_competition
5,3,2,1,1,4,5,5,4,1,2,3,0.47368421052631576,0.36,25,11,ga_chemical_2_competition_adam_wfn_bfn_13,13,_wfn_bfn,adam,chemical_2_competition
5,2,5,1,3,4,4,3,3,2,4,6,0.6140350877192983,0.42,29,13,ga_chemical_2_competition_adam_win_bfn_13,13,_win_bfn,adam,chemical_2_competition
5,3,2,1,1,4,5,5,4,1,2,3,0.47368421052631576,0.36,25,11,ga_chemical_2_competition_adam_wfn_bin_13,13,_wfn_bin,adam,chemical_2_competition
5,2,5,1,3,4,4,3,3,2,4,6,0.6140350877192983,0.42,29,13,ga_chemical_2_competition_adam_win_bin_13,13,_win_bin,adam,chemical_2_competition
2,2,2,2,1,2,1,4,2,4,5,3,0.49122807017543857,0.3,22,8,ga_chemical_2_competition_gaussian_wfn_13,13,_wfn,gaussian,chemical_2_competition
0,4,3,6,2,4,2,3,4,3,3,3,0.543859649122807,0.37,24,13,ga_chemical_2_competition_gaussian_win_13,13,_win,gaussian,chemical_2_competition
2,2,2,2,1,2,1,4,2,4,5,3,0.49122807017543857,0.3,22,8,ga_chemical_2_competition_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,chemical_2_competition
0,4,3,6,2,4,2,3,4,3,3,3,0.543859649122807,0.37,24,13,ga_chemical_2_competition_gaussian_win_bfn_13,13,_win_bfn,gaussian,chemical_2_competition
2,2,2,2,1,2,1,4,2,4,5,3,0.49122807017543857,0.3,22,8,ga_chemical_2_competition_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,chemical_2_competition
0,4,3,6,2,4,2,3,4,3,3,3,0.543859649122807,0.37,24,13,ga_chemical_2_competition_gaussian_win_bin_13,13,_win_bin,gaussian,chemical_2_competition
4,3,1,1,3,4,2,1,4,2,2,7,0.45614035087719296,0.34,25,9,ga_chemical_2_competition_gaussian_13,13,,gaussian,chemical_2_competition
1,3,2,1,4,4,3,2,5,2,8,5,0.5263157894736842,0.4,33,7,ga_chemical_2_competition_adam_wfn_14,14,_wfn,adam,chemical_2_competition
1,2,1,4,2,4,5,1,5,4,7,3,0.5789473684210527,0.39,31,8,ga_chemical_2_competition_adam_win_14,14,_win,adam,chemical_2_competition
1,3,2,1,4,4,3,2,5,2,8,5,0.5263157894736842,0.4,33,7,ga_chemical_2_competition_adam_wfn_bfn_14,14,_wfn_bfn,adam,chemical_2_competition
1,2,1,4,2,4,5,1,5,4,7,3,0.5789473684210527,0.39,31,8,ga_chemical_2_competition_adam_win_bfn_14,14,_win_bfn,adam,chemical_2_competition
1,3,2,1,4,4,3,2,5,2,8,5,0.5263157894736842,0.4,33,7,ga_chemical_2_competition_adam_wfn_bin_14,14,_wfn_bin,adam,chemical_2_competition
1,2,1,4,2,4,5,1,5,4,7,3,0.5789473684210527,0.39,31,8,ga_chemical_2_competition_adam_win_bin_14,14,_win_bin,adam,chemical_2_competition
3,7,2,1,5,1,2,5,1,2,4,3,0.543859649122807,0.36,23,13,ga_chemical_2_competition_gaussian_wfn_14,14,_wfn,gaussian,chemical_2_competition
3,0,2,4,6,5,2,4,3,2,2,3,0.5964912280701754,0.36,27,9,ga_chemical_2_competition_gaussian_win_14,14,_win,gaussian,chemical_2_competition
3,7,2,1,5,1,2,5,1,2,4,3,0.543859649122807,0.36,23,13,ga_chemical_2_competition_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,chemical_2_competition
3,0,2,4,6,5,2,4,3,2,2,3,0.5964912280701754,0.36,27,9,ga_chemical_2_competition_gaussian_win_bfn_14,14,_win_bfn,gaussian,chemical_2_competition
3,7,2,1,5,1,2,5,1,2,4,3,0.543859649122807,0.36,23,13,ga_chemical_2_competition_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,chemical_2_competition
3,0,2,4,6,5,2,4,3,2,2,3,0.5964912280701754,0.36,27,9,ga_chemical_2_competition_gaussian_win_bin_14,14,_win_bin,gaussian,chemical_2_competition
3,6,4,4,5,1,2,5,2,2,2,4,0.5789473684210527,0.4,23,17,ga_chemical_2_competition_gaussian_14,14,,gaussian,chemical_2_competition
4,5,3,4,1,2,2,4,4,3,1,3,0.6140350877192983,0.36,20,16,ga_chemical_2_competition_adam_wfn_15,15,_wfn,adam,chemical_2_competition
6,2,2,6,2,3,4,8,4,4,1,1,0.6140350877192983,0.43,27,16,ga_chemical_2_competition_adam_win_15,15,_win,adam,chemical_2_competition
4,5,3,4,1,2,2,4,4,3,1,3,0.6140350877192983,0.36,20,16,ga_chemical_2_competition_adam_wfn_bfn_15,15,_wfn_bfn,adam,chemical_2_competition
6,2,2,6,2,3,4,8,4,4,1,1,0.6140350877192983,0.43,27,16,ga_chemical_2_competition_adam_win_bfn_15,15,_win_bfn,adam,chemical_2_competition
4,5,3,4,1,2,2,4,4,3,1,3,0.6140350877192983,0.36,20,16,ga_chemical_2_competition_adam_wfn_bin_15,15,_wfn_bin,adam,chemical_2_competition
6,2,2,6,2,3,4,8,4,4,1,1,0.6140350877192983,0.43,27,16,ga_chemical_2_competition_adam_win_bin_15,15,_win_bin,adam,chemical_2_competition
2,2,4,2,7,4,3,4,3,3,3,0,0.6842105263157895,0.37,27,10,ga_chemical_2_competition_gaussian_wfn_15,15,_wfn,gaussian,chemical_2_competition
7,1,2,1,3,2,1,6,4,4,2,5,0.5789473684210527,0.38,27,11,ga_chemical_2_competition_gaussian_win_15,15,_win,gaussian,chemical_2_competition
2,2,4,2,7,4,3,4,3,3,3,0,0.6842105263157895,0.37,27,10,ga_chemical_2_competition_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,chemical_2_competition
7,1,2,1,3,2,1,6,4,4,2,5,0.5789473684210527,0.38,27,11,ga_chemical_2_competition_gaussian_win_bfn_15,15,_win_bfn,gaussian,chemical_2_competition
2,2,4,2,7,4,3,4,3,3,3,0,0.6842105263157895,0.37,27,10,ga_chemical_2_competition_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,chemical_2_competition
7,1,2,1,3,2,1,6,4,4,2,5,0.5789473684210527,0.38,27,11,ga_chemical_2_competition_gaussian_win_bin_15,15,_win_bin,gaussian,chemical_2_competition
6,3,4,2,2,1,5,7,2,5,2,5,0.5614035087719298,0.44,29,15,ga_chemical_2_competition_gaussian_15,15,,gaussian,chemical_2_competition
2,3,6,5,6,2,3,4,6,3,1,3,0.5614035087719298,0.44,28,16,ga_chemical_2_competition_adam_wfn_16,16,_wfn,adam,chemical_2_competition
3,6,2,2,3,2,7,3,3,2,4,3,0.6140350877192983,0.4,27,13,ga_chemical_2_competition_adam_win_16,16,_win,adam,chemical_2_competition
2,3,6,5,6,2,3,4,6,3,1,3,0.5614035087719298,0.44,28,16,ga_chemical_2_competition_adam_wfn_bfn_16,16,_wfn_bfn,adam,chemical_2_competition
3,6,2,2,3,2,7,3,3,2,4,3,0.6140350877192983,0.4,27,13,ga_chemical_2_competition_adam_win_bfn_16,16,_win_bfn,adam,chemical_2_competition
2,3,6,5,6,2,3,4,6,3,1,3,0.5614035087719298,0.44,28,16,ga_chemical_2_competition_adam_wfn_bin_16,16,_wfn_bin,adam,chemical_2_competition
3,6,2,2,3,2,7,3,3,2,4,3,0.6140350877192983,0.4,27,13,ga_chemical_2_competition_adam_win_bin_16,16,_win_bin,adam,chemical_2_competition
8,5,2,1,2,4,7,0,7,3,0,2,0.5964912280701754,0.41,25,16,ga_chemical_2_competition_gaussian_wfn_16,16,_wfn,gaussian,chemical_2_competition
4,5,1,6,2,3,3,5,3,2,3,3,0.5789473684210527,0.4,24,16,ga_chemical_2_competition_gaussian_win_16,16,_win,gaussian,chemical_2_competition
8,5,2,1,2,4,7,0,7,3,0,2,0.5964912280701754,0.41,25,16,ga_chemical_2_competition_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,chemical_2_competition
4,5,1,6,2,3,3,5,3,2,3,3,0.5789473684210527,0.4,24,16,ga_chemical_2_competition_gaussian_win_bfn_16,16,_win_bfn,gaussian,chemical_2_competition
8,5,2,1,2,4,7,0,7,3,0,2,0.5964912280701754,0.41,25,16,ga_chemical_2_competition_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,chemical_2_competition
4,5,1,6,2,3,3,5,3,2,3,3,0.5789473684210527,0.4,24,16,ga_chemical_2_competition_gaussian_win_bin_16,16,_win_bin,gaussian,chemical_2_competition
3,2,2,1,4,2,2,4,3,5,1,6,0.5964912280701754,0.35,27,8,ga_chemical_2_competition_gaussian_16,16,,gaussian,chemical_2_competition
3,3,4,5,5,2,3,1,1,3,4,6,0.5614035087719298,0.4,25,15,ga_chemical_2_competition_adam_wfn_17,17,_wfn,adam,chemical_2_competition
2,4,3,3,0,6,2,4,6,1,4,1,0.5964912280701754,0.36,24,12,ga_chemical_2_competition_adam_win_17,17,_win,adam,chemical_2_competition
3,3,4,5,5,2,3,1,1,3,4,6,0.5614035087719298,0.4,25,15,ga_chemical_2_competition_adam_wfn_bfn_17,17,_wfn_bfn,adam,chemical_2_competition
2,4,3,3,0,6,2,4,6,1,4,1,0.5964912280701754,0.36,24,12,ga_chemical_2_competition_adam_win_bfn_17,17,_win_bfn,adam,chemical_2_competition
3,3,4,5,5,2,3,1,1,3,4,6,0.5614035087719298,0.4,25,15,ga_chemical_2_competition_adam_wfn_bin_17,17,_wfn_bin,adam,chemical_2_competition
2,4,3,3,0,6,2,4,6,1,4,1,0.5964912280701754,0.36,24,12,ga_chemical_2_competition_adam_win_bin_17,17,_win_bin,adam,chemical_2_competition
1,1,5,9,4,3,2,2,3,2,4,3,0.5614035087719298,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_17,17,_wfn,gaussian,chemical_2_competition
3,3,2,5,3,1,6,2,4,4,2,4,0.6140350877192983,0.39,26,13,ga_chemical_2_competition_gaussian_win_17,17,_win,gaussian,chemical_2_competition
1,1,5,9,4,3,2,2,3,2,4,3,0.5614035087719298,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,chemical_2_competition
3,3,2,5,3,1,6,2,4,4,2,4,0.6140350877192983,0.39,26,13,ga_chemical_2_competition_gaussian_win_bfn_17,17,_win_bfn,gaussian,chemical_2_competition
1,1,5,9,4,3,2,2,3,2,4,3,0.5614035087719298,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,chemical_2_competition
3,3,2,5,3,1,6,2,4,4,2,4,0.6140350877192983,0.39,26,13,ga_chemical_2_competition_gaussian_win_bin_17,17,_win_bin,gaussian,chemical_2_competition
4,2,1,1,2,3,2,3,3,4,8,3,0.5789473684210527,0.36,28,8,ga_chemical_2_competition_gaussian_17,17,,gaussian,chemical_2_competition
5,6,3,1,4,1,3,0,2,2,1,1,0.5263157894736842,0.29,14,15,ga_chemical_2_competition_adam_wfn_18,18,_wfn,adam,chemical_2_competition
4,2,4,4,3,5,2,1,2,6,7,3,0.6491228070175439,0.43,29,14,ga_chemical_2_competition_adam_win_18,18,_win,adam,chemical_2_competition
5,6,3,1,4,1,3,0,2,2,1,1,0.5263157894736842,0.29,14,15,ga_chemical_2_competition_adam_wfn_bfn_18,18,_wfn_bfn,adam,chemical_2_competition
4,2,4,4,3,5,2,1,2,6,7,3,0.6491228070175439,0.43,29,14,ga_chemical_2_competition_adam_win_bfn_18,18,_win_bfn,adam,chemical_2_competition
5,6,3,1,4,1,3,0,2,2,1,1,0.5263157894736842,0.29,14,15,ga_chemical_2_competition_adam_wfn_bin_18,18,_wfn_bin,adam,chemical_2_competition
4,2,4,4,3,5,2,1,2,6,7,3,0.6491228070175439,0.43,29,14,ga_chemical_2_competition_adam_win_bin_18,18,_win_bin,adam,chemical_2_competition
8,3,1,7,0,1,4,1,3,3,2,2,0.543859649122807,0.35,16,19,ga_chemical_2_competition_gaussian_wfn_18,18,_wfn,gaussian,chemical_2_competition
3,1,3,3,2,3,1,4,5,6,4,3,0.5964912280701754,0.38,28,10,ga_chemical_2_competition_gaussian_win_18,18,_win,gaussian,chemical_2_competition
8,3,1,7,0,1,4,1,3,3,2,2,0.543859649122807,0.35,16,19,ga_chemical_2_competition_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,chemical_2_competition
3,1,3,3,2,3,1,4,5,6,4,3,0.5964912280701754,0.38,28,10,ga_chemical_2_competition_gaussian_win_bfn_18,18,_win_bfn,gaussian,chemical_2_competition
8,3,1,7,0,1,4,1,3,3,2,2,0.543859649122807,0.35,16,19,ga_chemical_2_competition_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,chemical_2_competition
3,1,3,3,2,3,1,4,5,6,4,3,0.5964912280701754,0.38,28,10,ga_chemical_2_competition_gaussian_win_bin_18,18,_win_bin,gaussian,chemical_2_competition
5,0,5,2,1,3,3,3,4,5,3,3,0.5614035087719298,0.37,25,12,ga_chemical_2_competition_gaussian_18,18,,gaussian,chemical_2_competition
6,5,7,3,5,2,3,4,1,6,1,4,0.631578947368421,0.47,26,21,ga_chemical_2_competition_adam_wfn_19,19,_wfn,adam,chemical_2_competition
3,5,2,5,5,2,3,5,2,4,2,1,0.6491228070175439,0.39,24,15,ga_chemical_2_competition_adam_win_19,19,_win,adam,chemical_2_competition
6,5,7,3,5,2,3,4,1,6,1,4,0.631578947368421,0.47,26,21,ga_chemical_2_competition_adam_wfn_bfn_19,19,_wfn_bfn,adam,chemical_2_competition
3,5,2,5,5,2,3,5,2,4,2,1,0.6491228070175439,0.39,24,15,ga_chemical_2_competition_adam_win_bfn_19,19,_win_bfn,adam,chemical_2_competition
6,5,7,3,5,2,3,4,1,6,1,4,0.631578947368421,0.47,26,21,ga_chemical_2_competition_adam_wfn_bin_19,19,_wfn_bin,adam,chemical_2_competition
3,5,2,5,5,2,3,5,2,4,2,1,0.6491228070175439,0.39,24,15,ga_chemical_2_competition_adam_win_bin_19,19,_win_bin,adam,chemical_2_competition
4,3,7,2,1,2,5,2,3,4,2,4,0.5964912280701754,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_19,19,_wfn,gaussian,chemical_2_competition
1,4,6,3,3,4,3,6,3,1,1,5,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_win_19,19,_win,gaussian,chemical_2_competition
4,3,7,2,1,2,5,2,3,4,2,4,0.5964912280701754,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,chemical_2_competition
1,4,6,3,3,4,3,6,3,1,1,5,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_win_bfn_19,19,_win_bfn,gaussian,chemical_2_competition
4,3,7,2,1,2,5,2,3,4,2,4,0.5964912280701754,0.39,23,16,ga_chemical_2_competition_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,chemical_2_competition
1,4,6,3,3,4,3,6,3,1,1,5,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_win_bin_19,19,_win_bin,gaussian,chemical_2_competition
1,0,2,3,4,5,1,1,3,8,2,2,0.40350877192982454,0.32,26,6,ga_chemical_2_competition_gaussian_19,19,,gaussian,chemical_2_competition
6,3,1,0,6,4,2,4,5,3,1,2,0.543859649122807,0.37,27,10,ga_chemical_2_competition_adam_wfn_20,20,_wfn,adam,chemical_2_competition
4,4,2,4,4,1,5,7,3,2,2,5,0.5614035087719298,0.43,29,14,ga_chemical_2_competition_adam_win_20,20,_win,adam,chemical_2_competition
6,3,1,0,6,4,2,4,5,3,1,2,0.543859649122807,0.37,27,10,ga_chemical_2_competition_adam_wfn_bfn_20,20,_wfn_bfn,adam,chemical_2_competition
4,4,2,4,4,1,5,7,3,2,2,5,0.5614035087719298,0.43,29,14,ga_chemical_2_competition_adam_win_bfn_20,20,_win_bfn,adam,chemical_2_competition
6,3,1,0,6,4,2,4,5,3,1,2,0.543859649122807,0.37,27,10,ga_chemical_2_competition_adam_wfn_bin_20,20,_wfn_bin,adam,chemical_2_competition
4,4,2,4,4,1,5,7,3,2,2,5,0.5614035087719298,0.43,29,14,ga_chemical_2_competition_adam_win_bin_20,20,_win_bin,adam,chemical_2_competition
5,3,7,6,1,2,3,3,4,4,4,2,0.6666666666666666,0.44,23,21,ga_chemical_2_competition_gaussian_wfn_20,20,_wfn,gaussian,chemical_2_competition
2,4,1,10,6,5,3,1,2,4,7,3,0.6140350877192983,0.48,31,17,ga_chemical_2_competition_gaussian_win_20,20,_win,gaussian,chemical_2_competition
5,3,7,6,1,2,3,3,4,4,4,2,0.6666666666666666,0.44,23,21,ga_chemical_2_competition_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,chemical_2_competition
2,4,1,10,6,5,3,1,2,4,7,3,0.6140350877192983,0.48,31,17,ga_chemical_2_competition_gaussian_win_bfn_20,20,_win_bfn,gaussian,chemical_2_competition
5,3,7,6,1,2,3,3,4,4,4,2,0.6666666666666666,0.44,23,21,ga_chemical_2_competition_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,chemical_2_competition
2,4,1,10,6,5,3,1,2,4,7,3,0.6140350877192983,0.48,31,17,ga_chemical_2_competition_gaussian_win_bin_20,20,_win_bin,gaussian,chemical_2_competition
5,6,4,3,5,0,3,0,1,4,2,4,0.5087719298245614,0.37,19,18,ga_chemical_2_competition_gaussian_20,20,,gaussian,chemical_2_competition
3,4,3,0,4,2,2,2,2,2,7,5,0.5789473684210527,0.36,26,10,ga_chemical_2_competition_adam_wfn_21,21,_wfn,adam,chemical_2_competition
5,4,5,2,2,3,2,7,3,1,7,2,0.5964912280701754,0.43,27,16,ga_chemical_2_competition_adam_win_21,21,_win,adam,chemical_2_competition
3,4,3,0,4,2,2,2,2,2,7,5,0.5789473684210527,0.36,26,10,ga_chemical_2_competition_adam_wfn_bfn_21,21,_wfn_bfn,adam,chemical_2_competition
5,4,5,2,2,3,2,7,3,1,7,2,0.5964912280701754,0.43,27,16,ga_chemical_2_competition_adam_win_bfn_21,21,_win_bfn,adam,chemical_2_competition
3,4,3,0,4,2,2,2,2,2,7,5,0.5789473684210527,0.36,26,10,ga_chemical_2_competition_adam_wfn_bin_21,21,_wfn_bin,adam,chemical_2_competition
5,4,5,2,2,3,2,7,3,1,7,2,0.5964912280701754,0.43,27,16,ga_chemical_2_competition_adam_win_bin_21,21,_win_bin,adam,chemical_2_competition
3,3,4,2,2,1,3,6,2,2,3,1,0.5263157894736842,0.32,20,12,ga_chemical_2_competition_gaussian_wfn_21,21,_wfn,gaussian,chemical_2_competition
5,2,6,3,4,4,4,1,5,2,3,3,0.543859649122807,0.42,26,16,ga_chemical_2_competition_gaussian_win_21,21,_win,gaussian,chemical_2_competition
3,3,4,2,2,1,3,6,2,2,3,1,0.5263157894736842,0.32,20,12,ga_chemical_2_competition_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,chemical_2_competition
5,2,6,3,4,4,4,1,5,2,3,3,0.543859649122807,0.42,26,16,ga_chemical_2_competition_gaussian_win_bfn_21,21,_win_bfn,gaussian,chemical_2_competition
3,3,4,2,2,1,3,6,2,2,3,1,0.5263157894736842,0.32,20,12,ga_chemical_2_competition_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,chemical_2_competition
5,2,6,3,4,4,4,1,5,2,3,3,0.543859649122807,0.42,26,16,ga_chemical_2_competition_gaussian_win_bin_21,21,_win_bin,gaussian,chemical_2_competition
5,3,1,0,6,2,6,2,5,5,3,2,0.7017543859649122,0.4,31,9,ga_chemical_2_competition_gaussian_21,21,,gaussian,chemical_2_competition
4,3,3,1,5,3,7,1,2,3,4,7,0.5789473684210527,0.43,32,11,ga_chemical_2_competition_adam_wfn_22,22,_wfn,adam,chemical_2_competition
5,3,6,4,4,2,2,3,0,2,2,3,0.5614035087719298,0.36,18,18,ga_chemical_2_competition_adam_win_22,22,_win,adam,chemical_2_competition
4,3,3,1,5,3,7,1,2,3,4,7,0.5789473684210527,0.43,32,11,ga_chemical_2_competition_adam_wfn_bfn_22,22,_wfn_bfn,adam,chemical_2_competition
5,3,6,4,4,2,2,3,0,2,2,3,0.5614035087719298,0.36,18,18,ga_chemical_2_competition_adam_win_bfn_22,22,_win_bfn,adam,chemical_2_competition
4,3,3,1,5,3,7,1,2,3,4,7,0.5789473684210527,0.43,32,11,ga_chemical_2_competition_adam_wfn_bin_22,22,_wfn_bin,adam,chemical_2_competition
5,3,6,4,4,2,2,3,0,2,2,3,0.5614035087719298,0.36,18,18,ga_chemical_2_competition_adam_win_bin_22,22,_win_bin,adam,chemical_2_competition
2,2,4,6,2,7,3,1,2,1,4,6,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_wfn_22,22,_wfn,gaussian,chemical_2_competition
2,5,2,2,2,4,5,6,4,3,5,3,0.6666666666666666,0.43,32,11,ga_chemical_2_competition_gaussian_win_22,22,_win,gaussian,chemical_2_competition
2,2,4,6,2,7,3,1,2,1,4,6,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,chemical_2_competition
2,5,2,2,2,4,5,6,4,3,5,3,0.6666666666666666,0.43,32,11,ga_chemical_2_competition_gaussian_win_bfn_22,22,_win_bfn,gaussian,chemical_2_competition
2,2,4,6,2,7,3,1,2,1,4,6,0.5614035087719298,0.4,26,14,ga_chemical_2_competition_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,chemical_2_competition
2,5,2,2,2,4,5,6,4,3,5,3,0.6666666666666666,0.43,32,11,ga_chemical_2_competition_gaussian_win_bin_22,22,_win_bin,gaussian,chemical_2_competition
5,7,1,1,2,3,2,2,4,4,2,5,0.543859649122807,0.38,24,14,ga_chemical_2_competition_gaussian_22,22,,gaussian,chemical_2_competition
4,5,3,7,1,1,2,7,0,2,3,5,0.631578947368421,0.4,21,19,ga_chemical_2_competition_adam_wfn_23,23,_wfn,adam,chemical_2_competition
7,5,3,3,3,3,4,3,1,2,3,5,0.631578947368421,0.42,24,18,ga_chemical_2_competition_adam_win_23,23,_win,adam,chemical_2_competition
4,5,3,7,1,1,2,7,0,2,3,5,0.631578947368421,0.4,21,19,ga_chemical_2_competition_adam_wfn_bfn_23,23,_wfn_bfn,adam,chemical_2_competition
7,5,3,3,3,3,4,3,1,2,3,5,0.631578947368421,0.42,24,18,ga_chemical_2_competition_adam_win_bfn_23,23,_win_bfn,adam,chemical_2_competition
4,5,3,7,1,1,2,7,0,2,3,5,0.631578947368421,0.4,21,19,ga_chemical_2_competition_adam_wfn_bin_23,23,_wfn_bin,adam,chemical_2_competition
7,5,3,3,3,3,4,3,1,2,3,5,0.631578947368421,0.42,24,18,ga_chemical_2_competition_adam_win_bin_23,23,_win_bin,adam,chemical_2_competition
3,2,2,4,3,2,6,5,2,4,1,4,0.6140350877192983,0.38,27,11,ga_chemical_2_competition_gaussian_wfn_23,23,_wfn,gaussian,chemical_2_competition
2,4,2,4,5,7,1,2,2,4,3,1,0.631578947368421,0.37,25,12,ga_chemical_2_competition_gaussian_win_23,23,_win,gaussian,chemical_2_competition
3,2,2,4,3,2,6,5,2,4,1,4,0.6140350877192983,0.38,27,11,ga_chemical_2_competition_gaussian_wfn_bfn_23,23,_wfn_bfn,gaussian,chemical_2_competition
2,4,2,4,5,7,1,2,2,4,3,1,0.631578947368421,0.37,25,12,ga_chemical_2_competition_gaussian_win_bfn_23,23,_win_bfn,gaussian,chemical_2_competition
3,2,2,4,3,2,6,5,2,4,1,4,0.6140350877192983,0.38,27,11,ga_chemical_2_competition_gaussian_wfn_bin_23,23,_wfn_bin,gaussian,chemical_2_competition
2,4,2,4,5,7,1,2,2,4,3,1,0.631578947368421,0.37,25,12,ga_chemical_2_competition_gaussian_win_bin_23,23,_win_bin,gaussian,chemical_2_competition
6,2,1,0,2,5,3,4,6,7,2,2,0.5964912280701754,0.4,31,9,ga_chemical_2_competition_gaussian_23,23,,gaussian,chemical_2_competition
5,7,4,2,3,2,5,4,2,4,0,1,0.6666666666666666,0.39,21,18,ga_chemical_2_competition_adam_wfn_24,24,_wfn,adam,chemical_2_competition
4,6,2,0,2,2,7,2,5,2,9,0,0.543859649122807,0.41,29,12,ga_chemical_2_competition_adam_win_24,24,_win,adam,chemical_2_competition
5,7,4,2,3,2,5,4,2,4,0,1,0.6666666666666666,0.39,21,18,ga_chemical_2_competition_adam_wfn_bfn_24,24,_wfn_bfn,adam,chemical_2_competition
4,6,2,0,2,2,7,2,5,2,9,0,0.543859649122807,0.41,29,12,ga_chemical_2_competition_adam_win_bfn_24,24,_win_bfn,adam,chemical_2_competition
5,7,4,2,3,2,5,4,2,4,0,1,0.6666666666666666,0.39,21,18,ga_chemical_2_competition_adam_wfn_bin_24,24,_wfn_bin,adam,chemical_2_competition
4,6,2,0,2,2,7,2,5,2,9,0,0.543859649122807,0.41,29,12,ga_chemical_2_competition_adam_win_bin_24,24,_win_bin,adam,chemical_2_competition
3,4,2,1,1,5,4,6,5,1,2,4,0.5263157894736842,0.38,28,10,ga_chemical_2_competition_gaussian_wfn_24,24,_wfn,gaussian,chemical_2_competition
3,3,4,4,3,2,2,2,5,2,2,5,0.5263157894736842,0.37,23,14,ga_chemical_2_competition_gaussian_win_24,24,_win,gaussian,chemical_2_competition
3,4,2,1,1,5,4,6,5,1,2,4,0.5263157894736842,0.38,28,10,ga_chemical_2_competition_gaussian_wfn_bfn_24,24,_wfn_bfn,gaussian,chemical_2_competition
3,3,4,4,3,2,2,2,5,2,2,5,0.5263157894736842,0.37,23,14,ga_chemical_2_competition_gaussian_win_bfn_24,24,_win_bfn,gaussian,chemical_2_competition
3,4,2,1,1,5,4,6,5,1,2,4,0.5263157894736842,0.38,28,10,ga_chemical_2_competition_gaussian_wfn_bin_24,24,_wfn_bin,gaussian,chemical_2_competition
3,3,4,4,3,2,2,2,5,2,2,5,0.5263157894736842,0.37,23,14,ga_chemical_2_competition_gaussian_win_bin_24,24,_win_bin,gaussian,chemical_2_competition
6,4,2,1,4,2,4,5,5,5,3,2,0.543859649122807,0.43,30,13,ga_chemical_2_competition_gaussian_24,24,,gaussian,chemical_2_competition
