n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
2,3,6,4,6,4,8,3,5,4,5,6,1.0,0.56,41,15,ga2_nasa_battery_1_10min_adam_wfn_12,12,_wfn,adam,nasa_battery_1_10min
6,4,5,2,3,5,5,2,2,4,6,10,1.0,0.54,37,17,ga2_nasa_battery_1_10min_adam_win_12,12,_win,adam,nasa_battery_1_10min
2,3,6,4,6,4,8,3,5,4,5,6,1.0,0.56,41,15,ga2_nasa_battery_1_10min_adam_wfn_bfn_12,12,_wfn_bfn,adam,nasa_battery_1_10min
6,4,5,2,3,5,5,2,2,4,6,10,1.0,0.54,37,17,ga2_nasa_battery_1_10min_adam_win_bfn_12,12,_win_bfn,adam,nasa_battery_1_10min
2,3,6,4,6,4,8,3,5,4,5,6,1.0,0.56,41,15,ga2_nasa_battery_1_10min_adam_wfn_bin_12,12,_wfn_bin,adam,nasa_battery_1_10min
6,4,5,2,3,5,5,2,2,4,6,10,1.0,0.54,37,17,ga2_nasa_battery_1_10min_adam_win_bin_12,12,_win_bin,adam,nasa_battery_1_10min
4,7,10,8,1,2,5,3,5,4,2,5,1.0,0.56,27,29,ga2_nasa_battery_1_10min_gaussian_wfn_12,12,_wfn,gaussian,nasa_battery_1_10min
3,5,4,3,5,6,3,10,3,1,5,4,1.0,0.52,37,15,ga2_nasa_battery_1_10min_gaussian_win_12,12,_win,gaussian,nasa_battery_1_10min
4,7,10,8,1,2,5,3,5,4,2,5,1.0,0.56,27,29,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_12,12,_wfn_bfn,gaussian,nasa_battery_1_10min
3,5,4,3,5,6,3,10,3,1,5,4,1.0,0.52,37,15,ga2_nasa_battery_1_10min_gaussian_win_bfn_12,12,_win_bfn,gaussian,nasa_battery_1_10min
4,7,10,8,1,2,5,3,5,4,2,5,1.0,0.56,27,29,ga2_nasa_battery_1_10min_gaussian_wfn_bin_12,12,_wfn_bin,gaussian,nasa_battery_1_10min
3,5,4,3,5,6,3,10,3,1,5,4,1.0,0.52,37,15,ga2_nasa_battery_1_10min_gaussian_win_bin_12,12,_win_bin,gaussian,nasa_battery_1_10min
9,7,5,4,7,5,2,3,2,1,8,5,1.0,0.58,33,25,ga2_nasa_battery_1_10min_gaussian_12,12,,gaussian,nasa_battery_1_10min
2,5,4,5,2,6,2,6,8,3,5,2,1.0,0.5,34,16,ga2_nasa_battery_1_10min_adam_wfn_13,13,_wfn,adam,nasa_battery_1_10min
2,4,3,2,7,8,0,3,5,2,6,8,1.0,0.5,39,11,ga2_nasa_battery_1_10min_adam_win_13,13,_win,adam,nasa_battery_1_10min
2,5,4,5,2,6,2,6,8,3,5,2,1.0,0.5,34,16,ga2_nasa_battery_1_10min_adam_wfn_bfn_13,13,_wfn_bfn,adam,nasa_battery_1_10min
2,4,3,2,7,8,0,3,5,2,6,8,1.0,0.5,39,11,ga2_nasa_battery_1_10min_adam_win_bfn_13,13,_win_bfn,adam,nasa_battery_1_10min
2,5,4,5,2,6,2,6,8,3,5,2,1.0,0.5,34,16,ga2_nasa_battery_1_10min_adam_wfn_bin_13,13,_wfn_bin,adam,nasa_battery_1_10min
2,4,3,2,7,8,0,3,5,2,6,8,1.0,0.5,39,11,ga2_nasa_battery_1_10min_adam_win_bin_13,13,_win_bin,adam,nasa_battery_1_10min
3,4,5,6,4,5,5,6,6,4,4,3,1.0,0.55,37,18,ga2_nasa_battery_1_10min_gaussian_wfn_13,13,_wfn,gaussian,nasa_battery_1_10min
5,4,5,5,6,5,5,2,4,5,4,1,1.0,0.51,32,19,ga2_nasa_battery_1_10min_gaussian_win_13,13,_win,gaussian,nasa_battery_1_10min
3,4,5,6,4,5,5,6,6,4,4,3,1.0,0.55,37,18,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,nasa_battery_1_10min
5,4,5,5,6,5,5,2,4,5,4,1,1.0,0.51,32,19,ga2_nasa_battery_1_10min_gaussian_win_bfn_13,13,_win_bfn,gaussian,nasa_battery_1_10min
3,4,5,6,4,5,5,6,6,4,4,3,1.0,0.55,37,18,ga2_nasa_battery_1_10min_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,nasa_battery_1_10min
5,4,5,5,6,5,5,2,4,5,4,1,1.0,0.51,32,19,ga2_nasa_battery_1_10min_gaussian_win_bin_13,13,_win_bin,gaussian,nasa_battery_1_10min
6,9,7,4,10,2,2,5,1,0,3,2,1.0,0.51,25,26,ga2_nasa_battery_1_10min_gaussian_13,13,,gaussian,nasa_battery_1_10min
2,9,5,7,3,2,3,3,3,3,6,6,1.0,0.52,29,23,ga2_nasa_battery_1_10min_adam_wfn_14,14,_wfn,adam,nasa_battery_1_10min
3,5,6,2,5,6,4,1,5,6,7,6,1.0,0.56,40,16,ga2_nasa_battery_1_10min_adam_win_14,14,_win,adam,nasa_battery_1_10min
2,9,5,7,3,2,3,3,3,3,6,6,1.0,0.52,29,23,ga2_nasa_battery_1_10min_adam_wfn_bfn_14,14,_wfn_bfn,adam,nasa_battery_1_10min
3,5,6,2,5,6,4,1,5,6,7,6,1.0,0.56,40,16,ga2_nasa_battery_1_10min_adam_win_bfn_14,14,_win_bfn,adam,nasa_battery_1_10min
2,9,5,7,3,2,3,3,3,3,6,6,1.0,0.52,29,23,ga2_nasa_battery_1_10min_adam_wfn_bin_14,14,_wfn_bin,adam,nasa_battery_1_10min
3,5,6,2,5,6,4,1,5,6,7,6,1.0,0.56,40,16,ga2_nasa_battery_1_10min_adam_win_bin_14,14,_win_bin,adam,nasa_battery_1_10min
5,7,2,5,4,3,4,3,4,3,7,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_gaussian_wfn_14,14,_wfn,gaussian,nasa_battery_1_10min
4,4,5,1,4,2,2,5,3,2,5,5,1.0,0.42,28,14,ga2_nasa_battery_1_10min_gaussian_win_14,14,_win,gaussian,nasa_battery_1_10min
5,7,2,5,4,3,4,3,4,3,7,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,nasa_battery_1_10min
4,4,5,1,4,2,2,5,3,2,5,5,1.0,0.42,28,14,ga2_nasa_battery_1_10min_gaussian_win_bfn_14,14,_win_bfn,gaussian,nasa_battery_1_10min
5,7,2,5,4,3,4,3,4,3,7,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,nasa_battery_1_10min
4,4,5,1,4,2,2,5,3,2,5,5,1.0,0.42,28,14,ga2_nasa_battery_1_10min_gaussian_win_bin_14,14,_win_bin,gaussian,nasa_battery_1_10min
7,9,4,4,3,9,3,7,3,2,4,2,1.0,0.57,33,24,ga2_nasa_battery_1_10min_gaussian_14,14,,gaussian,nasa_battery_1_10min
7,3,7,4,5,7,5,2,5,7,3,1,1.0,0.56,35,21,ga2_nasa_battery_1_10min_adam_wfn_15,15,_wfn,adam,nasa_battery_1_10min
2,7,10,8,5,6,4,2,4,2,5,6,1.0,0.61,34,27,ga2_nasa_battery_1_10min_adam_win_15,15,_win,adam,nasa_battery_1_10min
7,3,7,4,5,7,5,2,5,7,3,1,1.0,0.56,35,21,ga2_nasa_battery_1_10min_adam_wfn_bfn_15,15,_wfn_bfn,adam,nasa_battery_1_10min
2,7,10,8,5,6,4,2,4,2,5,6,1.0,0.61,34,27,ga2_nasa_battery_1_10min_adam_win_bfn_15,15,_win_bfn,adam,nasa_battery_1_10min
7,3,7,4,5,7,5,2,5,7,3,1,1.0,0.56,35,21,ga2_nasa_battery_1_10min_adam_wfn_bin_15,15,_wfn_bin,adam,nasa_battery_1_10min
2,7,10,8,5,6,4,2,4,2,5,6,1.0,0.61,34,27,ga2_nasa_battery_1_10min_adam_win_bin_15,15,_win_bin,adam,nasa_battery_1_10min
3,6,6,3,5,5,4,7,5,4,6,4,1.0,0.58,40,18,ga2_nasa_battery_1_10min_gaussian_wfn_15,15,_wfn,gaussian,nasa_battery_1_10min
8,9,3,5,5,3,7,6,0,1,5,3,1.0,0.55,30,25,ga2_nasa_battery_1_10min_gaussian_win_15,15,_win,gaussian,nasa_battery_1_10min
3,6,6,3,5,5,4,7,5,4,6,4,1.0,0.58,40,18,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,nasa_battery_1_10min
8,9,3,5,5,3,7,6,0,1,5,3,1.0,0.55,30,25,ga2_nasa_battery_1_10min_gaussian_win_bfn_15,15,_win_bfn,gaussian,nasa_battery_1_10min
3,6,6,3,5,5,4,7,5,4,6,4,1.0,0.58,40,18,ga2_nasa_battery_1_10min_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,nasa_battery_1_10min
8,9,3,5,5,3,7,6,0,1,5,3,1.0,0.55,30,25,ga2_nasa_battery_1_10min_gaussian_win_bin_15,15,_win_bin,gaussian,nasa_battery_1_10min
8,8,5,5,3,3,5,2,2,3,6,4,1.0,0.54,28,26,ga2_nasa_battery_1_10min_gaussian_15,15,,gaussian,nasa_battery_1_10min
5,10,3,2,5,5,6,7,1,4,6,2,1.0,0.56,36,20,ga2_nasa_battery_1_10min_adam_wfn_16,16,_wfn,adam,nasa_battery_1_10min
10,5,9,4,6,4,1,4,2,8,6,2,1.0,0.61,33,28,ga2_nasa_battery_1_10min_adam_win_16,16,_win,adam,nasa_battery_1_10min
5,10,3,2,5,5,6,7,1,4,6,2,1.0,0.56,36,20,ga2_nasa_battery_1_10min_adam_wfn_bfn_16,16,_wfn_bfn,adam,nasa_battery_1_10min
10,5,9,4,6,4,1,4,2,8,6,2,1.0,0.61,33,28,ga2_nasa_battery_1_10min_adam_win_bfn_16,16,_win_bfn,adam,nasa_battery_1_10min
5,10,3,2,5,5,6,7,1,4,6,2,1.0,0.56,36,20,ga2_nasa_battery_1_10min_adam_wfn_bin_16,16,_wfn_bin,adam,nasa_battery_1_10min
10,5,9,4,6,4,1,4,2,8,6,2,1.0,0.61,33,28,ga2_nasa_battery_1_10min_adam_win_bin_16,16,_win_bin,adam,nasa_battery_1_10min
5,7,3,3,6,5,2,2,3,4,5,5,1.0,0.5,32,18,ga2_nasa_battery_1_10min_gaussian_wfn_16,16,_wfn,gaussian,nasa_battery_1_10min
10,3,4,0,7,5,5,5,3,5,3,1,1.0,0.51,34,17,ga2_nasa_battery_1_10min_gaussian_win_16,16,_win,gaussian,nasa_battery_1_10min
5,7,3,3,6,5,2,2,3,4,5,5,1.0,0.5,32,18,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,nasa_battery_1_10min
10,3,4,0,7,5,5,5,3,5,3,1,1.0,0.51,34,17,ga2_nasa_battery_1_10min_gaussian_win_bfn_16,16,_win_bfn,gaussian,nasa_battery_1_10min
5,7,3,3,6,5,2,2,3,4,5,5,1.0,0.5,32,18,ga2_nasa_battery_1_10min_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,nasa_battery_1_10min
10,3,4,0,7,5,5,5,3,5,3,1,1.0,0.51,34,17,ga2_nasa_battery_1_10min_gaussian_win_bin_16,16,_win_bin,gaussian,nasa_battery_1_10min
5,8,5,2,4,3,2,7,4,5,4,5,1.0,0.54,34,20,ga2_nasa_battery_1_10min_gaussian_16,16,,gaussian,nasa_battery_1_10min
4,5,3,3,5,7,4,3,4,4,5,1,1.0,0.48,33,15,ga2_nasa_battery_1_10min_adam_wfn_17,17,_wfn,adam,nasa_battery_1_10min
8,9,2,3,5,4,2,5,3,2,3,4,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_win_17,17,_win,adam,nasa_battery_1_10min
4,5,3,3,5,7,4,3,4,4,5,1,1.0,0.48,33,15,ga2_nasa_battery_1_10min_adam_wfn_bfn_17,17,_wfn_bfn,adam,nasa_battery_1_10min
8,9,2,3,5,4,2,5,3,2,3,4,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_win_bfn_17,17,_win_bfn,adam,nasa_battery_1_10min
4,5,3,3,5,7,4,3,4,4,5,1,1.0,0.48,33,15,ga2_nasa_battery_1_10min_adam_wfn_bin_17,17,_wfn_bin,adam,nasa_battery_1_10min
8,9,2,3,5,4,2,5,3,2,3,4,1.0,0.5,28,22,ga2_nasa_battery_1_10min_adam_win_bin_17,17,_win_bin,adam,nasa_battery_1_10min
2,2,6,6,3,2,8,4,3,5,4,5,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_17,17,_wfn,gaussian,nasa_battery_1_10min
4,12,4,6,5,3,6,1,3,4,3,6,1.0,0.57,31,26,ga2_nasa_battery_1_10min_gaussian_win_17,17,_win,gaussian,nasa_battery_1_10min
2,2,6,6,3,2,8,4,3,5,4,5,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,nasa_battery_1_10min
4,12,4,6,5,3,6,1,3,4,3,6,1.0,0.57,31,26,ga2_nasa_battery_1_10min_gaussian_win_bfn_17,17,_win_bfn,gaussian,nasa_battery_1_10min
2,2,6,6,3,2,8,4,3,5,4,5,1.0,0.5,34,16,ga2_nasa_battery_1_10min_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,nasa_battery_1_10min
4,12,4,6,5,3,6,1,3,4,3,6,1.0,0.57,31,26,ga2_nasa_battery_1_10min_gaussian_win_bin_17,17,_win_bin,gaussian,nasa_battery_1_10min
7,2,4,2,5,3,4,7,4,4,6,6,1.0,0.54,39,15,ga2_nasa_battery_1_10min_gaussian_17,17,,gaussian,nasa_battery_1_10min
6,4,5,5,2,3,5,2,3,4,3,6,0.8333333333333334,0.48,28,20,ga2_nasa_battery_1_10min_adam_wfn_18,18,_wfn,adam,nasa_battery_1_10min
4,7,4,9,6,2,4,5,4,5,3,2,0.8333333333333334,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_18,18,_win,adam,nasa_battery_1_10min
6,4,5,5,2,3,5,2,3,4,3,6,0.8333333333333334,0.48,28,20,ga2_nasa_battery_1_10min_adam_wfn_bfn_18,18,_wfn_bfn,adam,nasa_battery_1_10min
4,7,4,9,6,2,4,5,4,5,3,2,0.8333333333333334,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_bfn_18,18,_win_bfn,adam,nasa_battery_1_10min
6,4,5,5,2,3,5,2,3,4,3,6,0.8333333333333334,0.48,28,20,ga2_nasa_battery_1_10min_adam_wfn_bin_18,18,_wfn_bin,adam,nasa_battery_1_10min
4,7,4,9,6,2,4,5,4,5,3,2,0.8333333333333334,0.55,31,24,ga2_nasa_battery_1_10min_adam_win_bin_18,18,_win_bin,adam,nasa_battery_1_10min
9,4,4,6,3,9,6,3,2,5,5,2,1.0,0.58,35,23,ga2_nasa_battery_1_10min_gaussian_wfn_18,18,_wfn,gaussian,nasa_battery_1_10min
5,7,3,3,5,9,7,7,3,2,3,5,1.0,0.59,41,18,ga2_nasa_battery_1_10min_gaussian_win_18,18,_win,gaussian,nasa_battery_1_10min
9,4,4,6,3,9,6,3,2,5,5,2,1.0,0.58,35,23,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,nasa_battery_1_10min
5,7,3,3,5,9,7,7,3,2,3,5,1.0,0.59,41,18,ga2_nasa_battery_1_10min_gaussian_win_bfn_18,18,_win_bfn,gaussian,nasa_battery_1_10min
9,4,4,6,3,9,6,3,2,5,5,2,1.0,0.58,35,23,ga2_nasa_battery_1_10min_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,nasa_battery_1_10min
5,7,3,3,5,9,7,7,3,2,3,5,1.0,0.59,41,18,ga2_nasa_battery_1_10min_gaussian_win_bin_18,18,_win_bin,gaussian,nasa_battery_1_10min
7,3,6,4,0,4,3,7,2,4,5,5,1.0,0.5,30,20,ga2_nasa_battery_1_10min_gaussian_18,18,,gaussian,nasa_battery_1_10min
2,3,5,9,5,4,3,3,2,4,4,4,1.0,0.48,29,19,ga2_nasa_battery_1_10min_adam_wfn_19,19,_wfn,adam,nasa_battery_1_10min
4,6,4,5,6,10,1,3,4,2,2,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_adam_win_19,19,_win,adam,nasa_battery_1_10min
2,3,5,9,5,4,3,3,2,4,4,4,1.0,0.48,29,19,ga2_nasa_battery_1_10min_adam_wfn_bfn_19,19,_wfn_bfn,adam,nasa_battery_1_10min
4,6,4,5,6,10,1,3,4,2,2,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_adam_win_bfn_19,19,_win_bfn,adam,nasa_battery_1_10min
2,3,5,9,5,4,3,3,2,4,4,4,1.0,0.48,29,19,ga2_nasa_battery_1_10min_adam_wfn_bin_19,19,_wfn_bin,adam,nasa_battery_1_10min
4,6,4,5,6,10,1,3,4,2,2,3,1.0,0.5,31,19,ga2_nasa_battery_1_10min_adam_win_bin_19,19,_win_bin,adam,nasa_battery_1_10min
2,3,8,4,6,5,5,8,5,2,2,3,1.0,0.53,36,17,ga2_nasa_battery_1_10min_gaussian_wfn_19,19,_wfn,gaussian,nasa_battery_1_10min
5,1,6,3,1,7,7,3,4,7,3,8,0.8333333333333334,0.55,40,15,ga2_nasa_battery_1_10min_gaussian_win_19,19,_win,gaussian,nasa_battery_1_10min
2,3,8,4,6,5,5,8,5,2,2,3,1.0,0.53,36,17,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,nasa_battery_1_10min
5,1,6,3,1,7,7,3,4,7,3,8,0.8333333333333334,0.55,40,15,ga2_nasa_battery_1_10min_gaussian_win_bfn_19,19,_win_bfn,gaussian,nasa_battery_1_10min
2,3,8,4,6,5,5,8,5,2,2,3,1.0,0.53,36,17,ga2_nasa_battery_1_10min_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,nasa_battery_1_10min
5,1,6,3,1,7,7,3,4,7,3,8,0.8333333333333334,0.55,40,15,ga2_nasa_battery_1_10min_gaussian_win_bin_19,19,_win_bin,gaussian,nasa_battery_1_10min
6,8,8,2,3,6,4,4,3,5,3,3,1.0,0.55,31,24,ga2_nasa_battery_1_10min_gaussian_19,19,,gaussian,nasa_battery_1_10min
2,3,3,7,4,8,6,5,5,1,4,6,1.0,0.54,39,15,ga2_nasa_battery_1_10min_adam_wfn_20,20,_wfn,adam,nasa_battery_1_10min
4,4,9,5,3,3,5,3,5,2,10,3,1.0,0.56,34,22,ga2_nasa_battery_1_10min_adam_win_20,20,_win,adam,nasa_battery_1_10min
2,3,3,7,4,8,6,5,5,1,4,6,1.0,0.54,39,15,ga2_nasa_battery_1_10min_adam_wfn_bfn_20,20,_wfn_bfn,adam,nasa_battery_1_10min
4,4,9,5,3,3,5,3,5,2,10,3,1.0,0.56,34,22,ga2_nasa_battery_1_10min_adam_win_bfn_20,20,_win_bfn,adam,nasa_battery_1_10min
2,3,3,7,4,8,6,5,5,1,4,6,1.0,0.54,39,15,ga2_nasa_battery_1_10min_adam_wfn_bin_20,20,_wfn_bin,adam,nasa_battery_1_10min
4,4,9,5,3,3,5,3,5,2,10,3,1.0,0.56,34,22,ga2_nasa_battery_1_10min_adam_win_bin_20,20,_win_bin,adam,nasa_battery_1_10min
5,3,7,4,8,5,1,4,5,2,5,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_gaussian_wfn_20,20,_wfn,gaussian,nasa_battery_1_10min
5,0,9,6,4,3,4,1,7,2,3,4,1.0,0.48,28,20,ga2_nasa_battery_1_10min_gaussian_win_20,20,_win,gaussian,nasa_battery_1_10min
5,3,7,4,8,5,1,4,5,2,5,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,nasa_battery_1_10min
5,0,9,6,4,3,4,1,7,2,3,4,1.0,0.48,28,20,ga2_nasa_battery_1_10min_gaussian_win_bfn_20,20,_win_bfn,gaussian,nasa_battery_1_10min
5,3,7,4,8,5,1,4,5,2,5,7,1.0,0.56,37,19,ga2_nasa_battery_1_10min_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,nasa_battery_1_10min
5,0,9,6,4,3,4,1,7,2,3,4,1.0,0.48,28,20,ga2_nasa_battery_1_10min_gaussian_win_bin_20,20,_win_bin,gaussian,nasa_battery_1_10min
5,6,9,6,8,2,6,6,4,2,1,4,1.0,0.59,33,26,ga2_nasa_battery_1_10min_gaussian_20,20,,gaussian,nasa_battery_1_10min
4,5,11,3,5,4,3,2,4,6,4,3,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_wfn_21,21,_wfn,adam,nasa_battery_1_10min
6,6,4,2,1,7,4,4,6,6,3,1,1.0,0.5,32,18,ga2_nasa_battery_1_10min_adam_win_21,21,_win,adam,nasa_battery_1_10min
4,5,11,3,5,4,3,2,4,6,4,3,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_wfn_bfn_21,21,_wfn_bfn,adam,nasa_battery_1_10min
6,6,4,2,1,7,4,4,6,6,3,1,1.0,0.5,32,18,ga2_nasa_battery_1_10min_adam_win_bfn_21,21,_win_bfn,adam,nasa_battery_1_10min
4,5,11,3,5,4,3,2,4,6,4,3,1.0,0.54,31,23,ga2_nasa_battery_1_10min_adam_wfn_bin_21,21,_wfn_bin,adam,nasa_battery_1_10min
6,6,4,2,1,7,4,4,6,6,3,1,1.0,0.5,32,18,ga2_nasa_battery_1_10min_adam_win_bin_21,21,_win_bin,adam,nasa_battery_1_10min
7,4,5,4,2,5,5,4,7,2,5,2,1.0,0.52,32,20,ga2_nasa_battery_1_10min_gaussian_wfn_21,21,_wfn,gaussian,nasa_battery_1_10min
3,1,6,4,4,4,1,6,1,4,5,7,0.8333333333333334,0.46,32,14,ga2_nasa_battery_1_10min_gaussian_win_21,21,_win,gaussian,nasa_battery_1_10min
7,4,5,4,2,5,5,4,7,2,5,2,1.0,0.52,32,20,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,nasa_battery_1_10min
3,1,6,4,4,4,1,6,1,4,5,7,0.8333333333333334,0.46,32,14,ga2_nasa_battery_1_10min_gaussian_win_bfn_21,21,_win_bfn,gaussian,nasa_battery_1_10min
7,4,5,4,2,5,5,4,7,2,5,2,1.0,0.52,32,20,ga2_nasa_battery_1_10min_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,nasa_battery_1_10min
3,1,6,4,4,4,1,6,1,4,5,7,0.8333333333333334,0.46,32,14,ga2_nasa_battery_1_10min_gaussian_win_bin_21,21,_win_bin,gaussian,nasa_battery_1_10min
9,9,4,4,2,6,3,4,5,5,3,4,0.8333333333333334,0.58,32,26,ga2_nasa_battery_1_10min_gaussian_21,21,,gaussian,nasa_battery_1_10min
3,8,8,3,3,8,4,2,5,5,1,5,1.0,0.55,33,22,ga2_nasa_battery_1_10min_adam_wfn_22,22,_wfn,adam,nasa_battery_1_10min
3,5,9,8,3,5,1,8,3,4,4,5,1.0,0.58,33,25,ga2_nasa_battery_1_10min_adam_win_22,22,_win,adam,nasa_battery_1_10min
3,8,8,3,3,8,4,2,5,5,1,5,1.0,0.55,33,22,ga2_nasa_battery_1_10min_adam_wfn_bfn_22,22,_wfn_bfn,adam,nasa_battery_1_10min
3,5,9,8,3,5,1,8,3,4,4,5,1.0,0.58,33,25,ga2_nasa_battery_1_10min_adam_win_bfn_22,22,_win_bfn,adam,nasa_battery_1_10min
3,8,8,3,3,8,4,2,5,5,1,5,1.0,0.55,33,22,ga2_nasa_battery_1_10min_adam_wfn_bin_22,22,_wfn_bin,adam,nasa_battery_1_10min
3,5,9,8,3,5,1,8,3,4,4,5,1.0,0.58,33,25,ga2_nasa_battery_1_10min_adam_win_bin_22,22,_win_bin,adam,nasa_battery_1_10min
3,6,6,6,7,3,4,0,1,4,5,6,1.0,0.51,30,21,ga2_nasa_battery_1_10min_gaussian_wfn_22,22,_wfn,gaussian,nasa_battery_1_10min
4,8,4,1,6,9,2,2,4,5,3,1,1.0,0.49,32,17,ga2_nasa_battery_1_10min_gaussian_win_22,22,_win,gaussian,nasa_battery_1_10min
3,6,6,6,7,3,4,0,1,4,5,6,1.0,0.51,30,21,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,nasa_battery_1_10min
4,8,4,1,6,9,2,2,4,5,3,1,1.0,0.49,32,17,ga2_nasa_battery_1_10min_gaussian_win_bfn_22,22,_win_bfn,gaussian,nasa_battery_1_10min
3,6,6,6,7,3,4,0,1,4,5,6,1.0,0.51,30,21,ga2_nasa_battery_1_10min_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,nasa_battery_1_10min
4,8,4,1,6,9,2,2,4,5,3,1,1.0,0.49,32,17,ga2_nasa_battery_1_10min_gaussian_win_bin_22,22,_win_bin,gaussian,nasa_battery_1_10min
8,8,5,5,7,1,6,2,4,3,4,2,1.0,0.55,29,26,ga2_nasa_battery_1_10min_gaussian_22,22,,gaussian,nasa_battery_1_10min
3,2,10,5,5,3,5,4,6,5,4,3,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_23,23,_wfn,adam,nasa_battery_1_10min
10,5,5,1,4,7,5,3,0,7,3,4,1.0,0.54,33,21,ga2_nasa_battery_1_10min_adam_win_23,23,_win,adam,nasa_battery_1_10min
3,2,10,5,5,3,5,4,6,5,4,3,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_bfn_23,23,_wfn_bfn,adam,nasa_battery_1_10min
10,5,5,1,4,7,5,3,0,7,3,4,1.0,0.54,33,21,ga2_nasa_battery_1_10min_adam_win_bfn_23,23,_win_bfn,adam,nasa_battery_1_10min
3,2,10,5,5,3,5,4,6,5,4,3,1.0,0.55,35,20,ga2_nasa_battery_1_10min_adam_wfn_bin_23,23,_wfn_bin,adam,nasa_battery_1_10min
10,5,5,1,4,7,5,3,0,7,3,4,1.0,0.54,33,21,ga2_nasa_battery_1_10min_adam_win_bin_23,23,_win_bin,adam,nasa_battery_1_10min
9,2,5,8,4,4,8,3,4,6,2,1,1.0,0.56,32,24,ga2_nasa_battery_1_10min_gaussian_wfn_23,23,_wfn,gaussian,nasa_battery_1_10min
6,2,2,6,3,6,1,3,5,5,8,2,1.0,0.49,33,16,ga2_nasa_battery_1_10min_gaussian_win_23,23,_win,gaussian,nasa_battery_1_10min
9,2,5,8,4,4,8,3,4,6,2,1,1.0,0.56,32,24,ga2_nasa_battery_1_10min_gaussian_wfn_bfn_23,23,_wfn_bfn,gaussian,nasa_battery_1_10min
6,2,2,6,3,6,1,3,5,5,8,2,1.0,0.49,33,16,ga2_nasa_battery_1_10min_gaussian_win_bfn_23,23,_win_bfn,gaussian,nasa_battery_1_10min
9,2,5,8,4,4,8,3,4,6,2,1,1.0,0.56,32,24,ga2_nasa_battery_1_10min_gaussian_wfn_bin_23,23,_wfn_bin,gaussian,nasa_battery_1_10min
6,2,2,6,3,6,1,3,5,5,8,2,1.0,0.49,33,16,ga2_nasa_battery_1_10min_gaussian_win_bin_23,23,_win_bin,gaussian,nasa_battery_1_10min
6,6,7,1,3,8,4,5,4,2,6,2,1.0,0.54,34,20,ga2_nasa_battery_1_10min_gaussian_23,23,,gaussian,nasa_battery_1_10min
4,4,4,3,8,1,5,3,4,8,4,2,0.8333333333333334,0.5,35,15,ga2_nasa_battery_1_10min_adam_wfn_24,24,_wfn,adam,nasa_battery_1_10min
5,2,5,8,3,4,5,6,5,1,7,3,1.0,0.54,34,20,ga2_nasa_battery_1_10min_adam_win_24,24,_win,adam,nasa_battery_1_10min
