n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
4,7,6,3,4,0,3,7,4,2,5,1,0.84,0.46,26,20,ga2_chemical_1_tower_gaussian_25,25,,gaussian,chemical_1_tower
5,6,5,2,2,3,1,2,3,3,7,3,0.8,0.42,24,18,ga2_chemical_1_tower_adam_wfn_26,26,_wfn,adam,chemical_1_tower
3,4,5,4,4,3,4,1,6,5,1,6,0.68,0.46,30,16,ga2_chemical_1_tower_adam_win_26,26,_win,adam,chemical_1_tower
5,6,5,2,2,3,1,2,3,3,7,3,0.8,0.42,24,18,ga2_chemical_1_tower_adam_wfn_bfn_26,26,_wfn_bfn,adam,chemical_1_tower
3,4,5,4,4,3,4,1,6,5,1,6,0.68,0.46,30,16,ga2_chemical_1_tower_adam_win_bfn_26,26,_win_bfn,adam,chemical_1_tower
5,6,5,2,2,3,1,2,3,3,7,3,0.8,0.42,24,18,ga2_chemical_1_tower_adam_wfn_bin_26,26,_wfn_bin,adam,chemical_1_tower
3,4,5,4,4,3,4,1,6,5,1,6,0.68,0.46,30,16,ga2_chemical_1_tower_adam_win_bin_26,26,_win_bin,adam,chemical_1_tower
3,5,6,1,3,5,0,5,6,4,3,5,0.68,0.46,31,15,ga2_chemical_1_tower_gaussian_wfn_26,26,_wfn,gaussian,chemical_1_tower
4,2,5,2,6,3,6,1,3,2,3,4,0.76,0.41,28,13,ga2_chemical_1_tower_gaussian_win_26,26,_win,gaussian,chemical_1_tower
3,5,6,1,3,5,0,5,6,4,3,5,0.68,0.46,31,15,ga2_chemical_1_tower_gaussian_wfn_bfn_26,26,_wfn_bfn,gaussian,chemical_1_tower
4,2,5,2,6,3,6,1,3,2,3,4,0.76,0.41,28,13,ga2_chemical_1_tower_gaussian_win_bfn_26,26,_win_bfn,gaussian,chemical_1_tower
3,5,6,1,3,5,0,5,6,4,3,5,0.68,0.46,31,15,ga2_chemical_1_tower_gaussian_wfn_bin_26,26,_wfn_bin,gaussian,chemical_1_tower
4,2,5,2,6,3,6,1,3,2,3,4,0.76,0.41,28,13,ga2_chemical_1_tower_gaussian_win_bin_26,26,_win_bin,gaussian,chemical_1_tower
5,5,4,5,4,4,3,3,5,2,3,2,0.84,0.45,26,19,ga2_chemical_1_tower_gaussian_26,26,,gaussian,chemical_1_tower
4,6,4,5,4,1,2,6,7,3,5,2,0.72,0.49,30,19,ga2_chemical_1_tower_adam_wfn_27,27,_wfn,adam,chemical_1_tower
6,5,4,2,5,6,1,2,1,4,1,5,0.8,0.42,25,17,ga2_chemical_1_tower_adam_win_27,27,_win,adam,chemical_1_tower
4,6,4,5,4,1,2,6,7,3,5,2,0.72,0.49,30,19,ga2_chemical_1_tower_adam_wfn_bfn_27,27,_wfn_bfn,adam,chemical_1_tower
6,5,4,2,5,6,1,2,1,4,1,5,0.8,0.42,25,17,ga2_chemical_1_tower_adam_win_bfn_27,27,_win_bfn,adam,chemical_1_tower
4,6,4,5,4,1,2,6,7,3,5,2,0.72,0.49,30,19,ga2_chemical_1_tower_adam_wfn_bin_27,27,_wfn_bin,adam,chemical_1_tower
6,5,4,2,5,6,1,2,1,4,1,5,0.8,0.42,25,17,ga2_chemical_1_tower_adam_win_bin_27,27,_win_bin,adam,chemical_1_tower
5,6,2,3,1,7,4,7,4,4,4,1,0.88,0.48,32,16,ga2_chemical_1_tower_gaussian_wfn_27,27,_wfn,gaussian,chemical_1_tower
4,7,5,4,4,4,2,2,1,3,5,3,0.8,0.44,24,20,ga2_chemical_1_tower_gaussian_win_27,27,_win,gaussian,chemical_1_tower
5,6,2,3,1,7,4,7,4,4,4,1,0.88,0.48,32,16,ga2_chemical_1_tower_gaussian_wfn_bfn_27,27,_wfn_bfn,gaussian,chemical_1_tower
4,7,5,4,4,4,2,2,1,3,5,3,0.8,0.44,24,20,ga2_chemical_1_tower_gaussian_win_bfn_27,27,_win_bfn,gaussian,chemical_1_tower
5,6,2,3,1,7,4,7,4,4,4,1,0.88,0.48,32,16,ga2_chemical_1_tower_gaussian_wfn_bin_27,27,_wfn_bin,gaussian,chemical_1_tower
4,7,5,4,4,4,2,2,1,3,5,3,0.8,0.44,24,20,ga2_chemical_1_tower_gaussian_win_bin_27,27,_win_bin,gaussian,chemical_1_tower
8,1,3,1,8,2,3,4,7,5,4,4,0.84,0.5,37,13,ga2_chemical_1_tower_gaussian_27,27,,gaussian,chemical_1_tower
6,8,5,3,7,2,2,3,3,3,2,4,0.8,0.48,26,22,ga2_chemical_1_tower_adam_wfn_28,28,_wfn,adam,chemical_1_tower
5,4,5,5,6,4,3,0,2,4,5,3,0.84,0.46,27,19,ga2_chemical_1_tower_adam_win_28,28,_win,adam,chemical_1_tower
6,8,5,3,7,2,2,3,3,3,2,4,0.8,0.48,26,22,ga2_chemical_1_tower_adam_wfn_bfn_28,28,_wfn_bfn,adam,chemical_1_tower
5,4,5,5,6,4,3,0,2,4,5,3,0.84,0.46,27,19,ga2_chemical_1_tower_adam_win_bfn_28,28,_win_bfn,adam,chemical_1_tower
6,8,5,3,7,2,2,3,3,3,2,4,0.8,0.48,26,22,ga2_chemical_1_tower_adam_wfn_bin_28,28,_wfn_bin,adam,chemical_1_tower
5,4,5,5,6,4,3,0,2,4,5,3,0.84,0.46,27,19,ga2_chemical_1_tower_adam_win_bin_28,28,_win_bin,adam,chemical_1_tower
8,6,6,3,3,4,2,4,4,2,4,3,0.8,0.49,26,23,ga2_chemical_1_tower_gaussian_wfn_28,28,_wfn,gaussian,chemical_1_tower
9,0,5,3,0,4,2,2,4,4,2,4,0.72,0.39,22,17,ga2_chemical_1_tower_gaussian_win_28,28,_win,gaussian,chemical_1_tower
8,6,6,3,3,4,2,4,4,2,4,3,0.8,0.49,26,23,ga2_chemical_1_tower_gaussian_wfn_bfn_28,28,_wfn_bfn,gaussian,chemical_1_tower
9,0,5,3,0,4,2,2,4,4,2,4,0.72,0.39,22,17,ga2_chemical_1_tower_gaussian_win_bfn_28,28,_win_bfn,gaussian,chemical_1_tower
8,6,6,3,3,4,2,4,4,2,4,3,0.8,0.49,26,23,ga2_chemical_1_tower_gaussian_wfn_bin_28,28,_wfn_bin,gaussian,chemical_1_tower
9,0,5,3,0,4,2,2,4,4,2,4,0.72,0.39,22,17,ga2_chemical_1_tower_gaussian_win_bin_28,28,_win_bin,gaussian,chemical_1_tower
4,7,9,3,0,4,2,7,1,5,3,5,0.96,0.5,27,23,ga2_chemical_1_tower_gaussian_28,28,,gaussian,chemical_1_tower
7,4,2,5,4,7,1,2,1,4,3,3,0.76,0.43,25,18,ga2_chemical_1_tower_adam_wfn_29,29,_wfn,adam,chemical_1_tower
9,9,7,2,3,1,11,2,2,1,1,2,0.92,0.5,23,27,ga2_chemical_1_tower_adam_win_29,29,_win,adam,chemical_1_tower
7,4,2,5,4,7,1,2,1,4,3,3,0.76,0.43,25,18,ga2_chemical_1_tower_adam_wfn_bfn_29,29,_wfn_bfn,adam,chemical_1_tower
9,9,7,2,3,1,11,2,2,1,1,2,0.92,0.5,23,27,ga2_chemical_1_tower_adam_win_bfn_29,29,_win_bfn,adam,chemical_1_tower
7,4,2,5,4,7,1,2,1,4,3,3,0.76,0.43,25,18,ga2_chemical_1_tower_adam_wfn_bin_29,29,_wfn_bin,adam,chemical_1_tower
9,9,7,2,3,1,11,2,2,1,1,2,0.92,0.5,23,27,ga2_chemical_1_tower_adam_win_bin_29,29,_win_bin,adam,chemical_1_tower
5,7,5,5,3,1,2,2,4,3,4,3,0.68,0.44,22,22,ga2_chemical_1_tower_gaussian_wfn_29,29,_wfn,gaussian,chemical_1_tower
4,1,5,6,5,7,2,2,5,3,3,3,0.88,0.46,30,16,ga2_chemical_1_tower_gaussian_win_29,29,_win,gaussian,chemical_1_tower
5,7,5,5,3,1,2,2,4,3,4,3,0.68,0.44,22,22,ga2_chemical_1_tower_gaussian_wfn_bfn_29,29,_wfn_bfn,gaussian,chemical_1_tower
4,1,5,6,5,7,2,2,5,3,3,3,0.88,0.46,30,16,ga2_chemical_1_tower_gaussian_win_bfn_29,29,_win_bfn,gaussian,chemical_1_tower
5,7,5,5,3,1,2,2,4,3,4,3,0.68,0.44,22,22,ga2_chemical_1_tower_gaussian_wfn_bin_29,29,_wfn_bin,gaussian,chemical_1_tower
4,1,5,6,5,7,2,2,5,3,3,3,0.88,0.46,30,16,ga2_chemical_1_tower_gaussian_win_bin_29,29,_win_bin,gaussian,chemical_1_tower
5,5,5,2,2,3,3,5,6,3,2,2,0.8,0.43,26,17,ga2_chemical_1_tower_gaussian_29,29,,gaussian,chemical_1_tower
