,action_0,action_1,cumulative_reward
755,0.913834,1.0,103.590485
756,0.9487863,1.0,103.590485
757,0.9687196,1.0,103.590485
758,0.98045284,1.0,103.590485
759,0.98756677,1.0,103.590485
760,0.99198365,1.0,103.590485
761,0.99477655,1.0,103.590485
762,0.9978696,1.0,103.590485
763,0.9941354,0.99999964,103.590485
764,0.99572563,0.9999872,103.590485
765,0.9962891,0.9996951,103.590485
766,0.9955894,0.9918414,103.590485
767,0.9953081,0.79943824,103.590485
768,0.9949442,-0.5141676,103.590485
769,0.9960685,-0.977743,103.590485
770,0.9966081,-0.99942714,103.590485
771,0.99529463,-0.999985,103.590485
772,0.99257517,-0.99999946,103.590485
773,0.9880826,-1.0,103.590485
774,0.98106414,-1.0,103.590485
775,0.9703104,-1.0,103.590485
776,0.953972,-1.0,103.590485
777,0.9292973,-1.0,103.590485
778,0.89235383,-1.0,103.590485
779,0.83787775,-1.0,103.590485
780,0.7596639,-1.0,103.590485
781,0.6522613,-1.0,103.590485
782,0.51471245,-1.0,103.590485
783,0.26418632,-1.0,103.590485
784,0.08839733,-1.0,103.590485
785,0.048167933,-1.0,103.590485
786,-0.00995925,-1.0,103.590485
787,-0.017584616,-1.0,103.590485
788,-0.061419487,-1.0,103.590485
789,-0.1236464,-1.0,103.590485
790,-0.2316373,-1.0,103.590485
791,-0.38438243,-1.0,103.590485
792,-0.55929375,-1.0,103.590485
793,-0.71728015,-1.0,103.590485
794,-0.8308907,-1.0,103.590485
795,-0.9006548,-1.0,103.590485
796,-0.94080186,-1.0,103.590485
797,-0.9638863,-1.0,103.590485
798,-0.977484,-1.0,103.590485
799,-0.98571146,-1.0,103.590485
800,-0.9908058,-1.0,103.590485
801,-0.9940191,-1.0,103.590485
802,-0.9989068,-1.0,103.590485
803,-0.99501,-0.9999997,103.590485
804,-0.9972852,-0.99999195,103.590485
805,-0.9965559,-0.9998077,103.590485
806,-0.9958175,-0.9945902,103.590485
807,-0.9957728,-0.8570106,103.590485
808,-0.9950165,0.37377554,103.590485
809,-0.9958103,0.96783096,103.590485
810,-0.99668133,0.99914485,103.590485
811,-0.9955285,0.99997807,103.590485
812,-0.992985,0.9999992,103.590485
813,-0.9887344,1.0,103.590485
814,-0.9820693,1.0,103.590485
815,-0.9718431,1.0,103.590485
816,-0.95629406,1.0,103.590485
817,-0.9327933,1.0,103.590485
818,-0.89756227,1.0,103.590485
819,-0.84549254,1.0,103.590485
820,-0.7704355,1.0,103.590485
821,-0.6666981,1.0,103.590485
822,-0.5325341,1.0,103.590485
823,-0.2925749,1.0,103.590485
824,-0.08929348,1.0,103.590485
825,-0.05491076,1.0,103.590485
826,0.0036802667,1.0,103.590485
827,0.03964843,1.0,103.590485
828,0.07189195,1.0,103.590485
829,0.13339727,1.0,103.590485
830,0.23755962,1.0,103.590485
831,0.3840927,1.0,103.590485
832,0.5532154,1.0,103.590485
833,0.70890063,1.0,103.590485
834,0.8236493,1.0,103.590485
835,0.89564407,1.0,103.590485
836,0.9376346,1.0,103.590485
837,0.96192867,1.0,103.590485
838,0.97626907,1.0,103.590485
839,0.9849487,1.0,103.590485
840,0.9903214,1.0,103.590485
841,0.9937081,1.0,103.590485
842,0.9992457,1.0,103.590485
843,0.99545217,0.9999997,103.590485
844,0.9977849,0.99999285,103.590485
845,0.99458665,0.9997927,103.590485
846,0.99450046,0.99410063,103.590485
847,0.99540186,0.8477642,103.590485
848,0.99548477,-0.39546347,103.590485
849,0.9959752,-0.9732713,103.590485
850,0.99638504,-0.9993088,103.590485
851,0.9949631,-0.9999816,103.590485
852,0.99206364,-0.9999992,103.590485
853,0.987291,-1.0,103.590485
854,0.97984636,-1.0,103.590485
855,0.96844894,-1.0,103.590485
856,0.9511421,-1.0,103.590485
857,0.9250277,-1.0,103.590485
858,0.8859902,-1.0,103.590485
859,0.8285935,-1.0,103.590485
860,0.746586,-1.0,103.590485
861,0.6348831,-1.0,103.590485
862,0.4935325,-1.0,103.590485
863,0.27748224,-1.0,103.590485
864,0.05513829,-1.0,103.590485
865,0.032751683,-1.0,103.590485
866,-0.014389101,-1.0,103.590485
867,-0.038782254,-1.0,103.590485
868,-0.036362294,-1.0,103.590485
869,-0.092902444,-1.0,103.590485
870,-0.20176956,-1.0,103.590485
871,-0.3629689,-1.0,103.590485
872,-0.5504624,-1.0,103.590485
873,-0.71817356,-1.0,103.590485
874,-0.8353099,-1.0,103.590485
875,-0.9048205,-1.0,103.590485
876,-0.94379276,-1.0,103.590485
877,-0.96585834,-1.0,103.590485
878,-0.9787531,-1.0,103.590485
879,-0.98652726,-1.0,103.590485
880,-0.99133325,-1.0,103.590485
881,-0.9943625,-1.0,103.590485
882,-0.9984524,-1.0,103.590485
883,-0.9945834,-0.99999976,103.590485
884,-0.996355,-0.9999931,103.590485
885,-0.9967405,-0.99983954,103.590485
886,-0.99588645,-0.9956598,103.590485
887,-0.9953395,-0.8873707,103.590485
888,-0.99547535,0.24653019,103.590485
889,-0.99569964,0.960902,103.590485
890,-0.9965022,0.99894947,103.590485
891,-0.9952901,0.99997276,103.590485
892,-0.99262774,0.99999917,103.590485
893,-0.9881855,1.0,103.590485
894,-0.98122555,1.0,103.590485
895,-0.9705516,1.0,103.590485
896,-0.95432717,1.0,103.590485
897,-0.9298213,1.0,103.590485
898,-0.8931236,1.0,103.590485
899,-0.83898765,1.0,103.590485
900,-0.76122046,1.0,103.590485
901,-0.65432936,1.0,103.590485
902,-0.5172396,1.0,103.590485
903,-0.31162277,1.0,103.590485
904,-0.05004845,1.0,103.590485
905,-0.038597796,1.0,103.590485
906,0.0072411173,1.0,103.590485
907,0.037366863,1.0,103.590485
908,0.025038522,1.0,103.590485
909,0.070798084,1.0,103.590485
910,0.16839403,1.0,103.590485
911,0.32218972,1.0,103.590485
912,0.5111573,1.0,103.590485
913,0.68904096,1.0,103.590485
914,0.81788343,1.0,103.590485
915,0.89540815,1.0,103.590485
916,0.93872577,1.0,103.590485
917,0.96302485,1.0,103.590485
918,0.9771014,1.0,103.590485
919,0.9855323,1.0,103.590485
920,0.99071795,1.0,103.590485
921,0.99397445,1.0,103.590485
922,0.99890345,1.0,103.590485
923,0.995036,1.0,103.590485
924,0.99726844,0.9999966,103.590485
925,0.99645907,0.99992406,103.590485
926,0.99591416,0.99793506,103.590485
927,0.99552476,0.94331473,103.590485
928,0.995209,0.10718474,103.590485
929,0.9951178,-0.9130476,103.590485
930,0.9965481,-0.99681866,103.590485
931,0.9965079,-0.99991924,103.590485
932,0.99487805,-0.9999976,103.590485
933,0.9918236,-1.0,103.590485
934,0.98688155,-1.0,103.590485
935,0.9792125,-1.0,103.590485
936,0.9674928,-1.0,103.590485
937,0.9497091,-1.0,103.590485
938,0.9228972,-1.0,103.590485
939,0.88285136,-1.0,103.590485
940,0.82406247,-1.0,103.590485
941,0.74027646,-1.0,103.590485
942,0.62659806,-1.0,103.590485
943,0.411147,-1.0,103.590485
944,0.121175855,-1.0,103.590485
945,0.10475756,-1.0,103.590485
946,0.03572339,-1.0,103.590485
947,-0.013315631,-1.0,103.590485
948,-0.035942137,-1.0,103.590485
949,-0.07537965,-1.0,103.590485
950,-0.15037636,-1.0,103.590485
951,-0.26978222,-1.0,103.590485
952,-0.42870337,-1.0,103.590485
953,-0.6005981,-1.0,103.590485
954,-0.7477641,-1.0,103.590485
955,-0.84963626,-1.0,103.590485
956,-0.9112288,-1.0,103.590485
957,-0.9467188,-1.0,103.590485
958,-0.96728677,-1.0,103.590485
959,-0.97950137,-1.0,103.590485
960,-0.98694193,-1.0,103.590485
961,-0.9915731,-1.0,103.590485
962,-0.99450594,-1.0,103.590485
963,-0.9983941,-1.0,103.590485
964,-0.99433345,-0.99999917,103.590485
965,-0.9969158,-0.9999776,103.590485
966,-0.9966214,-0.999476,103.590485
967,-0.9955813,-0.9850119,103.590485
968,-0.99559677,-0.6394471,103.590485
969,-0.9954365,0.7206892,103.590485
970,-0.9964861,0.99021894,103.590485
971,-0.99625874,0.99976087,103.590485
972,-0.99448323,0.99999315,103.590485
973,-0.99120545,0.9999999,103.590485
974,-0.9859233,1.0,103.590485
975,-0.9777402,1.0,103.590485
976,-0.96524477,1.0,103.590485
977,-0.9462964,1.0,103.590485
978,-0.9177569,1.0,103.590485
979,-0.8752157,1.0,103.590485
980,-0.812976,1.0,103.590485
981,-0.7248125,1.0,103.590485
982,-0.6063543,1.0,103.590485
983,-0.4248597,1.0,103.590485
984,-0.19290023,1.0,103.590485
985,-0.069180705,1.0,103.590485
986,-0.025100512,1.0,103.590485
987,0.025019847,1.0,103.590485
988,0.040296707,1.0,103.590485
989,0.048124917,1.0,103.590485
990,0.115750015,1.0,103.590485
991,0.23699912,1.0,103.590485
992,0.40667352,1.0,103.590485
993,0.592761,1.0,103.590485
994,0.74964005,1.0,103.590485
995,0.85447735,1.0,103.590485
996,0.9155341,1.0,103.590485
997,0.9497672,1.0,103.590485
998,0.96929675,1.0,103.590485
999,0.9808029,1.0,103.590485
