n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
4,2,1,5,3,5,3,5,7,6,6,4,1.0,0.51,39,12,ga2_nikuradse_1_adam_win_bin_13,13,_win_bin,adam,nikuradse_1
5,10,4,3,2,1,4,8,2,7,9,3,1.0,0.58,36,22,ga2_nikuradse_1_gaussian_wfn_13,13,_wfn,gaussian,nikuradse_1
6,5,3,5,7,3,4,4,4,4,5,5,1.0,0.55,36,19,ga2_nikuradse_1_gaussian_win_13,13,_win,gaussian,nikuradse_1
5,10,4,3,2,1,4,8,2,7,9,3,1.0,0.58,36,22,ga2_nikuradse_1_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,nikuradse_1
6,5,3,5,7,3,4,4,4,4,5,5,1.0,0.55,36,19,ga2_nikuradse_1_gaussian_win_bfn_13,13,_win_bfn,gaussian,nikuradse_1
5,10,4,3,2,1,4,8,2,7,9,3,1.0,0.58,36,22,ga2_nikuradse_1_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,nikuradse_1
6,5,3,5,7,3,4,4,4,4,5,5,1.0,0.55,36,19,ga2_nikuradse_1_gaussian_win_bin_13,13,_win_bin,gaussian,nikuradse_1
3,5,5,5,3,3,6,7,2,4,4,7,1.0,0.54,36,18,ga2_nikuradse_1_gaussian_13,13,,gaussian,nikuradse_1
6,3,1,5,6,5,2,1,6,2,3,9,1.0,0.49,34,15,ga2_nikuradse_1_adam_wfn_14,14,_wfn,adam,nikuradse_1
5,7,3,6,4,6,5,3,3,7,4,4,1.0,0.57,36,21,ga2_nikuradse_1_adam_win_14,14,_win,adam,nikuradse_1
6,3,1,5,6,5,2,1,6,2,3,9,1.0,0.49,34,15,ga2_nikuradse_1_adam_wfn_bfn_14,14,_wfn_bfn,adam,nikuradse_1
5,7,3,6,4,6,5,3,3,7,4,4,1.0,0.57,36,21,ga2_nikuradse_1_adam_win_bfn_14,14,_win_bfn,adam,nikuradse_1
6,3,1,5,6,5,2,1,6,2,3,9,1.0,0.49,34,15,ga2_nikuradse_1_adam_wfn_bin_14,14,_wfn_bin,adam,nikuradse_1
5,7,3,6,4,6,5,3,3,7,4,4,1.0,0.57,36,21,ga2_nikuradse_1_adam_win_bin_14,14,_win_bin,adam,nikuradse_1
10,7,4,4,3,2,4,3,6,2,7,4,1.0,0.56,31,25,ga2_nikuradse_1_gaussian_wfn_14,14,_wfn,gaussian,nikuradse_1
4,6,2,4,2,9,2,5,5,8,3,5,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_win_14,14,_win,gaussian,nikuradse_1
10,7,4,4,3,2,4,3,6,2,7,4,1.0,0.56,31,25,ga2_nikuradse_1_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,nikuradse_1
4,6,2,4,2,9,2,5,5,8,3,5,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_win_bfn_14,14,_win_bfn,gaussian,nikuradse_1
10,7,4,4,3,2,4,3,6,2,7,4,1.0,0.56,31,25,ga2_nikuradse_1_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,nikuradse_1
4,6,2,4,2,9,2,5,5,8,3,5,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_win_bin_14,14,_win_bin,gaussian,nikuradse_1
6,5,6,3,4,3,4,5,4,6,5,3,1.0,0.54,34,20,ga2_nikuradse_1_gaussian_14,14,,gaussian,nikuradse_1
5,6,5,7,7,3,1,4,6,2,3,6,1.0,0.55,32,23,ga2_nikuradse_1_adam_wfn_15,15,_wfn,adam,nikuradse_1
5,4,2,6,2,2,5,5,8,4,6,6,1.0,0.55,38,17,ga2_nikuradse_1_adam_win_15,15,_win,adam,nikuradse_1
5,6,5,7,7,3,1,4,6,2,3,6,1.0,0.55,32,23,ga2_nikuradse_1_adam_wfn_bfn_15,15,_wfn_bfn,adam,nikuradse_1
5,4,2,6,2,2,5,5,8,4,6,6,1.0,0.55,38,17,ga2_nikuradse_1_adam_win_bfn_15,15,_win_bfn,adam,nikuradse_1
5,6,5,7,7,3,1,4,6,2,3,6,1.0,0.55,32,23,ga2_nikuradse_1_adam_wfn_bin_15,15,_wfn_bin,adam,nikuradse_1
5,4,2,6,2,2,5,5,8,4,6,6,1.0,0.55,38,17,ga2_nikuradse_1_adam_win_bin_15,15,_win_bin,adam,nikuradse_1
5,8,4,5,6,3,4,9,7,1,4,5,1.0,0.61,39,22,ga2_nikuradse_1_gaussian_wfn_15,15,_wfn,gaussian,nikuradse_1
4,3,5,7,6,3,9,2,5,5,9,4,1.0,0.62,43,19,ga2_nikuradse_1_gaussian_win_15,15,_win,gaussian,nikuradse_1
5,8,4,5,6,3,4,9,7,1,4,5,1.0,0.61,39,22,ga2_nikuradse_1_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,nikuradse_1
4,3,5,7,6,3,9,2,5,5,9,4,1.0,0.62,43,19,ga2_nikuradse_1_gaussian_win_bfn_15,15,_win_bfn,gaussian,nikuradse_1
5,8,4,5,6,3,4,9,7,1,4,5,1.0,0.61,39,22,ga2_nikuradse_1_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,nikuradse_1
4,3,5,7,6,3,9,2,5,5,9,4,1.0,0.62,43,19,ga2_nikuradse_1_gaussian_win_bin_15,15,_win_bin,gaussian,nikuradse_1
9,3,6,6,6,5,4,4,6,5,8,1,1.0,0.63,39,24,ga2_nikuradse_1_gaussian_15,15,,gaussian,nikuradse_1
6,2,9,5,7,4,6,4,2,1,2,7,1.0,0.55,33,22,ga2_nikuradse_1_adam_wfn_16,16,_wfn,adam,nikuradse_1
2,7,6,7,6,0,7,5,6,3,8,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_win_16,16,_win,adam,nikuradse_1
6,2,9,5,7,4,6,4,2,1,2,7,1.0,0.55,33,22,ga2_nikuradse_1_adam_wfn_bfn_16,16,_wfn_bfn,adam,nikuradse_1
2,7,6,7,6,0,7,5,6,3,8,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_win_bfn_16,16,_win_bfn,adam,nikuradse_1
6,2,9,5,7,4,6,4,2,1,2,7,1.0,0.55,33,22,ga2_nikuradse_1_adam_wfn_bin_16,16,_wfn_bin,adam,nikuradse_1
2,7,6,7,6,0,7,5,6,3,8,3,1.0,0.6,38,22,ga2_nikuradse_1_adam_win_bin_16,16,_win_bin,adam,nikuradse_1
5,7,2,3,2,2,4,5,7,4,4,3,1.0,0.48,31,17,ga2_nikuradse_1_gaussian_wfn_16,16,_wfn,gaussian,nikuradse_1
7,3,3,4,6,1,5,5,2,5,5,7,1.0,0.53,36,17,ga2_nikuradse_1_gaussian_win_16,16,_win,gaussian,nikuradse_1
5,7,2,3,2,2,4,5,7,4,4,3,1.0,0.48,31,17,ga2_nikuradse_1_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,nikuradse_1
7,3,3,4,6,1,5,5,2,5,5,7,1.0,0.53,36,17,ga2_nikuradse_1_gaussian_win_bfn_16,16,_win_bfn,gaussian,nikuradse_1
5,7,2,3,2,2,4,5,7,4,4,3,1.0,0.48,31,17,ga2_nikuradse_1_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,nikuradse_1
7,3,3,4,6,1,5,5,2,5,5,7,1.0,0.53,36,17,ga2_nikuradse_1_gaussian_win_bin_16,16,_win_bin,gaussian,nikuradse_1
4,6,3,5,7,2,6,6,6,6,4,0,1.0,0.55,37,18,ga2_nikuradse_1_gaussian_16,16,,gaussian,nikuradse_1
7,2,5,4,9,3,2,5,8,5,6,5,1.0,0.61,43,18,ga2_nikuradse_1_adam_wfn_17,17,_wfn,adam,nikuradse_1
4,4,4,4,3,6,4,5,6,1,4,8,1.0,0.53,37,16,ga2_nikuradse_1_adam_win_17,17,_win,adam,nikuradse_1
7,2,5,4,9,3,2,5,8,5,6,5,1.0,0.61,43,18,ga2_nikuradse_1_adam_wfn_bfn_17,17,_wfn_bfn,adam,nikuradse_1
4,4,4,4,3,6,4,5,6,1,4,8,1.0,0.53,37,16,ga2_nikuradse_1_adam_win_bfn_17,17,_win_bfn,adam,nikuradse_1
7,2,5,4,9,3,2,5,8,5,6,5,1.0,0.61,43,18,ga2_nikuradse_1_adam_wfn_bin_17,17,_wfn_bin,adam,nikuradse_1
4,4,4,4,3,6,4,5,6,1,4,8,1.0,0.53,37,16,ga2_nikuradse_1_adam_win_bin_17,17,_win_bin,adam,nikuradse_1
3,3,5,3,4,2,4,3,9,7,4,6,1.0,0.53,39,14,ga2_nikuradse_1_gaussian_wfn_17,17,_wfn,gaussian,nikuradse_1
4,6,5,6,2,4,5,4,6,4,7,3,1.0,0.56,35,21,ga2_nikuradse_1_gaussian_win_17,17,_win,gaussian,nikuradse_1
3,3,5,3,4,2,4,3,9,7,4,6,1.0,0.53,39,14,ga2_nikuradse_1_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,nikuradse_1
4,6,5,6,2,4,5,4,6,4,7,3,1.0,0.56,35,21,ga2_nikuradse_1_gaussian_win_bfn_17,17,_win_bfn,gaussian,nikuradse_1
3,3,5,3,4,2,4,3,9,7,4,6,1.0,0.53,39,14,ga2_nikuradse_1_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,nikuradse_1
4,6,5,6,2,4,5,4,6,4,7,3,1.0,0.56,35,21,ga2_nikuradse_1_gaussian_win_bin_17,17,_win_bin,gaussian,nikuradse_1
7,3,5,4,4,9,3,3,4,3,4,4,1.0,0.53,34,19,ga2_nikuradse_1_gaussian_17,17,,gaussian,nikuradse_1
3,2,3,9,5,3,6,4,3,6,10,4,1.0,0.58,41,17,ga2_nikuradse_1_adam_wfn_18,18,_wfn,adam,nikuradse_1
8,7,7,3,5,2,1,6,6,3,5,5,1.0,0.58,33,25,ga2_nikuradse_1_adam_win_18,18,_win,adam,nikuradse_1
3,2,3,9,5,3,6,4,3,6,10,4,1.0,0.58,41,17,ga2_nikuradse_1_adam_wfn_bfn_18,18,_wfn_bfn,adam,nikuradse_1
8,7,7,3,5,2,1,6,6,3,5,5,1.0,0.58,33,25,ga2_nikuradse_1_adam_win_bfn_18,18,_win_bfn,adam,nikuradse_1
3,2,3,9,5,3,6,4,3,6,10,4,1.0,0.58,41,17,ga2_nikuradse_1_adam_wfn_bin_18,18,_wfn_bin,adam,nikuradse_1
8,7,7,3,5,2,1,6,6,3,5,5,1.0,0.58,33,25,ga2_nikuradse_1_adam_win_bin_18,18,_win_bin,adam,nikuradse_1
6,5,3,6,2,3,3,6,5,6,5,2,1.0,0.52,32,20,ga2_nikuradse_1_gaussian_wfn_18,18,_wfn,gaussian,nikuradse_1
4,2,3,4,7,2,3,5,3,4,3,7,1.0,0.47,34,13,ga2_nikuradse_1_gaussian_win_18,18,_win,gaussian,nikuradse_1
6,5,3,6,2,3,3,6,5,6,5,2,1.0,0.52,32,20,ga2_nikuradse_1_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,nikuradse_1
4,2,3,4,7,2,3,5,3,4,3,7,1.0,0.47,34,13,ga2_nikuradse_1_gaussian_win_bfn_18,18,_win_bfn,gaussian,nikuradse_1
6,5,3,6,2,3,3,6,5,6,5,2,1.0,0.52,32,20,ga2_nikuradse_1_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,nikuradse_1
4,2,3,4,7,2,3,5,3,4,3,7,1.0,0.47,34,13,ga2_nikuradse_1_gaussian_win_bin_18,18,_win_bin,gaussian,nikuradse_1
7,5,6,5,5,6,6,5,1,3,8,2,1.0,0.59,36,23,ga2_nikuradse_1_gaussian_18,18,,gaussian,nikuradse_1
5,6,4,5,4,6,4,5,5,5,5,3,1.0,0.57,37,20,ga2_nikuradse_1_adam_wfn_19,19,_wfn,adam,nikuradse_1
4,6,6,8,1,7,2,3,5,5,6,6,1.0,0.59,35,24,ga2_nikuradse_1_adam_win_19,19,_win,adam,nikuradse_1
5,6,4,5,4,6,4,5,5,5,5,3,1.0,0.57,37,20,ga2_nikuradse_1_adam_wfn_bfn_19,19,_wfn_bfn,adam,nikuradse_1
4,6,6,8,1,7,2,3,5,5,6,6,1.0,0.59,35,24,ga2_nikuradse_1_adam_win_bfn_19,19,_win_bfn,adam,nikuradse_1
5,6,4,5,4,6,4,5,5,5,5,3,1.0,0.57,37,20,ga2_nikuradse_1_adam_wfn_bin_19,19,_wfn_bin,adam,nikuradse_1
4,6,6,8,1,7,2,3,5,5,6,6,1.0,0.59,35,24,ga2_nikuradse_1_adam_win_bin_19,19,_win_bin,adam,nikuradse_1
5,3,5,6,2,2,3,9,4,4,6,2,1.0,0.51,32,19,ga2_nikuradse_1_gaussian_wfn_19,19,_wfn,gaussian,nikuradse_1
2,6,3,5,5,5,6,5,4,5,3,3,1.0,0.52,36,16,ga2_nikuradse_1_gaussian_win_19,19,_win,gaussian,nikuradse_1
5,3,5,6,2,2,3,9,4,4,6,2,1.0,0.51,32,19,ga2_nikuradse_1_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,nikuradse_1
2,6,3,5,5,5,6,5,4,5,3,3,1.0,0.52,36,16,ga2_nikuradse_1_gaussian_win_bfn_19,19,_win_bfn,gaussian,nikuradse_1
5,3,5,6,2,2,3,9,4,4,6,2,1.0,0.51,32,19,ga2_nikuradse_1_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,nikuradse_1
2,6,3,5,5,5,6,5,4,5,3,3,1.0,0.52,36,16,ga2_nikuradse_1_gaussian_win_bin_19,19,_win_bin,gaussian,nikuradse_1
1,6,9,3,6,3,4,5,4,5,4,2,1.0,0.52,33,19,ga2_nikuradse_1_gaussian_19,19,,gaussian,nikuradse_1
1,9,5,5,3,6,3,4,4,7,2,5,1.0,0.54,34,20,ga2_nikuradse_1_adam_wfn_20,20,_wfn,adam,nikuradse_1
2,4,7,3,5,7,3,5,6,2,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_20,20,_win,adam,nikuradse_1
1,9,5,5,3,6,3,4,4,7,2,5,1.0,0.54,34,20,ga2_nikuradse_1_adam_wfn_bfn_20,20,_wfn_bfn,adam,nikuradse_1
2,4,7,3,5,7,3,5,6,2,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_bfn_20,20,_win_bfn,adam,nikuradse_1
1,9,5,5,3,6,3,4,4,7,2,5,1.0,0.54,34,20,ga2_nikuradse_1_adam_wfn_bin_20,20,_wfn_bin,adam,nikuradse_1
2,4,7,3,5,7,3,5,6,2,2,5,1.0,0.51,35,16,ga2_nikuradse_1_adam_win_bin_20,20,_win_bin,adam,nikuradse_1
1,8,10,1,2,8,6,5,3,3,3,6,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_20,20,_wfn,gaussian,nikuradse_1
6,3,4,4,3,7,1,2,8,4,4,6,1.0,0.52,35,17,ga2_nikuradse_1_gaussian_win_20,20,_win,gaussian,nikuradse_1
1,8,10,1,2,8,6,5,3,3,3,6,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,nikuradse_1
6,3,4,4,3,7,1,2,8,4,4,6,1.0,0.52,35,17,ga2_nikuradse_1_gaussian_win_bfn_20,20,_win_bfn,gaussian,nikuradse_1
1,8,10,1,2,8,6,5,3,3,3,6,1.0,0.56,36,20,ga2_nikuradse_1_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,nikuradse_1
6,3,4,4,3,7,1,2,8,4,4,6,1.0,0.52,35,17,ga2_nikuradse_1_gaussian_win_bin_20,20,_win_bin,gaussian,nikuradse_1
6,3,8,2,6,5,1,5,3,6,3,3,1.0,0.51,32,19,ga2_nikuradse_1_gaussian_20,20,,gaussian,nikuradse_1
6,2,4,7,8,3,2,4,7,5,3,7,1.0,0.58,39,19,ga2_nikuradse_1_adam_wfn_21,21,_wfn,adam,nikuradse_1
3,4,8,4,4,6,4,5,4,7,5,4,1.0,0.58,39,19,ga2_nikuradse_1_adam_win_21,21,_win,adam,nikuradse_1
6,2,4,7,8,3,2,4,7,5,3,7,1.0,0.58,39,19,ga2_nikuradse_1_adam_wfn_bfn_21,21,_wfn_bfn,adam,nikuradse_1
3,4,8,4,4,6,4,5,4,7,5,4,1.0,0.58,39,19,ga2_nikuradse_1_adam_win_bfn_21,21,_win_bfn,adam,nikuradse_1
6,2,4,7,8,3,2,4,7,5,3,7,1.0,0.58,39,19,ga2_nikuradse_1_adam_wfn_bin_21,21,_wfn_bin,adam,nikuradse_1
3,4,8,4,4,6,4,5,4,7,5,4,1.0,0.58,39,19,ga2_nikuradse_1_adam_win_bin_21,21,_win_bin,adam,nikuradse_1
4,3,1,7,10,4,2,6,2,8,6,1,1.0,0.54,39,15,ga2_nikuradse_1_gaussian_wfn_21,21,_wfn,gaussian,nikuradse_1
5,5,6,2,3,5,8,8,7,4,3,4,1.0,0.6,42,18,ga2_nikuradse_1_gaussian_win_21,21,_win,gaussian,nikuradse_1
4,3,1,7,10,4,2,6,2,8,6,1,1.0,0.54,39,15,ga2_nikuradse_1_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,nikuradse_1
5,5,6,2,3,5,8,8,7,4,3,4,1.0,0.6,42,18,ga2_nikuradse_1_gaussian_win_bfn_21,21,_win_bfn,gaussian,nikuradse_1
4,3,1,7,10,4,2,6,2,8,6,1,1.0,0.54,39,15,ga2_nikuradse_1_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,nikuradse_1
5,5,6,2,3,5,8,8,7,4,3,4,1.0,0.6,42,18,ga2_nikuradse_1_gaussian_win_bin_21,21,_win_bin,gaussian,nikuradse_1
2,7,6,3,3,7,5,5,6,4,6,5,1.0,0.59,41,18,ga2_nikuradse_1_gaussian_21,21,,gaussian,nikuradse_1
5,6,4,6,3,3,4,7,2,5,4,3,1.0,0.52,31,21,ga2_nikuradse_1_adam_wfn_22,22,_wfn,adam,nikuradse_1
2,2,4,7,4,6,5,5,3,11,4,2,1.0,0.55,40,15,ga2_nikuradse_1_adam_win_22,22,_win,adam,nikuradse_1
5,6,4,6,3,3,4,7,2,5,4,3,1.0,0.52,31,21,ga2_nikuradse_1_adam_wfn_bfn_22,22,_wfn_bfn,adam,nikuradse_1
2,2,4,7,4,6,5,5,3,11,4,2,1.0,0.55,40,15,ga2_nikuradse_1_adam_win_bfn_22,22,_win_bfn,adam,nikuradse_1
5,6,4,6,3,3,4,7,2,5,4,3,1.0,0.52,31,21,ga2_nikuradse_1_adam_wfn_bin_22,22,_wfn_bin,adam,nikuradse_1
2,2,4,7,4,6,5,5,3,11,4,2,1.0,0.55,40,15,ga2_nikuradse_1_adam_win_bin_22,22,_win_bin,adam,nikuradse_1
1,3,5,5,3,7,4,8,4,4,6,6,1.0,0.56,42,14,ga2_nikuradse_1_gaussian_wfn_22,22,_wfn,gaussian,nikuradse_1
5,5,7,2,3,6,3,2,5,4,6,4,1.0,0.52,33,19,ga2_nikuradse_1_gaussian_win_22,22,_win,gaussian,nikuradse_1
1,3,5,5,3,7,4,8,4,4,6,6,1.0,0.56,42,14,ga2_nikuradse_1_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,nikuradse_1
5,5,7,2,3,6,3,2,5,4,6,4,1.0,0.52,33,19,ga2_nikuradse_1_gaussian_win_bfn_22,22,_win_bfn,gaussian,nikuradse_1
1,3,5,5,3,7,4,8,4,4,6,6,1.0,0.56,42,14,ga2_nikuradse_1_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,nikuradse_1
5,5,7,2,3,6,3,2,5,4,6,4,1.0,0.52,33,19,ga2_nikuradse_1_gaussian_win_bin_22,22,_win_bin,gaussian,nikuradse_1
7,4,7,1,2,0,7,6,5,6,4,5,1.0,0.54,35,19,ga2_nikuradse_1_gaussian_22,22,,gaussian,nikuradse_1
6,3,7,4,4,5,4,5,5,5,5,5,1.0,0.58,38,20,ga2_nikuradse_1_adam_wfn_23,23,_wfn,adam,nikuradse_1
3,8,6,5,4,10,2,5,3,2,5,2,1.0,0.55,33,22,ga2_nikuradse_1_adam_win_23,23,_win,adam,nikuradse_1
6,3,7,4,4,5,4,5,5,5,5,5,1.0,0.58,38,20,ga2_nikuradse_1_adam_wfn_bfn_23,23,_wfn_bfn,adam,nikuradse_1
3,8,6,5,4,10,2,5,3,2,5,2,1.0,0.55,33,22,ga2_nikuradse_1_adam_win_bfn_23,23,_win_bfn,adam,nikuradse_1
6,3,7,4,4,5,4,5,5,5,5,5,1.0,0.58,38,20,ga2_nikuradse_1_adam_wfn_bin_23,23,_wfn_bin,adam,nikuradse_1
3,8,6,5,4,10,2,5,3,2,5,2,1.0,0.55,33,22,ga2_nikuradse_1_adam_win_bin_23,23,_win_bin,adam,nikuradse_1
4,5,4,7,1,3,7,4,6,2,3,5,1.0,0.51,31,20,ga2_nikuradse_1_gaussian_wfn_23,23,_wfn,gaussian,nikuradse_1
6,4,5,5,5,6,3,2,5,4,9,0,1.0,0.54,34,20,ga2_nikuradse_1_gaussian_win_23,23,_win,gaussian,nikuradse_1
4,5,4,7,1,3,7,4,6,2,3,5,1.0,0.51,31,20,ga2_nikuradse_1_gaussian_wfn_bfn_23,23,_wfn_bfn,gaussian,nikuradse_1
6,4,5,5,5,6,3,2,5,4,9,0,1.0,0.54,34,20,ga2_nikuradse_1_gaussian_win_bfn_23,23,_win_bfn,gaussian,nikuradse_1
4,5,4,7,1,3,7,4,6,2,3,5,1.0,0.51,31,20,ga2_nikuradse_1_gaussian_wfn_bin_23,23,_wfn_bin,gaussian,nikuradse_1
6,4,5,5,5,6,3,2,5,4,9,0,1.0,0.54,34,20,ga2_nikuradse_1_gaussian_win_bin_23,23,_win_bin,gaussian,nikuradse_1
3,8,2,3,5,4,5,12,7,6,4,2,1.0,0.61,45,16,ga2_nikuradse_1_gaussian_23,23,,gaussian,nikuradse_1
7,10,7,4,3,2,2,3,2,1,4,7,1.0,0.52,24,28,ga2_nikuradse_1_adam_wfn_24,24,_wfn,adam,nikuradse_1
4,4,3,7,1,2,5,4,4,4,5,7,1.0,0.5,32,18,ga2_nikuradse_1_adam_win_24,24,_win,adam,nikuradse_1
7,10,7,4,3,2,2,3,2,1,4,7,1.0,0.52,24,28,ga2_nikuradse_1_adam_wfn_bfn_24,24,_wfn_bfn,adam,nikuradse_1
4,4,3,7,1,2,5,4,4,4,5,7,1.0,0.5,32,18,ga2_nikuradse_1_adam_win_bfn_24,24,_win_bfn,adam,nikuradse_1
7,10,7,4,3,2,2,3,2,1,4,7,1.0,0.52,24,28,ga2_nikuradse_1_adam_wfn_bin_24,24,_wfn_bin,adam,nikuradse_1
4,4,3,7,1,2,5,4,4,4,5,7,1.0,0.5,32,18,ga2_nikuradse_1_adam_win_bin_24,24,_win_bin,adam,nikuradse_1
5,3,4,4,9,5,3,4,6,2,6,4,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_wfn_24,24,_wfn,gaussian,nikuradse_1
2,4,8,2,7,7,3,10,4,0,3,1,1.0,0.51,35,16,ga2_nikuradse_1_gaussian_win_24,24,_win,gaussian,nikuradse_1
5,3,4,4,9,5,3,4,6,2,6,4,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_wfn_bfn_24,24,_wfn_bfn,gaussian,nikuradse_1
2,4,8,2,7,7,3,10,4,0,3,1,1.0,0.51,35,16,ga2_nikuradse_1_gaussian_win_bfn_24,24,_win_bfn,gaussian,nikuradse_1
5,3,4,4,9,5,3,4,6,2,6,4,1.0,0.55,39,16,ga2_nikuradse_1_gaussian_wfn_bin_24,24,_wfn_bin,gaussian,nikuradse_1
2,4,8,2,7,7,3,10,4,0,3,1,1.0,0.51,35,16,ga2_nikuradse_1_gaussian_win_bin_24,24,_win_bin,gaussian,nikuradse_1
4,5,7,2,6,2,4,6,1,2,8,6,1.0,0.53,35,18,ga2_nikuradse_1_gaussian_24,24,,gaussian,nikuradse_1
3,6,2,4,6,2,3,2,2,5,8,9,1.0,0.52,37,15,ga2_nikuradse_1_adam_wfn_25,25,_wfn,adam,nikuradse_1
7,5,6,3,7,5,6,4,9,3,1,4,1.0,0.6,39,21,ga2_nikuradse_1_adam_win_25,25,_win,adam,nikuradse_1
3,6,2,4,6,2,3,2,2,5,8,9,1.0,0.52,37,15,ga2_nikuradse_1_adam_wfn_bfn_25,25,_wfn_bfn,adam,nikuradse_1
7,5,6,3,7,5,6,4,9,3,1,4,1.0,0.6,39,21,ga2_nikuradse_1_adam_win_bfn_25,25,_win_bfn,adam,nikuradse_1
3,6,2,4,6,2,3,2,2,5,8,9,1.0,0.52,37,15,ga2_nikuradse_1_adam_wfn_bin_25,25,_wfn_bin,adam,nikuradse_1
7,5,6,3,7,5,6,4,9,3,1,4,1.0,0.6,39,21,ga2_nikuradse_1_adam_win_bin_25,25,_win_bin,adam,nikuradse_1
3,6,2,4,3,8,5,6,4,4,3,4,1.0,0.52,37,15,ga2_nikuradse_1_gaussian_wfn_25,25,_wfn,gaussian,nikuradse_1
5,5,6,4,5,7,4,3,4,6,2,4,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_25,25,_win,gaussian,nikuradse_1
3,6,2,4,3,8,5,6,4,4,3,4,1.0,0.52,37,15,ga2_nikuradse_1_gaussian_wfn_bfn_25,25,_wfn_bfn,gaussian,nikuradse_1
5,5,6,4,5,7,4,3,4,6,2,4,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_bfn_25,25,_win_bfn,gaussian,nikuradse_1
3,6,2,4,3,8,5,6,4,4,3,4,1.0,0.52,37,15,ga2_nikuradse_1_gaussian_wfn_bin_25,25,_wfn_bin,gaussian,nikuradse_1
5,5,6,4,5,7,4,3,4,6,2,4,1.0,0.55,35,20,ga2_nikuradse_1_gaussian_win_bin_25,25,_win_bin,gaussian,nikuradse_1
4,7,9,3,3,4,4,5,8,5,6,3,1.0,0.61,38,23,ga2_nikuradse_1_gaussian_25,25,,gaussian,nikuradse_1
3,7,3,3,5,8,5,3,5,4,2,6,1.0,0.54,38,16,ga2_nikuradse_1_adam_wfn_26,26,_wfn,adam,nikuradse_1
6,6,4,5,5,5,6,3,1,7,3,5,1.0,0.56,35,21,ga2_nikuradse_1_adam_win_26,26,_win,adam,nikuradse_1
3,7,3,3,5,8,5,3,5,4,2,6,1.0,0.54,38,16,ga2_nikuradse_1_adam_wfn_bfn_26,26,_wfn_bfn,adam,nikuradse_1
6,6,4,5,5,5,6,3,1,7,3,5,1.0,0.56,35,21,ga2_nikuradse_1_adam_win_bfn_26,26,_win_bfn,adam,nikuradse_1
3,7,3,3,5,8,5,3,5,4,2,6,1.0,0.54,38,16,ga2_nikuradse_1_adam_wfn_bin_26,26,_wfn_bin,adam,nikuradse_1
6,6,4,5,5,5,6,3,1,7,3,5,1.0,0.56,35,21,ga2_nikuradse_1_adam_win_bin_26,26,_win_bin,adam,nikuradse_1
7,5,5,3,5,2,3,3,4,6,3,3,1.0,0.49,29,20,ga2_nikuradse_1_gaussian_wfn_26,26,_wfn,gaussian,nikuradse_1
9,2,3,2,5,6,4,4,2,6,3,7,1.0,0.53,37,16,ga2_nikuradse_1_gaussian_win_26,26,_win,gaussian,nikuradse_1
7,5,5,3,5,2,3,3,4,6,3,3,1.0,0.49,29,20,ga2_nikuradse_1_gaussian_wfn_bfn_26,26,_wfn_bfn,gaussian,nikuradse_1
9,2,3,2,5,6,4,4,2,6,3,7,1.0,0.53,37,16,ga2_nikuradse_1_gaussian_win_bfn_26,26,_win_bfn,gaussian,nikuradse_1
7,5,5,3,5,2,3,3,4,6,3,3,1.0,0.49,29,20,ga2_nikuradse_1_gaussian_wfn_bin_26,26,_wfn_bin,gaussian,nikuradse_1
