,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
304,0.74610144,0.621031,-0.0004242794,0.04076997,0.0450683,0.04076997,639.9783
305,0.7461081,-0.026170908,-0.0003713896,0.055483162,0.05930644,0.055483162,639.9783
306,0.74611634,-0.9999968,-0.00137239,0.04145869,0.04415452,0.04145869,639.9783
307,0.7461262,1.0,0.00010496166,0.017950106,0.020232374,0.017950106,639.9783
308,0.74613726,1.0,0.0008269848,0.0068256697,0.009355661,0.0068256697,639.9783
309,0.746149,-0.36955386,-0.0005637815,0.00838929,0.011266949,0.00838929,639.9783
310,0.74616015,1.0,0.00054010004,0.0046077035,0.006852915,0.0046077035,639.9783
311,0.7461699,0.9999112,-0.00032097404,0.014691321,0.017462414,0.014691321,639.9783
312,0.7461776,-0.99999404,-0.0034634925,0.0039165397,0.004292171,0.0039165397,639.9783
313,0.74618363,1.0,0.0006079373,-0.017835248,-0.018940594,-0.017835248,639.9783
314,0.746188,0.9968741,0.002909559,-0.002634531,-0.0018644428,-0.002634531,639.9783
315,0.7461908,0.99993664,0.0027268128,0.033878177,0.036685485,0.033878177,639.9783
316,0.74619144,-0.39926904,-0.00080464757,0.051635426,0.05428939,0.051635426,639.9783
317,0.7461901,-0.957466,-0.0007239765,0.043617498,0.045529075,0.043617498,639.9783
318,0.7461864,-0.8365352,8.6539214e-05,0.024135644,0.025732206,0.024135644,639.9783
319,0.74618036,-0.1945819,0.0009511198,0.010759535,0.012615786,0.010759535,639.9783
320,0.7461725,0.6145553,0.0010879816,0.008482231,0.010840852,0.008482231,639.9783
321,0.7461634,0.14523378,-0.0024106484,0.011113602,0.013526578,0.011113602,639.9783
322,0.7461542,-0.86332047,-0.0018010524,-0.0082384255,-0.008251721,-0.0082384255,639.9783
323,0.7461453,-0.9973143,0.0010866796,-0.014982362,-0.0153127,-0.014982362,639.9783
324,0.7461365,-0.9999719,0.0021001152,0.004352416,0.0053015966,0.004352416,639.9783
325,0.7461276,-0.8191307,0.0017231238,0.032660984,0.03490023,0.032660984,639.9783
326,0.74611884,0.9999987,0.0007357759,0.04246201,0.044741053,0.04246201,639.9783
327,0.7461107,1.0,0.0022179964,0.04718716,0.05038343,0.04718716,639.9783
328,0.7461034,-0.9951748,-0.0062552732,0.039235257,0.041514777,0.039235257,639.9783
329,0.74609816,-0.9999868,-0.002915506,-0.014519751,-0.015809087,-0.014519751,639.9783
330,0.7460954,0.9999827,0.0032949357,-0.033530455,-0.033862744,-0.033530455,639.9783
331,0.7460951,0.9205779,0.004468015,-9.8814024e-05,0.0025419986,-9.8814024e-05,639.9783
332,0.746097,-0.99366844,-5.2974483e-05,0.040503975,0.04427706,0.040503975,639.9783
333,0.74610084,1.0,5.2051502e-05,0.04382852,0.046296865,0.04382852,639.9783
334,0.7461065,1.0,0.002696733,0.043893054,0.04717008,0.043893054,639.9783
335,0.74611336,-0.9997327,-0.0035210596,0.04663497,0.05020356,0.04663497,639.9783
336,0.74612105,-1.0,-0.004025438,-0.004802646,-0.0048877853,-0.004802646,639.9783
337,0.7461297,0.99999297,0.002008048,-0.041065305,-0.041821003,-0.041065305,639.9783
338,0.7461388,0.98162013,0.004407272,-0.017583175,-0.015800608,-0.017583175,639.9783
339,0.7461477,0.99601555,3.6443394e-05,0.030617833,0.034393936,0.030617833,639.9783
340,0.7461557,-0.88315034,-0.001878353,0.050811414,0.0537814,0.050811414,639.9783
341,0.7461627,-0.97947526,-0.0007361419,0.043095294,0.045027524,0.043095294,639.9783
342,0.74616855,-0.9623019,0.0006762044,0.029536234,0.031425748,0.029536234,639.9783
343,0.7461729,-0.6702672,0.0012417497,0.022571344,0.024984946,0.022571344,639.9783
344,0.7461759,0.888116,0.0009883709,0.020389453,0.023249978,0.020389453,639.9783
345,0.7461775,0.9532499,-0.0028922937,0.018166572,0.020996926,0.018166572,639.9783
346,0.74617785,-0.999927,-0.002552798,-0.0052920775,-0.0050140456,-0.0052920775,639.9783
347,0.74617684,1.0,0.000805262,-0.018652475,-0.019065537,-0.018652475,639.9783
348,0.7461741,0.9994563,0.002543748,-0.0032893622,-0.0026297304,-0.0032893622,639.9783
349,0.746169,0.9644139,0.002542723,0.028545639,0.030494867,0.028545639,639.9783
350,0.74616194,-0.32906654,-0.0019211627,0.04912745,0.05098144,0.04912745,639.9783
351,0.7461535,0.9791731,0.0003493043,0.04117407,0.04216603,0.04117407,639.9783
352,0.74614435,-0.7248593,0.0012759189,0.039258286,0.040880404,0.039258286,639.9783
353,0.74613494,-0.98707676,-0.0046505732,0.021430697,0.021728335,0.021430697,639.9783
354,0.7461263,-0.819834,0.0014967558,-0.005550004,-0.0061779274,-0.005550004,639.9783
355,0.74611866,-0.8442601,0.0038897546,0.0039907275,0.0052610543,0.0039907275,639.9783
356,0.7461123,-0.037376538,-0.001168525,0.02880608,0.031629927,0.02880608,639.9783
357,0.7461073,0.9999985,0.00059655326,0.030285763,0.032541435,0.030285763,639.9783
358,0.746104,-1.0,-0.001480964,0.03393085,0.036577944,0.03393085,639.9783
359,0.74610204,1.0,-0.0036153365,0.00865976,0.009008833,0.00865976,639.9783
360,0.7461017,0.99999905,0.0017292124,-0.013047055,-0.013485923,-0.013047055,639.9783
361,0.7461026,0.9999883,0.004061717,0.00472095,0.006009054,0.00472095,639.9783
362,0.7461044,-0.7256956,0.0010512305,0.04049721,0.043606862,0.04049721,639.9783
363,0.7461072,0.99999696,0.0011962479,0.04577687,0.048335366,0.04577687,639.9783
364,0.74611115,0.9999955,0.00423104,0.051300146,0.05509872,0.051300146,639.9783
365,0.74611586,-0.766125,-0.0049838484,0.05531347,0.05951196,0.05531347,639.9783
366,0.7461218,-0.9918438,-0.008775025,-0.00044659406,-0.00025731185,-0.00044659406,639.9783
367,0.7461293,-0.9926088,0.0018141749,-0.053097356,-0.054641094,-0.053097356,639.9783
368,0.74613744,0.9999914,0.006267263,-0.031490803,-0.029998062,-0.031490803,639.9783
369,0.7461449,0.87448967,0.0026610934,0.03076674,0.035444845,0.03076674,639.9783
370,0.7461505,-1.0,-0.0016194289,0.06066522,0.06455572,0.06066522,639.9783
371,0.74615437,-0.9999999,-0.001602508,0.058905005,0.061598547,0.058905005,639.9783
372,0.7461566,-0.9999994,-0.0005459892,0.03647933,0.038511958,0.03647933,639.9783
373,0.7461574,-0.99437284,0.0014005328,0.017268885,0.019459188,0.017268885,639.9783
374,0.7461575,0.31564736,0.0022719826,0.014168046,0.017129155,0.014168046,639.9783
375,0.74615717,0.9824333,-0.0003084351,0.019769145,0.023492614,0.019769145,639.9783
376,0.7461564,-0.8568278,-0.004401044,0.012735545,0.014970247,0.012735545,639.9783
377,0.7461552,-0.9995796,-0.00084006495,-0.0074205156,-0.006890368,-0.0074205156,639.9783
378,0.7461528,-1.0,0.002427873,-0.007157151,-0.0064336895,-0.007157151,639.9783
379,0.74614835,-0.99999756,0.0035158289,0.017683629,0.019665085,0.017683629,639.9783
380,0.74614143,1.0,0.00058296823,0.04484312,0.047640067,0.04484312,639.9783
381,0.7461331,1.0,0.0017190874,0.056940358,0.06004592,0.056940358,639.9783
382,0.7461246,-0.9999997,-0.00952254,0.048542686,0.050164755,0.048542686,639.9783
383,0.7461181,-1.0,-0.0026608298,-0.0008910296,-0.0022101523,-0.0008910296,639.9783
384,0.74611443,0.99510425,0.004651594,-0.017749384,-0.01777841,-0.017749384,639.9783
385,0.7461129,0.92105615,0.0064404174,0.010406206,0.012990594,0.010406206,639.9783
386,0.74611247,0.44634315,-0.00082140823,0.048309777,0.052486252,0.048309777,639.9783
387,0.74611247,-0.19742417,-0.003720719,0.04174271,0.04373927,0.04174271,639.9783
388,0.7461127,-0.81879395,0.001135964,0.021175684,0.02235789,0.021175684,639.9783
389,0.74611264,-0.99715805,0.002901639,0.018129095,0.02021922,0.018129095,639.9783
390,0.7461119,-0.9802209,0.0023220463,0.026005507,0.029102119,0.026005507,639.9783
391,0.7461107,0.99999654,0.0014556096,0.024613624,0.027541688,0.024613624,639.9783
392,0.7461094,1.0,0.004098283,0.03220487,0.036157694,0.03220487,639.9783
393,0.74610907,-0.9884721,-0.005095006,0.045734473,0.049807083,0.045734473,639.9783
394,0.74611056,-0.99999934,-0.008893241,0.0036603962,0.0036224388,0.0036603962,639.9783
395,0.74611485,0.9998844,0.00223474,-0.03560915,-0.037137117,-0.03560915,639.9783
396,0.74612117,0.887277,0.006991805,-0.0070638047,-0.0055485754,-0.0070638047,639.9783
397,0.7461277,0.9971762,0.0027051806,0.05327075,0.057480868,0.05327075,639.9783
398,0.74613357,0.50205445,-0.0022674291,0.07558665,0.0788258,0.07558665,639.9783
399,0.74613816,-0.996037,-0.0023061638,0.06445179,0.0664806,0.06445179,639.9783
400,0.7461413,-0.9851205,-0.0003324134,0.03382378,0.035160255,0.03382378,639.9783
401,0.74614304,-0.5045089,0.0027332846,0.013172888,0.014848903,0.013172888,639.9783
402,0.74614364,0.8395736,0.0040237517,0.013376143,0.016079515,0.013376143,639.9783
403,0.7461435,0.8282231,0.0003173315,0.026630623,0.030368926,0.026630623,639.9783
404,0.7461434,-0.7757457,-0.009688861,0.014369302,0.015776144,0.014369302,639.9783
405,0.74614406,-0.86894363,-0.00015445422,-0.023577426,-0.024962977,-0.023577426,639.9783
406,0.7461447,-0.99999964,0.005832015,-0.01669176,-0.016332135,-0.01669176,639.9783
407,0.7461441,1.0,0.00563395,0.024068303,0.027022867,0.024068303,639.9783
408,0.7461414,0.9567344,-0.0013269517,0.055285852,0.05906098,0.055285852,639.9783
409,0.7461366,-0.9999987,-0.0024389827,0.051580906,0.053845644,0.051580906,639.9783
410,0.7461308,-1.0,0.0008645434,0.03682732,0.038750652,0.03682732,639.9783
411,0.7461244,-1.0,0.0024509595,0.031337686,0.033872917,0.031337686,639.9783
412,0.7461179,-0.60298455,0.0020510221,0.033641994,0.036874894,0.033641994,639.9783
413,0.74611247,0.99999654,0.0012564714,0.026688965,0.029616067,0.026688965,639.9783
414,0.74610853,0.9999986,0.003957008,0.029861988,0.033610567,0.029861988,639.9783
415,0.74610615,-0.99796814,-0.009646868,0.028188542,0.030887531,0.028188542,639.9783
416,0.74610573,-1.0,-0.004911506,-0.017189398,-0.01824172,-0.017189398,639.9783
417,0.7461065,0.99757725,0.0054202853,-0.030287458,-0.030791914,-0.030287458,639.9783
418,0.7461074,0.93492323,0.008197515,0.009344751,0.011627761,0.009344751,639.9783
419,0.74610716,0.9960813,-7.214479e-05,0.06028361,0.064271465,0.06028361,639.9783
420,0.74610585,-0.9629842,-0.0028222094,0.070856236,0.073283665,0.070856236,639.9783
421,0.7461045,-0.98960465,-0.0012246401,0.053072963,0.054441225,0.053072963,639.9783
422,0.74610394,-0.86192423,0.0020062826,0.031479906,0.032812785,0.031479906,639.9783
423,0.74610454,-0.046328917,0.0040003513,0.0257137,0.027929677,0.0257137,639.9783
424,0.7461065,0.49129695,-0.00022134237,0.031633526,0.034760203,0.031633526,639.9783
425,0.74611,0.38506728,-0.0033431444,0.02851684,0.031137537,0.02851684,639.9783
426,0.74611473,-0.7176256,-0.0022780849,0.014218859,0.015416394,0.014218859,639.9783
427,0.7461203,-0.8380093,-6.948887e-05,0.0013880243,0.001843645,0.0013880243,639.9783
428,0.74612546,-0.5496346,0.0025694647,0.0046410346,0.0052970587,0.0046410346,639.9783
429,0.7461293,0.0065872143,0.0033921555,0.02550933,0.027011102,0.02550933,639.9783
430,0.746131,0.80639905,0.0028482694,0.048070624,0.050372615,0.048070624,639.9783
431,0.7461306,0.02927643,-0.008167578,0.056126002,0.05799283,0.056126002,639.9783
432,0.74612916,-0.97615117,-0.0036357127,0.0303968,0.029899435,0.0303968,639.9783
433,0.7461274,-0.99906325,0.0028113532,0.012769696,0.012569881,0.012769696,639.9783
434,0.7461256,-0.99615,0.0057458943,0.021931533,0.023602422,0.021931533,639.9783
435,0.7461234,0.9959495,0.0055232095,0.04564626,0.04916141,0.04564626,639.9783
436,0.7461209,0.9995514,0.00011247842,0.065105125,0.069990896,0.065105125,639.9783
437,0.7461188,-0.99743605,-0.014792139,0.048656844,0.05138923,0.048656844,639.9783
438,0.74611783,-1.0,-0.0042054877,-0.0074546994,-0.008044658,-0.0074546994,639.9783
439,0.74611783,0.999941,0.0064078555,-0.025010556,-0.024801774,-0.025010556,639.9783
440,0.7461175,0.9795252,0.009196815,0.007971882,0.0106530115,0.007971882,639.9783
441,0.7461154,0.99998415,-0.0002443923,0.052122686,0.05626037,0.052122686,639.9783
442,0.74611145,-0.977478,-0.0031355915,0.05901927,0.061417807,0.05901927,639.9783
443,0.7461068,-0.9993021,-0.0012232888,0.041890975,0.043096513,0.041890975,639.9783
444,0.7461017,-0.98594475,0.0024479833,0.024573268,0.025639243,0.024573268,639.9783
445,0.7460969,-0.24254893,0.004821582,0.025592217,0.027502697,0.025592217,639.9783
446,0.7460926,0.9164634,0.0044338866,0.038844813,0.04174551,0.038844813,639.9783
447,0.74608946,0.735217,-0.008325374,0.045699913,0.04835144,0.045699913,639.9783
448,0.74608827,-0.9794791,-0.0058257105,0.025293194,0.025533475,0.025293194,639.9783
449,0.7460894,-0.99682987,0.00062464253,0.0042873137,0.003675989,0.0042873137,639.9783
450,0.7460925,-0.9643911,0.005792081,0.008006979,0.008600145,0.008006979,639.9783
451,0.7460959,0.9741051,0.0070653134,0.034549113,0.036952917,0.034549113,639.9783
452,0.7460989,0.9996196,0.0011721505,0.06444872,0.06846911,0.06444872,639.9783
453,0.7461009,-0.9994912,-0.014658831,0.056598082,0.05861239,0.056598082,639.9783
454,0.7461027,1.0,-0.0020377096,0.008170174,0.007241883,0.008170174,639.9783
455,0.7461041,0.99625254,0.0077339197,-0.002038689,-0.0017043455,-0.002038689,639.9783
456,0.74610406,0.99999815,0.008559494,0.028092353,0.03063706,0.028092353,639.9783
457,0.7461027,0.43501806,-0.0006088916,0.057677574,0.060772896,0.057677574,639.9783
458,0.74610096,-0.77315426,-0.00085536693,0.062965594,0.065214895,0.062965594,639.9783
459,0.7461003,-0.6610104,-2.9855682e-05,0.051602338,0.05331732,0.051602338,639.9783
460,0.7461011,-0.21328524,0.0015366036,0.0388175,0.040476967,0.0388175,639.9783
461,0.74610317,0.18597801,0.0021013478,0.0334267,0.03534481,0.0334267,639.9783
462,0.74610597,0.37201023,-0.0025797924,0.033257287,0.03538568,0.033257287,639.9783
463,0.7461086,-0.32947093,-0.0017177714,0.02604581,0.027194165,0.02604581,639.9783
464,0.74611086,-0.75180167,-0.0011341394,0.017934578,0.018351305,0.017934578,639.9783
465,0.74611235,-0.5146839,0.0015137331,0.0139265405,0.014033337,0.0139265405,639.9783
466,0.74611294,-0.0807101,0.004057305,0.02298199,0.023492858,0.02298199,639.9783
467,0.7461123,0.11860893,0.003859783,0.040515617,0.041715503,0.040515617,639.9783
468,0.7461105,0.23919521,-0.0018239629,0.051058646,0.052357417,0.051058646,639.9783
469,0.7461077,-0.1413784,-0.0005944668,0.04628935,0.04698277,0.04628935,639.9783
470,0.74610406,-0.53858083,-0.00014078425,0.037191365,0.037576016,0.037191365,639.9783
471,0.74609965,-0.39260635,0.0012286555,0.029379053,0.029662453,0.029379053,639.9783
472,0.74609464,-0.017821223,0.0025646628,0.030526968,0.03106846,0.030526968,639.9783
473,0.74608904,0.2220569,0.0023091028,0.039505564,0.040450428,0.039505564,639.9783
474,0.7460835,0.2404192,-0.002003637,0.04390944,0.044498064,0.04390944,639.9783
475,0.74607885,-0.4271343,-0.0011031928,0.041219994,0.04122858,0.041219994,639.9783
476,0.74607575,-0.6203901,0.000827199,0.03756281,0.03751536,0.03756281,639.9783
477,0.7460742,-0.39472544,0.0017749895,0.037598114,0.03797248,0.037598114,639.9783
478,0.74607384,-0.027860714,0.0024403706,0.041767128,0.04262462,0.041767128,639.9783
479,0.74607414,0.12521867,0.0020498051,0.046487726,0.047746032,0.046487726,639.9783
480,0.7460745,-0.14470682,-0.0037090362,0.04742635,0.048843607,0.04742635,639.9783
481,0.74607474,-0.06499366,-0.0004966482,0.03515058,0.035676096,0.03515058,639.9783
482,0.7460746,-0.39934462,0.002439936,0.030315962,0.030891256,0.030315962,639.9783
483,0.7460743,-0.4840972,0.0029137149,0.035304654,0.03633503,0.035304654,639.9783
484,0.746074,-0.14529112,0.0021091248,0.042780925,0.04413445,0.042780925,639.9783
485,0.7460745,0.35287747,0.0014855256,0.046732426,0.04817886,0.046732426,639.9783
486,0.74607617,0.23402674,-0.00439061,0.047496974,0.04897895,0.047496974,639.9783
487,0.7460793,-0.5044382,-0.0030339218,0.03579918,0.036147777,0.03579918,639.9783
488,0.7460837,-0.62787455,0.0008956092,0.02420531,0.024081782,0.02420531,639.9783
489,0.74608827,-0.41384387,0.0038405051,0.023982488,0.024331098,0.023982488,639.9783
490,0.7460922,-0.071709864,0.0046533514,0.03404593,0.035096437,0.03404593,639.9783
491,0.7460944,0.18349047,0.0033756995,0.045070328,0.046620972,0.045070328,639.9783
492,0.7460945,0.3732324,-0.0014796223,0.04506266,0.046211384,0.04506266,639.9783
493,0.74609274,-0.61257666,-0.0003814188,0.038904175,0.03952199,0.038904175,639.9783
494,0.7460891,-0.86580426,-2.4325045e-05,0.032542173,0.03278627,0.032542173,639.9783
495,0.74608415,-0.5144803,0.0021463712,0.03114728,0.031271998,0.03114728,639.9783
496,0.7460785,0.5119683,0.0039501656,0.04011079,0.040565405,0.04011079,639.9783
497,0.7460727,0.7644395,0.0035690165,0.055789314,0.05684146,0.055789314,639.9783
498,0.7460681,-0.6634632,-0.011004353,0.053802624,0.053329334,0.053802624,639.9783
499,0.7460655,-0.9711542,0.0021985052,0.033797964,0.032537203,0.033797964,639.9783
500,0.7460645,0.99718815,0.006927987,0.036434412,0.03727812,0.036434412,639.9783
501,0.7460637,0.9937763,0.006036456,0.051308382,0.0536766,0.051308382,639.9783
502,0.7460624,-0.3731052,-0.0011946525,0.060425185,0.06305791,0.060425185,639.9783
503,0.7460605,-0.6781185,-0.00041009657,0.052596178,0.054562647,0.052596178,639.9783
504,0.7460579,-0.63412905,0.0016727231,0.041169193,0.04290331,0.041169193,639.9783
505,0.74605495,-0.4306315,0.0032855498,0.036209457,0.038101498,0.036209457,639.9783
506,0.7460518,-0.11618155,0.0033349271,0.03859629,0.040721808,0.03859629,639.9783
507,0.74604887,0.28550762,0.0024043827,0.042672236,0.044820353,0.042672236,639.9783
508,0.74604696,0.31605053,-0.0035984176,0.04299637,0.0446781,0.04299637,639.9783
509,0.74604666,-0.5066597,-0.0017992165,0.0360821,0.036734253,0.0360821,639.9783
510,0.7460482,-0.63324696,0.000366453,0.031132968,0.031244965,0.031132968,639.9783
511,0.7460511,-0.33792675,0.002866268,0.033670206,0.03371389,0.033670206,639.9783
512,0.7460543,-0.008919328,0.0038181236,0.043708824,0.043998014,0.043708824,639.9783
513,0.7460571,0.107962765,0.0025496196,0.053551715,0.054006103,0.053551715,639.9783
514,0.74605894,0.18178186,-0.0023968813,0.051395494,0.05116677,0.051395494,639.9783
515,0.74606013,-0.3565238,0.0025937962,0.044298742,0.043989077,0.044298742,639.9783
516,0.7460601,-0.732682,0.002146676,0.041379534,0.04168729,0.041379534,639.9783
517,0.7460588,-0.48473474,0.002444045,0.04021844,0.04080664,0.04021844,639.9783
518,0.746056,0.65334433,0.0034776202,0.04343474,0.04428964,0.04343474,639.9783
519,0.7460521,0.51505506,-0.0032744324,0.052957978,0.054246034,0.052957978,639.9783
520,0.7460478,-0.9999429,-0.005602005,0.045841973,0.045444317,0.045841973,639.9783
521,0.74604434,0.9999127,0.003839842,0.0396406,0.039201643,0.0396406,639.9783
522,0.74604195,0.98298687,0.0067740637,0.049896836,0.050550316,0.049896836,639.9783
523,0.74604034,0.11772715,0.005566118,0.06608435,0.06738305,0.06608435,639.9783
524,0.7460392,-0.2837825,-0.0052074404,0.06406689,0.06419943,0.06406689,639.9783
525,0.7460388,-0.3741921,0.004320368,0.051213752,0.050933532,0.051213752,639.9783
526,0.74603844,-0.89704746,0.005800359,0.050444495,0.051300284,0.050444495,639.9783
527,0.7460371,-0.8411188,0.004000138,0.052990172,0.054576527,0.052990172,639.9783
528,0.74603516,0.10014456,0.0026557585,0.052582715,0.05436959,0.052582715,639.9783
529,0.7460323,0.99730533,0.0043148925,0.050051328,0.051976625,0.050051328,639.9783
530,0.74602884,-0.973035,-0.010619365,0.053724974,0.05557153,0.053724974,639.9783
531,0.74602556,-0.9999932,-0.0075368076,0.03016434,0.029289465,0.03016434,639.9783
532,0.7460235,0.99999195,0.008453733,0.022991553,0.022503458,0.022991553,639.9783
533,0.746022,0.9595964,0.012672024,0.04989333,0.051457215,0.04989333,639.9783
534,0.7460202,-0.69352967,0.0018806068,0.08546996,0.0883529,0.08546996,639.9783
535,0.7460189,0.8322595,-0.006686893,0.08073082,0.08173992,0.08073082,639.9783
536,0.7460187,0.7013579,0.0044232714,0.06360779,0.06401025,0.06360779,639.9783
537,0.7460194,-0.9935584,-0.011278729,0.055219423,0.055529647,0.055219423,639.9783
538,0.7460207,-0.96677846,0.002823055,0.028188007,0.027175982,0.028188007,639.9783
539,0.7460221,-0.7878488,0.012362939,0.029120434,0.029727435,0.029120434,639.9783
540,0.74602246,0.9989457,0.011934576,0.052756853,0.05529678,0.052756853,639.9783
541,0.74602115,0.9840143,-0.005717803,0.0740864,0.07752099,0.0740864,639.9783
542,0.74601877,-1.0,-0.013733231,0.054358322,0.05496871,0.054358322,639.9783
543,0.74601674,1.0,0.0049153045,0.028822245,0.028402107,0.028822245,639.9783
544,0.74601454,0.99999833,0.0131143555,0.037978996,0.039001647,0.037978996,639.9783
545,0.7460113,-0.86344755,0.011288378,0.067552105,0.07001931,0.067552105,639.9783
546,0.7460073,0.99731183,0.0050576944,0.0817814,0.08424231,0.0817814,639.9783
547,0.7460034,0.99931175,0.009589762,0.087421924,0.090495,0.087421924,639.9783
548,0.74600005,-0.80671036,-0.018569555,0.0842113,0.086739935,0.0842113,639.9783
549,0.74599874,-0.99211556,-0.01858461,0.025489915,0.023726668,0.025489915,639.9783
550,0.746,-1.0,0.012409744,-0.013573474,-0.015143251,-0.013573474,639.9783
551,0.74600136,0.82003397,0.022311885,0.014793705,0.017076846,0.014793705,639.9783
552,0.74600035,-0.055601373,0.00936729,0.072931394,0.07792459,0.072931394,639.9783
553,0.74599665,0.95437104,-0.003928584,0.0940022,0.09773043,0.0940022,639.9783
554,0.74599165,-0.85762244,-0.00016323276,0.08949472,0.09240977,0.08949472,639.9783
555,0.7459865,-0.9978379,-0.0075974725,0.06658074,0.06832809,0.06658074,639.9783
556,0.7459822,-0.95053214,0.0038925807,0.037428565,0.03832154,0.037428565,639.9783
557,0.7459789,-0.0528479,0.013279549,0.03741003,0.039061006,0.03741003,639.9783
558,0.7459758,0.54559,0.011467102,0.060206693,0.063002676,0.060206693,639.9783
559,0.74597305,0.4762599,-0.0050435364,0.06879291,0.07063545,0.06879291,639.9783
560,0.7459715,-0.817555,-0.011833019,0.057110514,0.057129707,0.057110514,639.9783
561,0.74597174,-0.92029697,0.0039915787,0.03676396,0.035759587,0.03676396,639.9783
562,0.7459728,-0.9907984,0.011455732,0.04146145,0.042056646,0.04146145,639.9783
563,0.74597305,-0.99987733,0.010491969,0.06306822,0.0652793,0.06306822,639.9783
564,0.74597174,1.0,0.011321505,0.07791358,0.08101415,0.07791358,639.9783
565,0.74596894,1.0,0.015679833,0.09099979,0.0955587,0.09099979,639.9783
566,0.74596447,0.9989885,-0.017323246,0.09561313,0.10026389,0.09561313,639.9783
567,0.74596035,-1.0,-0.033448886,0.040878676,0.041194893,0.040878676,639.9783
568,0.74595875,0.9998418,0.00512034,-0.016031666,-0.018020725,-0.016031666,639.9783
569,0.7459583,0.9712739,0.025734054,0.0047293007,0.005546556,0.0047293007,639.9783
570,0.74595624,-1.0,0.022692874,0.0761,0.07991397,0.0761,639.9783
571,0.74595183,0.99917686,0.0048868554,0.12278369,0.12684332,0.12278369,639.9783
572,0.7459469,0.99984884,0.012821367,0.13595253,0.1405008,0.13595253,639.9783
573,0.7459422,0.5254442,-0.019679578,0.12670262,0.13102394,0.12670262,639.9783
574,0.7459397,-0.97148305,-0.032392208,0.050770476,0.050372068,0.050770476,639.9783
575,0.7459412,-0.99995595,0.009068832,-0.021589845,-0.023572953,-0.021589845,639.9783
576,0.74594384,0.9989672,0.027750425,-0.010333255,-0.008604804,-0.010333255,639.9783
577,0.74594414,0.72904325,0.024998128,0.055636484,0.060863346,0.055636484,639.9783
578,0.74594027,0.2805111,-0.012638587,0.106639124,0.11174313,0.106639124,639.9783
579,0.7459344,-0.949031,-0.0068567875,0.10451655,0.10708158,0.10451655,639.9783
580,0.7459287,-0.9974897,0.002253131,0.08670833,0.08838443,0.08670833,639.9783
581,0.7459237,-0.99961126,0.007929113,0.076488115,0.078445144,0.076488115,639.9783
582,0.74591917,-0.86939466,0.008190198,0.076506704,0.07898136,0.076506704,639.9783
583,0.7459152,0.9999995,0.007416527,0.075932264,0.078526676,0.075932264,639.9783
584,0.74591184,1.0,0.008645747,0.077009365,0.07992062,0.077009365,639.9783
585,0.74590915,-0.999852,-0.026897594,0.06816928,0.0692985,0.06816928,639.9783
586,0.7459085,1.0,-0.0066497414,0.022270864,0.019680299,0.022270864,639.9783
587,0.74590963,0.9478359,0.020901535,0.022492478,0.021856971,0.022492478,639.9783
588,0.7459091,0.9489877,0.022963611,0.07431439,0.076806925,0.07431439,639.9783
589,0.745905,0.6069496,0.0077146594,0.12772721,0.13158368,0.12772721,639.9783
590,0.74589795,-0.39089346,-0.003673785,0.14042975,0.1432932,0.14042975,639.9783
591,0.7458904,-0.67794585,-0.002559499,0.11766351,0.119438544,0.11766351,639.9783
592,0.7458837,-0.56679314,0.0029035243,0.08561728,0.08691269,0.08561728,639.9783
593,0.7458787,-0.30620375,0.00730836,0.06751726,0.06903104,0.06751726,639.9783
594,0.7458748,-0.051695738,0.0072128847,0.0671935,0.06909328,0.0671935,639.9783
595,0.74587166,0.24881849,0.0044671684,0.074047685,0.07595766,0.074047685,639.9783
596,0.74586916,0.26547143,-0.004421002,0.07771606,0.07895394,0.07771606,639.9783
597,0.7458673,-0.50226957,-0.0015581317,0.07365019,0.07366983,0.07365019,639.9783
598,0.745866,-0.87671703,0.0046268255,0.07460456,0.074489266,0.07460456,639.9783
599,0.74586403,-0.9655831,0.0056349696,0.08470601,0.0853002,0.08470601,639.9783
600,0.7458609,-0.9999345,0.0058571636,0.098097876,0.09929624,0.098097876,639.9783
601,0.7458563,1.0,0.0052850842,0.10776558,0.10914788,0.10776558,639.9783
602,0.7458505,0.9975709,0.004896247,0.1137635,0.1153646,0.1137635,639.9783
603,0.7458439,-1.0,-0.01470858,0.10020349,0.09990452,0.10020349,639.9783
604,0.7458384,0.9947938,0.0062160874,0.072713405,0.07151884,0.072713405,639.9783
605,0.74583346,0.9582136,0.01420791,0.082990676,0.08384199,0.082990676,639.9783
606,0.7458276,-0.67253155,0.011124065,0.11423585,0.11657256,0.11423585,639.9783
607,0.74582064,0.9270222,0.0031104304,0.1299313,0.13232206,0.1299313,639.9783
608,0.745814,0.9647545,0.0062267925,0.1299751,0.13250875,0.1299751,639.9783
609,0.7458082,-0.9581233,-0.01535235,0.11966591,0.121324204,0.11966591,639.9783
610,0.7458047,-0.9975215,-0.0039017065,0.06501454,0.06327895,0.06501454,639.9783
611,0.7458038,0.998749,0.013661938,0.048887685,0.049055453,0.048887685,639.9783
612,0.74580157,0.90783525,0.01596647,0.08650089,0.08976619,0.08650089,639.9783
613,0.74579585,0.6355905,0.0008666539,0.1336342,0.13815849,0.1336342,639.9783
614,0.745787,-0.7158034,-0.000871265,0.14574774,0.14895004,0.14574774,639.9783
