n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
3,6,4,6,2,0,2,5,8,5,4,5,0.8235294117647058,0.5,31,19,ga2_friction_dyn_one-hot_gaussian_win_11,11,_win,gaussian,friction_dyn_one-hot
5,2,4,3,7,4,3,4,3,1,4,5,1.0,0.45,31,14,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_11,11,_wfn_bfn,gaussian,friction_dyn_one-hot
3,6,4,6,2,0,2,5,8,5,4,5,0.8235294117647058,0.5,31,19,ga2_friction_dyn_one-hot_gaussian_win_bfn_11,11,_win_bfn,gaussian,friction_dyn_one-hot
5,2,4,3,7,4,3,4,3,1,4,5,1.0,0.45,31,14,ga2_friction_dyn_one-hot_gaussian_wfn_bin_11,11,_wfn_bin,gaussian,friction_dyn_one-hot
3,6,4,6,2,0,2,5,8,5,4,5,0.8235294117647058,0.5,31,19,ga2_friction_dyn_one-hot_gaussian_win_bin_11,11,_win_bin,gaussian,friction_dyn_one-hot
8,4,8,1,7,1,3,5,2,1,5,3,1.0,0.48,27,21,ga2_friction_dyn_one-hot_gaussian_11,11,,gaussian,friction_dyn_one-hot
7,5,3,3,2,3,3,9,5,5,5,3,0.8823529411764706,0.53,35,18,ga2_friction_dyn_one-hot_adam_wfn_12,12,_wfn,adam,friction_dyn_one-hot
0,6,4,5,5,2,4,7,1,6,2,5,0.8823529411764706,0.47,32,15,ga2_friction_dyn_one-hot_adam_win_12,12,_win,adam,friction_dyn_one-hot
7,5,3,3,2,3,3,9,5,5,5,3,0.8823529411764706,0.53,35,18,ga2_friction_dyn_one-hot_adam_wfn_bfn_12,12,_wfn_bfn,adam,friction_dyn_one-hot
0,6,4,5,5,2,4,7,1,6,2,5,0.8823529411764706,0.47,32,15,ga2_friction_dyn_one-hot_adam_win_bfn_12,12,_win_bfn,adam,friction_dyn_one-hot
7,5,3,3,2,3,3,9,5,5,5,3,0.8823529411764706,0.53,35,18,ga2_friction_dyn_one-hot_adam_wfn_bin_12,12,_wfn_bin,adam,friction_dyn_one-hot
0,6,4,5,5,2,4,7,1,6,2,5,0.8823529411764706,0.47,32,15,ga2_friction_dyn_one-hot_adam_win_bin_12,12,_win_bin,adam,friction_dyn_one-hot
4,1,4,4,6,3,3,4,8,3,4,5,0.8823529411764706,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_wfn_12,12,_wfn,gaussian,friction_dyn_one-hot
4,2,3,4,7,1,4,4,5,3,5,5,0.8823529411764706,0.47,34,13,ga2_friction_dyn_one-hot_gaussian_win_12,12,_win,gaussian,friction_dyn_one-hot
4,1,4,4,6,3,3,4,8,3,4,5,0.8823529411764706,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_12,12,_wfn_bfn,gaussian,friction_dyn_one-hot
4,2,3,4,7,1,4,4,5,3,5,5,0.8823529411764706,0.47,34,13,ga2_friction_dyn_one-hot_gaussian_win_bfn_12,12,_win_bfn,gaussian,friction_dyn_one-hot
4,1,4,4,6,3,3,4,8,3,4,5,0.8823529411764706,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_wfn_bin_12,12,_wfn_bin,gaussian,friction_dyn_one-hot
4,2,3,4,7,1,4,4,5,3,5,5,0.8823529411764706,0.47,34,13,ga2_friction_dyn_one-hot_gaussian_win_bin_12,12,_win_bin,gaussian,friction_dyn_one-hot
1,2,7,4,4,4,7,2,4,1,5,3,0.8823529411764706,0.44,30,14,ga2_friction_dyn_one-hot_gaussian_12,12,,gaussian,friction_dyn_one-hot
7,2,1,3,3,3,4,4,3,6,4,10,0.9411764705882353,0.5,37,13,ga2_friction_dyn_one-hot_adam_wfn_13,13,_wfn,adam,friction_dyn_one-hot
3,4,5,3,4,4,5,2,5,2,6,5,0.9411764705882353,0.48,33,15,ga2_friction_dyn_one-hot_adam_win_13,13,_win,adam,friction_dyn_one-hot
7,2,1,3,3,3,4,4,3,6,4,10,0.9411764705882353,0.5,37,13,ga2_friction_dyn_one-hot_adam_wfn_bfn_13,13,_wfn_bfn,adam,friction_dyn_one-hot
3,4,5,3,4,4,5,2,5,2,6,5,0.9411764705882353,0.48,33,15,ga2_friction_dyn_one-hot_adam_win_bfn_13,13,_win_bfn,adam,friction_dyn_one-hot
7,2,1,3,3,3,4,4,3,6,4,10,0.9411764705882353,0.5,37,13,ga2_friction_dyn_one-hot_adam_wfn_bin_13,13,_wfn_bin,adam,friction_dyn_one-hot
3,4,5,3,4,4,5,2,5,2,6,5,0.9411764705882353,0.48,33,15,ga2_friction_dyn_one-hot_adam_win_bin_13,13,_win_bin,adam,friction_dyn_one-hot
4,4,5,3,5,5,3,0,6,9,3,4,1.0,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_13,13,_wfn,gaussian,friction_dyn_one-hot
1,2,2,4,3,6,4,6,5,4,3,5,0.8823529411764706,0.45,36,9,ga2_friction_dyn_one-hot_gaussian_win_13,13,_win,gaussian,friction_dyn_one-hot
4,4,5,3,5,5,3,0,6,9,3,4,1.0,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,friction_dyn_one-hot
1,2,2,4,3,6,4,6,5,4,3,5,0.8823529411764706,0.45,36,9,ga2_friction_dyn_one-hot_gaussian_win_bfn_13,13,_win_bfn,gaussian,friction_dyn_one-hot
4,4,5,3,5,5,3,0,6,9,3,4,1.0,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,friction_dyn_one-hot
1,2,2,4,3,6,4,6,5,4,3,5,0.8823529411764706,0.45,36,9,ga2_friction_dyn_one-hot_gaussian_win_bin_13,13,_win_bin,gaussian,friction_dyn_one-hot
7,2,5,2,4,5,3,7,5,4,4,3,1.0,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_13,13,,gaussian,friction_dyn_one-hot
7,4,4,1,2,3,5,5,3,7,4,3,0.8235294117647058,0.48,32,16,ga2_friction_dyn_one-hot_adam_wfn_14,14,_wfn,adam,friction_dyn_one-hot
6,1,1,5,5,4,7,5,5,5,6,4,0.9411764705882353,0.54,41,13,ga2_friction_dyn_one-hot_adam_win_14,14,_win,adam,friction_dyn_one-hot
7,4,4,1,2,3,5,5,3,7,4,3,0.8235294117647058,0.48,32,16,ga2_friction_dyn_one-hot_adam_wfn_bfn_14,14,_wfn_bfn,adam,friction_dyn_one-hot
6,1,1,5,5,4,7,5,5,5,6,4,0.9411764705882353,0.54,41,13,ga2_friction_dyn_one-hot_adam_win_bfn_14,14,_win_bfn,adam,friction_dyn_one-hot
7,4,4,1,2,3,5,5,3,7,4,3,0.8235294117647058,0.48,32,16,ga2_friction_dyn_one-hot_adam_wfn_bin_14,14,_wfn_bin,adam,friction_dyn_one-hot
6,1,1,5,5,4,7,5,5,5,6,4,0.9411764705882353,0.54,41,13,ga2_friction_dyn_one-hot_adam_win_bin_14,14,_win_bin,adam,friction_dyn_one-hot
3,1,4,4,3,2,10,5,3,5,2,2,0.8823529411764706,0.44,32,12,ga2_friction_dyn_one-hot_gaussian_wfn_14,14,_wfn,gaussian,friction_dyn_one-hot
7,2,5,2,4,4,4,4,3,5,5,6,0.8235294117647058,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_win_14,14,_win,gaussian,friction_dyn_one-hot
3,1,4,4,3,2,10,5,3,5,2,2,0.8823529411764706,0.44,32,12,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,friction_dyn_one-hot
7,2,5,2,4,4,4,4,3,5,5,6,0.8235294117647058,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_win_bfn_14,14,_win_bfn,gaussian,friction_dyn_one-hot
3,1,4,4,3,2,10,5,3,5,2,2,0.8823529411764706,0.44,32,12,ga2_friction_dyn_one-hot_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,friction_dyn_one-hot
7,2,5,2,4,4,4,4,3,5,5,6,0.8235294117647058,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_win_bin_14,14,_win_bin,gaussian,friction_dyn_one-hot
4,2,6,5,3,5,6,3,2,3,9,3,0.8823529411764706,0.51,34,17,ga2_friction_dyn_one-hot_gaussian_14,14,,gaussian,friction_dyn_one-hot
5,5,4,3,3,2,8,9,4,5,1,1,0.9411764705882353,0.5,33,17,ga2_friction_dyn_one-hot_adam_wfn_15,15,_wfn,adam,friction_dyn_one-hot
5,8,5,5,4,6,3,1,3,5,3,4,0.8235294117647058,0.52,29,23,ga2_friction_dyn_one-hot_adam_win_15,15,_win,adam,friction_dyn_one-hot
5,5,4,3,3,2,8,9,4,5,1,1,0.9411764705882353,0.5,33,17,ga2_friction_dyn_one-hot_adam_wfn_bfn_15,15,_wfn_bfn,adam,friction_dyn_one-hot
5,8,5,5,4,6,3,1,3,5,3,4,0.8235294117647058,0.52,29,23,ga2_friction_dyn_one-hot_adam_win_bfn_15,15,_win_bfn,adam,friction_dyn_one-hot
5,5,4,3,3,2,8,9,4,5,1,1,0.9411764705882353,0.5,33,17,ga2_friction_dyn_one-hot_adam_wfn_bin_15,15,_wfn_bin,adam,friction_dyn_one-hot
5,8,5,5,4,6,3,1,3,5,3,4,0.8235294117647058,0.52,29,23,ga2_friction_dyn_one-hot_adam_win_bin_15,15,_win_bin,adam,friction_dyn_one-hot
6,5,5,3,8,5,3,3,0,9,3,2,0.8235294117647058,0.52,33,19,ga2_friction_dyn_one-hot_gaussian_wfn_15,15,_wfn,gaussian,friction_dyn_one-hot
5,5,2,8,8,3,5,3,6,3,3,1,0.9411764705882353,0.52,32,20,ga2_friction_dyn_one-hot_gaussian_win_15,15,_win,gaussian,friction_dyn_one-hot
6,5,5,3,8,5,3,3,0,9,3,2,0.8235294117647058,0.52,33,19,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,friction_dyn_one-hot
5,5,2,8,8,3,5,3,6,3,3,1,0.9411764705882353,0.52,32,20,ga2_friction_dyn_one-hot_gaussian_win_bfn_15,15,_win_bfn,gaussian,friction_dyn_one-hot
6,5,5,3,8,5,3,3,0,9,3,2,0.8235294117647058,0.52,33,19,ga2_friction_dyn_one-hot_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,friction_dyn_one-hot
5,5,2,8,8,3,5,3,6,3,3,1,0.9411764705882353,0.52,32,20,ga2_friction_dyn_one-hot_gaussian_win_bin_15,15,_win_bin,gaussian,friction_dyn_one-hot
3,4,3,5,5,4,3,2,7,6,3,5,0.9411764705882353,0.5,35,15,ga2_friction_dyn_one-hot_gaussian_15,15,,gaussian,friction_dyn_one-hot
8,5,2,2,7,4,4,3,1,3,4,2,0.8823529411764706,0.45,28,17,ga2_friction_dyn_one-hot_adam_wfn_16,16,_wfn,adam,friction_dyn_one-hot
8,6,4,5,5,1,4,1,4,4,4,4,0.8823529411764706,0.5,27,23,ga2_friction_dyn_one-hot_adam_win_16,16,_win,adam,friction_dyn_one-hot
8,5,2,2,7,4,4,3,1,3,4,2,0.8823529411764706,0.45,28,17,ga2_friction_dyn_one-hot_adam_wfn_bfn_16,16,_wfn_bfn,adam,friction_dyn_one-hot
8,6,4,5,5,1,4,1,4,4,4,4,0.8823529411764706,0.5,27,23,ga2_friction_dyn_one-hot_adam_win_bfn_16,16,_win_bfn,adam,friction_dyn_one-hot
8,5,2,2,7,4,4,3,1,3,4,2,0.8823529411764706,0.45,28,17,ga2_friction_dyn_one-hot_adam_wfn_bin_16,16,_wfn_bin,adam,friction_dyn_one-hot
8,6,4,5,5,1,4,1,4,4,4,4,0.8823529411764706,0.5,27,23,ga2_friction_dyn_one-hot_adam_win_bin_16,16,_win_bin,adam,friction_dyn_one-hot
1,1,5,6,3,6,5,4,4,3,2,6,0.9411764705882353,0.46,33,13,ga2_friction_dyn_one-hot_gaussian_wfn_16,16,_wfn,gaussian,friction_dyn_one-hot
6,5,10,3,3,3,2,6,2,11,3,4,0.8823529411764706,0.58,34,24,ga2_friction_dyn_one-hot_gaussian_win_16,16,_win,gaussian,friction_dyn_one-hot
1,1,5,6,3,6,5,4,4,3,2,6,0.9411764705882353,0.46,33,13,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,friction_dyn_one-hot
6,5,10,3,3,3,2,6,2,11,3,4,0.8823529411764706,0.58,34,24,ga2_friction_dyn_one-hot_gaussian_win_bfn_16,16,_win_bfn,gaussian,friction_dyn_one-hot
1,1,5,6,3,6,5,4,4,3,2,6,0.9411764705882353,0.46,33,13,ga2_friction_dyn_one-hot_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,friction_dyn_one-hot
6,5,10,3,3,3,2,6,2,11,3,4,0.8823529411764706,0.58,34,24,ga2_friction_dyn_one-hot_gaussian_win_bin_16,16,_win_bin,gaussian,friction_dyn_one-hot
6,3,5,5,5,5,4,1,3,6,4,5,0.8235294117647058,0.52,33,19,ga2_friction_dyn_one-hot_gaussian_16,16,,gaussian,friction_dyn_one-hot
1,10,5,2,7,4,6,5,1,1,4,5,1.0,0.51,33,18,ga2_friction_dyn_one-hot_adam_wfn_17,17,_wfn,adam,friction_dyn_one-hot
5,5,6,4,4,5,2,4,5,3,4,4,0.8235294117647058,0.51,31,20,ga2_friction_dyn_one-hot_adam_win_17,17,_win,adam,friction_dyn_one-hot
1,10,5,2,7,4,6,5,1,1,4,5,1.0,0.51,33,18,ga2_friction_dyn_one-hot_adam_wfn_bfn_17,17,_wfn_bfn,adam,friction_dyn_one-hot
5,5,6,4,4,5,2,4,5,3,4,4,0.8235294117647058,0.51,31,20,ga2_friction_dyn_one-hot_adam_win_bfn_17,17,_win_bfn,adam,friction_dyn_one-hot
1,10,5,2,7,4,6,5,1,1,4,5,1.0,0.51,33,18,ga2_friction_dyn_one-hot_adam_wfn_bin_17,17,_wfn_bin,adam,friction_dyn_one-hot
5,5,6,4,4,5,2,4,5,3,4,4,0.8235294117647058,0.51,31,20,ga2_friction_dyn_one-hot_adam_win_bin_17,17,_win_bin,adam,friction_dyn_one-hot
5,3,3,5,6,1,7,5,2,4,5,5,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_17,17,_wfn,gaussian,friction_dyn_one-hot
6,3,3,4,3,1,6,5,3,1,7,3,0.9411764705882353,0.45,29,16,ga2_friction_dyn_one-hot_gaussian_win_17,17,_win,gaussian,friction_dyn_one-hot
5,3,3,5,6,1,7,5,2,4,5,5,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,friction_dyn_one-hot
6,3,3,4,3,1,6,5,3,1,7,3,0.9411764705882353,0.45,29,16,ga2_friction_dyn_one-hot_gaussian_win_bfn_17,17,_win_bfn,gaussian,friction_dyn_one-hot
5,3,3,5,6,1,7,5,2,4,5,5,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,friction_dyn_one-hot
6,3,3,4,3,1,6,5,3,1,7,3,0.9411764705882353,0.45,29,16,ga2_friction_dyn_one-hot_gaussian_win_bin_17,17,_win_bin,gaussian,friction_dyn_one-hot
9,3,11,1,4,1,4,4,2,4,4,5,1.0,0.52,28,24,ga2_friction_dyn_one-hot_gaussian_17,17,,gaussian,friction_dyn_one-hot
5,3,2,5,4,2,5,7,3,5,6,4,0.8823529411764706,0.51,36,15,ga2_friction_dyn_one-hot_adam_wfn_18,18,_wfn,adam,friction_dyn_one-hot
3,2,8,3,7,4,1,8,3,2,0,6,0.9411764705882353,0.47,31,16,ga2_friction_dyn_one-hot_adam_win_18,18,_win,adam,friction_dyn_one-hot
5,3,2,5,4,2,5,7,3,5,6,4,0.8823529411764706,0.51,36,15,ga2_friction_dyn_one-hot_adam_wfn_bfn_18,18,_wfn_bfn,adam,friction_dyn_one-hot
3,2,8,3,7,4,1,8,3,2,0,6,0.9411764705882353,0.47,31,16,ga2_friction_dyn_one-hot_adam_win_bfn_18,18,_win_bfn,adam,friction_dyn_one-hot
5,3,2,5,4,2,5,7,3,5,6,4,0.8823529411764706,0.51,36,15,ga2_friction_dyn_one-hot_adam_wfn_bin_18,18,_wfn_bin,adam,friction_dyn_one-hot
3,2,8,3,7,4,1,8,3,2,0,6,0.9411764705882353,0.47,31,16,ga2_friction_dyn_one-hot_adam_win_bin_18,18,_win_bin,adam,friction_dyn_one-hot
2,6,3,6,3,6,5,3,3,4,2,6,0.8235294117647058,0.49,32,17,ga2_friction_dyn_one-hot_gaussian_wfn_18,18,_wfn,gaussian,friction_dyn_one-hot
2,6,4,3,5,3,4,7,3,4,3,5,0.8823529411764706,0.49,34,15,ga2_friction_dyn_one-hot_gaussian_win_18,18,_win,gaussian,friction_dyn_one-hot
2,6,3,6,3,6,5,3,3,4,2,6,0.8235294117647058,0.49,32,17,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,friction_dyn_one-hot
2,6,4,3,5,3,4,7,3,4,3,5,0.8823529411764706,0.49,34,15,ga2_friction_dyn_one-hot_gaussian_win_bfn_18,18,_win_bfn,gaussian,friction_dyn_one-hot
2,6,3,6,3,6,5,3,3,4,2,6,0.8235294117647058,0.49,32,17,ga2_friction_dyn_one-hot_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,friction_dyn_one-hot
2,6,4,3,5,3,4,7,3,4,3,5,0.8823529411764706,0.49,34,15,ga2_friction_dyn_one-hot_gaussian_win_bin_18,18,_win_bin,gaussian,friction_dyn_one-hot
3,6,7,3,4,1,9,9,4,5,4,3,0.9411764705882353,0.58,39,19,ga2_friction_dyn_one-hot_gaussian_18,18,,gaussian,friction_dyn_one-hot
7,3,5,2,2,4,4,13,1,6,2,2,0.9411764705882353,0.51,34,17,ga2_friction_dyn_one-hot_adam_wfn_19,19,_wfn,adam,friction_dyn_one-hot
2,3,2,4,4,1,6,7,2,6,6,0,0.8235294117647058,0.43,32,11,ga2_friction_dyn_one-hot_adam_win_19,19,_win,adam,friction_dyn_one-hot
7,3,5,2,2,4,4,13,1,6,2,2,0.9411764705882353,0.51,34,17,ga2_friction_dyn_one-hot_adam_wfn_bfn_19,19,_wfn_bfn,adam,friction_dyn_one-hot
2,3,2,4,4,1,6,7,2,6,6,0,0.8235294117647058,0.43,32,11,ga2_friction_dyn_one-hot_adam_win_bfn_19,19,_win_bfn,adam,friction_dyn_one-hot
7,3,5,2,2,4,4,13,1,6,2,2,0.9411764705882353,0.51,34,17,ga2_friction_dyn_one-hot_adam_wfn_bin_19,19,_wfn_bin,adam,friction_dyn_one-hot
2,3,2,4,4,1,6,7,2,6,6,0,0.8235294117647058,0.43,32,11,ga2_friction_dyn_one-hot_adam_win_bin_19,19,_win_bin,adam,friction_dyn_one-hot
6,1,4,4,3,4,6,5,4,2,3,8,0.9411764705882353,0.5,35,15,ga2_friction_dyn_one-hot_gaussian_wfn_19,19,_wfn,gaussian,friction_dyn_one-hot
4,4,1,4,5,4,4,3,8,3,4,10,0.8823529411764706,0.54,41,13,ga2_friction_dyn_one-hot_gaussian_win_19,19,_win,gaussian,friction_dyn_one-hot
6,1,4,4,3,4,6,5,4,2,3,8,0.9411764705882353,0.5,35,15,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,friction_dyn_one-hot
4,4,1,4,5,4,4,3,8,3,4,10,0.8823529411764706,0.54,41,13,ga2_friction_dyn_one-hot_gaussian_win_bfn_19,19,_win_bfn,gaussian,friction_dyn_one-hot
6,1,4,4,3,4,6,5,4,2,3,8,0.9411764705882353,0.5,35,15,ga2_friction_dyn_one-hot_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,friction_dyn_one-hot
4,4,1,4,5,4,4,3,8,3,4,10,0.8823529411764706,0.54,41,13,ga2_friction_dyn_one-hot_gaussian_win_bin_19,19,_win_bin,gaussian,friction_dyn_one-hot
3,5,5,6,2,2,10,3,3,3,5,4,0.8235294117647058,0.51,32,19,ga2_friction_dyn_one-hot_gaussian_19,19,,gaussian,friction_dyn_one-hot
3,3,5,9,4,6,4,3,3,4,6,3,0.8235294117647058,0.53,33,20,ga2_friction_dyn_one-hot_adam_wfn_20,20,_wfn,adam,friction_dyn_one-hot
7,7,2,2,6,3,4,2,10,0,1,1,0.9411764705882353,0.45,27,18,ga2_friction_dyn_one-hot_adam_win_20,20,_win,adam,friction_dyn_one-hot
3,3,5,9,4,6,4,3,3,4,6,3,0.8235294117647058,0.53,33,20,ga2_friction_dyn_one-hot_adam_wfn_bfn_20,20,_wfn_bfn,adam,friction_dyn_one-hot
7,7,2,2,6,3,4,2,10,0,1,1,0.9411764705882353,0.45,27,18,ga2_friction_dyn_one-hot_adam_win_bfn_20,20,_win_bfn,adam,friction_dyn_one-hot
3,3,5,9,4,6,4,3,3,4,6,3,0.8235294117647058,0.53,33,20,ga2_friction_dyn_one-hot_adam_wfn_bin_20,20,_wfn_bin,adam,friction_dyn_one-hot
7,7,2,2,6,3,4,2,10,0,1,1,0.9411764705882353,0.45,27,18,ga2_friction_dyn_one-hot_adam_win_bin_20,20,_win_bin,adam,friction_dyn_one-hot
1,5,1,2,3,6,2,1,3,7,4,7,1.0,0.42,33,9,ga2_friction_dyn_one-hot_gaussian_wfn_20,20,_wfn,gaussian,friction_dyn_one-hot
3,4,6,7,2,2,8,5,3,3,1,4,0.8235294117647058,0.48,28,20,ga2_friction_dyn_one-hot_gaussian_win_20,20,_win,gaussian,friction_dyn_one-hot
1,5,1,2,3,6,2,1,3,7,4,7,1.0,0.42,33,9,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,friction_dyn_one-hot
3,4,6,7,2,2,8,5,3,3,1,4,0.8235294117647058,0.48,28,20,ga2_friction_dyn_one-hot_gaussian_win_bfn_20,20,_win_bfn,gaussian,friction_dyn_one-hot
1,5,1,2,3,6,2,1,3,7,4,7,1.0,0.42,33,9,ga2_friction_dyn_one-hot_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,friction_dyn_one-hot
3,4,6,7,2,2,8,5,3,3,1,4,0.8235294117647058,0.48,28,20,ga2_friction_dyn_one-hot_gaussian_win_bin_20,20,_win_bin,gaussian,friction_dyn_one-hot
5,3,9,3,7,3,4,3,1,5,3,6,0.8823529411764706,0.52,32,20,ga2_friction_dyn_one-hot_gaussian_20,20,,gaussian,friction_dyn_one-hot
6,1,7,2,2,4,3,3,4,7,5,7,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_adam_wfn_21,21,_wfn,adam,friction_dyn_one-hot
6,3,3,1,4,3,6,1,6,4,3,4,1.0,0.44,31,13,ga2_friction_dyn_one-hot_adam_win_21,21,_win,adam,friction_dyn_one-hot
6,1,7,2,2,4,3,3,4,7,5,7,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_adam_wfn_bfn_21,21,_wfn_bfn,adam,friction_dyn_one-hot
6,3,3,1,4,3,6,1,6,4,3,4,1.0,0.44,31,13,ga2_friction_dyn_one-hot_adam_win_bfn_21,21,_win_bfn,adam,friction_dyn_one-hot
6,1,7,2,2,4,3,3,4,7,5,7,0.8823529411764706,0.51,35,16,ga2_friction_dyn_one-hot_adam_wfn_bin_21,21,_wfn_bin,adam,friction_dyn_one-hot
6,3,3,1,4,3,6,1,6,4,3,4,1.0,0.44,31,13,ga2_friction_dyn_one-hot_adam_win_bin_21,21,_win_bin,adam,friction_dyn_one-hot
4,5,5,3,4,2,4,9,2,5,2,3,0.8823529411764706,0.48,31,17,ga2_friction_dyn_one-hot_gaussian_wfn_21,21,_wfn,gaussian,friction_dyn_one-hot
1,1,4,6,4,4,3,4,3,3,5,4,0.8823529411764706,0.42,30,12,ga2_friction_dyn_one-hot_gaussian_win_21,21,_win,gaussian,friction_dyn_one-hot
4,5,5,3,4,2,4,9,2,5,2,3,0.8823529411764706,0.48,31,17,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,friction_dyn_one-hot
1,1,4,6,4,4,3,4,3,3,5,4,0.8823529411764706,0.42,30,12,ga2_friction_dyn_one-hot_gaussian_win_bfn_21,21,_win_bfn,gaussian,friction_dyn_one-hot
4,5,5,3,4,2,4,9,2,5,2,3,0.8823529411764706,0.48,31,17,ga2_friction_dyn_one-hot_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,friction_dyn_one-hot
1,1,4,6,4,4,3,4,3,3,5,4,0.8823529411764706,0.42,30,12,ga2_friction_dyn_one-hot_gaussian_win_bin_21,21,_win_bin,gaussian,friction_dyn_one-hot
2,5,7,5,6,8,5,5,6,1,1,2,0.7647058823529411,0.53,34,19,ga2_friction_dyn_one-hot_gaussian_21,21,,gaussian,friction_dyn_one-hot
6,5,9,6,6,2,3,5,1,5,2,4,0.9411764705882353,0.54,28,26,ga2_friction_dyn_one-hot_adam_wfn_22,22,_wfn,adam,friction_dyn_one-hot
7,5,4,2,3,4,6,4,5,5,8,2,0.9411764705882353,0.55,37,18,ga2_friction_dyn_one-hot_adam_win_22,22,_win,adam,friction_dyn_one-hot
6,5,9,6,6,2,3,5,1,5,2,4,0.9411764705882353,0.54,28,26,ga2_friction_dyn_one-hot_adam_wfn_bfn_22,22,_wfn_bfn,adam,friction_dyn_one-hot
7,5,4,2,3,4,6,4,5,5,8,2,0.9411764705882353,0.55,37,18,ga2_friction_dyn_one-hot_adam_win_bfn_22,22,_win_bfn,adam,friction_dyn_one-hot
6,5,9,6,6,2,3,5,1,5,2,4,0.9411764705882353,0.54,28,26,ga2_friction_dyn_one-hot_adam_wfn_bin_22,22,_wfn_bin,adam,friction_dyn_one-hot
7,5,4,2,3,4,6,4,5,5,8,2,0.9411764705882353,0.55,37,18,ga2_friction_dyn_one-hot_adam_win_bin_22,22,_win_bin,adam,friction_dyn_one-hot
3,3,0,4,5,6,2,9,3,4,6,5,0.8823529411764706,0.5,40,10,ga2_friction_dyn_one-hot_gaussian_wfn_22,22,_wfn,gaussian,friction_dyn_one-hot
5,2,3,3,3,9,3,5,0,7,3,6,1.0,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_win_22,22,_win,gaussian,friction_dyn_one-hot
3,3,0,4,5,6,2,9,3,4,6,5,0.8823529411764706,0.5,40,10,ga2_friction_dyn_one-hot_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,friction_dyn_one-hot
5,2,3,3,3,9,3,5,0,7,3,6,1.0,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_win_bfn_22,22,_win_bfn,gaussian,friction_dyn_one-hot
3,3,0,4,5,6,2,9,3,4,6,5,0.8823529411764706,0.5,40,10,ga2_friction_dyn_one-hot_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,friction_dyn_one-hot
5,2,3,3,3,9,3,5,0,7,3,6,1.0,0.49,36,13,ga2_friction_dyn_one-hot_gaussian_win_bin_22,22,_win_bin,gaussian,friction_dyn_one-hot
2,6,9,7,5,0,7,2,4,4,1,2,0.9411764705882353,0.49,25,24,ga2_friction_dyn_one-hot_gaussian_22,22,,gaussian,friction_dyn_one-hot
4,2,6,2,2,5,6,2,5,5,8,1,0.9411764705882353,0.48,34,14,ga2_friction_dyn_one-hot_adam_wfn_23,23,_wfn,adam,friction_dyn_one-hot
4,2,3,4,3,2,9,2,5,1,6,6,0.9411764705882353,0.47,34,13,ga2_friction_dyn_one-hot_adam_win_23,23,_win,adam,friction_dyn_one-hot
